yintercept	key	showSelected2
10.13418325	Afghanistan	Afghanistan
15.99631023	Albania	Albania
14.65235233	Algeria	Algeria
10.9107	Angola	Angola
15.57778636	Antigua and Barbuda	Antigua and Barbuda
17.2339592	Argentina	Argentina
12.80136013	Armenia	Armenia
12.90831509	Azerbaijan	Azerbaijan
11.69005822	Bahamas	Bahamas
14.66265011	Bahrain	Bahrain
9.934360027	Bangladesh	Bangladesh
15.86529616	Barbados	Barbados
15.57808018	Belarus	Belarus
12.82242966	Belize	Belize
12.10634041	Benin	Benin
12.46308994	Bhutan	Bhutan
14.57401404	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
13.61658955	Bosnia and Herzegovina	Bosnia and Herzegovina
11.61278754	Botswana	Botswana
15.24518967	Brazil	Brazil
14.74330044	Brunei Darussalam	Brunei Darussalam
7.544000149	Burkina Faso	Burkina Faso
10.99707985	Burundi	Burundi
12.74475002	Cabo Verde	Cabo Verde
11.30819314	Cambodia	Cambodia
11.63219023	Cameroon	Cameroon
6.317989663	Central African Republic	Central African Republic
7.777240117	Chad	Chad
16.10619926	Chile	Chile
13.5112315	China	China
14.7003603	Colombia	Colombia
11.51700974	Comoros	Comoros
10.70739212	Congo	Congo
9.145159721	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
14.33946991	Costa Rica	Costa Rica
8.155411593	Côte d'Ivoire	Côte d'Ivoire
13.98764038	Cuba	Cuba
5.993509911	Djibouti	Djibouti
14.01529235	Dominica	Dominica
13.70403528	Dominican Republic	Dominican Republic
14.87827969	Ecuador	Ecuador
11.80953979	Egypt	Egypt
12.43801975	El Salvador	El Salvador
10.01894186	Equatorial Guinea	Equatorial Guinea
7.531522512	Eritrea	Eritrea
12.87250996	Eswatini (Kingdom of)	Eswatini (Kingdom of)
8.460597474	Ethiopia	Ethiopia
13.15372039	Fiji	Fiji
12.10003977	Gabon	Gabon
7.861507545	Gambia	Gambia
14.83862972	Georgia	Georgia
11.07386971	Ghana	Ghana
16.62233607	Grenada	Grenada
10.8308897	Guatemala	Guatemala
8.883224964	Guinea	Guinea
9.830873678	Guinea-Bissau	Guinea-Bissau
12.2407403	Guyana	Guyana
10.59115497	Haiti	Haiti
9.886475411	Honduras	Honduras
11.36273956	India	India
13.32936954	Indonesia	Indonesia
15.21718979	Iran (Islamic Republic of)	Iran (Islamic Republic of)
11.30761571	Iraq	Iraq
12.93223953	Jamaica	Jamaica
11.99786529	Jordan	Jordan
14.57437038	Kazakhstan	Kazakhstan
10.80048573	Kenya	Kenya
11.46522552	Kiribati	Kiribati
13.74455271	Kuwait	Kuwait
12.63895988	Kyrgyzstan	Kyrgyzstan
10.78007984	Lao People's Democratic Republic	Lao People's Democratic Republic
11.93446988	Lebanon	Lebanon
11.41275024	Lesotho	Lesotho
9.952557564	Liberia	Liberia
14.72915281	Libya	Libya
10.14561033	Madagascar	Madagascar
10.93929544	Malawi	Malawi
13.00280952	Malaysia	Malaysia
12.11276364	Maldives	Maldives
7.067349911	Mali	Mali
14.02264808	Marshall Islands	Marshall Islands
8.485039711	Mauritania	Mauritania
14.66182995	Mauritius	Mauritius
13.91250992	Mexico	Mexico
12.9056324	Micronesia (Federated States of)	Micronesia (Federated States of)
11.86797047	Moldova (Republic of)	Moldova (Republic of)
14.46842639	Mongolia	Mongolia
15.1332833	Montenegro	Montenegro
11.9529438	Morocco	Morocco
10.39083958	Mozambique	Mozambique
10.22340566	Myanmar	Myanmar
11.58593085	Namibia	Namibia
10.26012589	Nauru	Nauru
12.64587975	Nepal	Nepal
11.20515327	Nicaragua	Nicaragua
5.359456539	Niger	Niger
8.890013422	Nigeria	Nigeria
12.67346954	North Macedonia	North Macedonia
14.20464039	Oman	Oman
6.192039967	Pakistan	Pakistan
16.53293037	Palau	Palau
13.18264008	Palestine, State of	Palestine, State of
12.79883353	Panama	Panama
8.776717377	Papua New Guinea	Papua New Guinea
14.01141217	Paraguay	Paraguay
14.19727087	Peru	Peru
12.23202171	Philippines	Philippines
12.5227499	Qatar	Qatar
11.05461025	Rwanda	Rwanda
17.48276202	Saint Kitts and Nevis	Saint Kitts and Nevis
12.52221012	Saint Lucia	Saint Lucia
14.6745223	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
12.14706909	Samoa	Samoa
11.10060501	Sao Tome and Principe	Sao Tome and Principe
13.84461583	Saudi Arabia	Saudi Arabia
9.055959702	Senegal	Senegal
14.27927017	Serbia	Serbia
