group	size	y	x
1	1.5852227921084	1047.342686	2000
2	1.23585865225957	6065.186702	2000
3	1.73444523608402	8459.649799	2000
4	1.5359811168282	3912.938567	2000
6	1.80610180373448	18080.92481	2000
7	1.23535645565905	4047.936378	2000
8	1.37873475512615	3893.550199	2000
9	1.07441416020043	36076.12626	2000
10	1.11096261293412	45069.75225	2000
11	2.50498603541919	2342.487219	2000
12	1.06692704378788	15001.52448	2000
13	1.42386991116254	8026.399109	2000
14	1.06367131930889	8276.974953	2000
15	1.35005027886382	2423.301401	2000
17	1.38793538836991	5168.398742	2000
18	1.27039870857268	7445.600593	2000
19	1.1735459229663	10909.68254	2000
20	2.75596962815901	11209.66683	2000
21	1.07545680829977	69095.87657	2000
22	1.45626903905429	1266.382218	2000
23	1.33231170395953	850.1308118	2000
24	1.08873279460177	4388.312922	2000
25	1.46078020262263	1446.761838	2000
26	1.51423693130995	2778.869194	2000
27	1.2564146139368	1185.110741	2000
28	1.38032391948859	892.7627008	2000
29	1.51865380837333	14965.909	2000
30	5.70778739534187	3416.481283	2000
31	1.82909418833405	8951.095656	2000
32	1.09617672118953	2864.976133	2000
33	1.23406812553069	2970.375681	2000
34	1.92316190147803	719.0529603	2000
35	1.26382968794032	12000.36025	2000
36	1.54257467170471	2777.411129	2000
37	1.44108571748753	4358.602934	2000
38	1.11335362403041	1770.234158	2000
39	1.03220733514322	9283.587576	2000
40	1.38676158848908	8841.374814	2000
41	1.47033955047113	7695.853471	2000
42	2.11856685186667	7906.167983	2000
43	1.32296895611386	6354.106152	2000
44	1.10885169343993	9186.112394	2000
46	1.13381583426736	5572.211204	2000
47	2.08402369305357	716.8392405	2000
48	1.12014723442829	9405.877372	2000
49	1.14885341112194	13494.88066	2000
50	1.15825089364339	1976.287843	2000
51	1.27316693974707	4956.864887	2000
52	1.58705523444908	2687.349308	2000
54	1.45343598577971	6429.049836	2000
55	1.38211369451435	1664.039457	2000
57	1.11466223917972	4083.913284	2000
58	1.38264689833821	2986.177335	2000
59	1.34139599714991	3921.567496	2000
60	5.31026386671109	2545.183936	2000
61	2.9373090607689	5251.356382	2000
62	2.07192692054069	11046.11524	2000
63	1.65700553092093	7605.960499	2000
64	1.2136322548756	9111.326968	2000
65	1.29747066894031	8887.857615	2000
66	1.51669711367715	9993.544494	2000
67	1.73536357078592	3272.439595	2000
68	1.03736815612543	2029.65093	2000
69	1.18374871943042	70491.08881	2000
70	1.29388339288768	2888.322386	2000
71	1.30831483605822	2661.489139	2000
73	1.18676440341002	2724.177209	2000
74	1.22494645289334	1571.038532	2000
75	1.30036283257664	25462.67182	2000
76	1.53306787269699	1539.726532	2000
77	1.44353536083938	1090.304104	2000
78	1.63414182143119	14747.65195	2000
79	1.06922560298828	13052.91883	2000
80	1.44372731680447	1572.586564	2000
82	1.21700332885118	4200.996191	2000
83	1.14545751281731	12147.79935	2000
84	2.30990536073198	17562.61123	2000
85	1.04239795117464	3750.631395	2000
86	1.27273017064775	5234.577163	2000
87	1.20691055295688	4469.021128	2000
89	1.70744822222186	4677.170898	2000
90	1.55800882377214	608.6782352	2000
91	1.89345489433231	989.0004727	2000
92	1.17814029698622	6753.356049	2000
94	1.65607943423788	2003.086757	2000
95	1.29944007557567	3778.170721	2000
96	1.45124156663126	948.8671662	2000
98	1.18860033114962	10065.56521	2000
99	1.20233821227565	36239.05971	2000
100	2.64511510812612	3280.205862	2000
101	1.01359596277021	13503.50576	2000
103	1.22905960030367	14071.01154	2000
104	1.31050905134993	3181.884573	2000
105	1.29945753836409	7770.279171	2000
106	1.68349889389759	6251.81907	2000
107	2.16905044530511	4897.683239	2000
108	1.1056607951994	80031.43108	2000
109	1.37687035719351	842.8199317	2000
111	1.05133725408628	11797.39912	2000
112	1.04283077926948	8207.074082	2000
113	1.05536435604718	4325.414266	2000
114	1.04856675071562	2311.972472	2000
115	1.61451521005764	40619.64523	2000
116	1.4122912325045	2586.824432	2000
117	1.37277819418593	8902.230736	2000
118	1.03525186179137	19883.10516	2000
119	1.28321609504411	820.2979131	2000
120	1.26629069313213	57066.75373	2000
121	1.08589416553429	2103.825243	2000
123	1.90587804434157	10396.38655	2000
125	1.5736242085481	6046.577677	2000
126	1.67892183146962	3845.069092	2000
128	1.5345659621575	5740.938887	2000
129	1.33139607418234	1354.625741	2000
130	1.77723254029435	1357.884277	2000
131	2.05146776310589	9598.83384	2000
132	1.12344740818346	3070.412969	2000
133	1.29604862361201	1646.427804	2000
134	1.04047135964859	5352.917987	2000
135	1.15230391536671	15730.56333	2000
136	1.416291126492	7430.758085	2000
137	2.06016060735369	15619.34637	2000
139	1.00282599932696	3981.648168	2000
140	1.64884004349028	1220.293668	2000
141	1.92566017424325	7100.424805	2000
142	1.2393017969055	98871.50425	2000
143	1.23991979561236	14723.67466	2000
144	1.66095252577994	2594.415779	2000
146	1.6543163365265	16072.354	2000
147	2.17684510978546	3653.8733	2000
148	1.57136295712292	3116.124283	2000
149	1.41624521630945	1978.821232	2000
150	1.45534178893968	1427.806736	2000
