y	x	label	key	clickSelects	showSelected2
61.982	2021	Afghanistan	Afghanistan	Afghanistan	Afghanistan
76.463	2021	Albania	Albania	Albania	Albania
76.377	2021	Algeria	Algeria	Algeria	Algeria
61.643	2021	Angola	Angola	Angola	Angola
78.497	2021	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda
75.39	2021	Argentina	Argentina	Argentina	Argentina
72.043	2021	Armenia	Armenia	Armenia	Armenia
69.366	2021	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
71.598	2021	Bahamas	Bahamas	Bahamas	Bahamas
78.76	2021	Bahrain	Bahrain	Bahrain	Bahrain
72.381	2021	Bangladesh	Bangladesh	Bangladesh	Bangladesh
77.571	2021	Barbados	Barbados	Barbados	Barbados
72.438	2021	Belarus	Belarus	Belarus	Belarus
70.47	2021	Belize	Belize	Belize	Belize
59.821	2021	Benin	Benin	Benin	Benin
71.815	2021	Bhutan	Bhutan	Bhutan	Bhutan
63.63	2021	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
75.3	2021	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
61.141	2021	Botswana	Botswana	Botswana	Botswana
72.75	2021	Brazil	Brazil	Brazil	Brazil
74.642	2021	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
59.27	2021	Burkina Faso	Burkina Faso	Burkina Faso	Burkina Faso
61.663	2021	Burundi	Burundi	Burundi	Burundi
74.052	2021	Cabo Verde	Cabo Verde	Cabo Verde	Cabo Verde
69.584	2021	Cambodia	Cambodia	Cambodia	Cambodia
60.333	2021	Cameroon	Cameroon	Cameroon	Cameroon
53.895	2021	Central African Republic	Central African Republic	Central African Republic	Central African Republic
52.525	2021	Chad	Chad	Chad	Chad
78.944	2021	Chile	Chile	Chile	Chile
78.211	2021	China	China	China	China
72.83	2021	Colombia	Colombia	Colombia	Colombia
63.417	2021	Comoros	Comoros	Comoros	Comoros
63.519	2021	Congo	Congo	Congo	Congo
59.193	2021	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
77.023	2021	Costa Rica	Costa Rica	Costa Rica	Costa Rica
58.598	2021	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
73.683	2021	Cuba	Cuba	Cuba	Cuba
62.305	2021	Djibouti	Djibouti	Djibouti	Djibouti
72.814	2021	Dominica	Dominica	Dominica	Dominica
72.615	2021	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
73.67	2021	Ecuador	Ecuador	Ecuador	Ecuador
70.221	2021	Egypt	Egypt	Egypt	Egypt
70.748	2021	El Salvador	El Salvador	El Salvador	El Salvador
60.594	2021	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea
66.536	2021	Eritrea	Eritrea	Eritrea	Eritrea
57.066	2021	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
64.975	2021	Ethiopia	Ethiopia	Ethiopia	Ethiopia
67.114	2021	Fiji	Fiji	Fiji	Fiji
65.821	2021	Gabon	Gabon	Gabon	Gabon
62.083	2021	Gambia	Gambia	Gambia	Gambia
71.694	2021	Georgia	Georgia	Georgia	Georgia
63.795	2021	Ghana	Ghana	Ghana	Ghana
74.936	2021	Grenada	Grenada	Grenada	Grenada
69.237	2021	Guatemala	Guatemala	Guatemala	Guatemala
58.892	2021	Guinea	Guinea	Guinea	Guinea
59.652	2021	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau
65.673	2021	Guyana	Guyana	Guyana	Guyana
63.192	2021	Haiti	Haiti	Haiti	Haiti
70.123	2021	Honduras	Honduras	Honduras	Honduras
67.24	2021	India	India	India	India
67.57	2021	Indonesia	Indonesia	Indonesia	Indonesia
73.875	2021	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)
70.378	2021	Iraq	Iraq	Iraq	Iraq
70.5	2021	Jamaica	Jamaica	Jamaica	Jamaica
74.256	2021	Jordan	Jordan	Jordan	Jordan
69.362	2021	Kazakhstan	Kazakhstan	Kazakhstan	Kazakhstan
61.427	2021	Kenya	Kenya	Kenya	Kenya
67.417	2021	Kiribati	Kiribati	Kiribati	Kiribati
78.673	2021	Kuwait	Kuwait	Kuwait	Kuwait
69.977	2021	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan
68.061	2021	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic
75.047	2021	Lebanon	Lebanon	Lebanon	Lebanon
53.062	2021	Lesotho	Lesotho	Lesotho	Lesotho
60.747	2021	Liberia	Liberia	Liberia	Liberia
71.911	2021	Libya	Libya	Libya	Libya
64.485	2021	Madagascar	Madagascar	Madagascar	Madagascar
62.904	2021	Malawi	Malawi	Malawi	Malawi
74.884	2021	Malaysia	Malaysia	Malaysia	Malaysia
79.918	2021	Maldives	Maldives	Maldives	Maldives
58.941	2021	Mali	Mali	Mali	Mali
65.269	2021	Marshall Islands	Marshall Islands	Marshall Islands	Marshall Islands
64.364	2021	Mauritania	Mauritania	Mauritania	Mauritania
73.555	2021	Mauritius	Mauritius	Mauritius	Mauritius
70.213	2021	Mexico	Mexico	Mexico	Mexico
70.71	2021	Micronesia (Federated States of)	Micronesia (Federated States of)	Micronesia (Federated States of)	Micronesia (Federated States of)
68.846	2021	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)
70.975	2021	Mongolia	Mongolia	Mongolia	Mongolia
76.343	2021	Montenegro	Montenegro	Montenegro	Montenegro
74.042	2021	Morocco	Morocco	Morocco	Morocco
59.325	2021	Mozambique	Mozambique	Mozambique	Mozambique
65.672	2021	Myanmar	Myanmar	Myanmar	Myanmar
59.269	2021	Namibia	Namibia	Namibia	Namibia
63.617	2021	Nauru	Nauru	Nauru	Nauru
68.45	2021	Nepal	Nepal	Nepal	Nepal
73.837	2021	Nicaragua	Nicaragua	Nicaragua	Nicaragua
61.576	2021	Niger	Niger	Niger	Niger
52.676	2021	Nigeria	Nigeria	Nigeria	Nigeria
73.841	2021	North Macedonia	North Macedonia	North Macedonia	North Macedonia
72.541	2021	Oman	Oman	Oman	Oman
66.098	2021	Pakistan	Pakistan	Pakistan	Pakistan
66.02	2021	Palau	Palau	Palau	Palau
73.473	2021	Palestine, State of	Palestine, State of	Palestine, State of	Palestine, State of
76.223	2021	Panama	Panama	Panama	Panama
65.351	2021	Papua New Guinea	Papua New Guinea	Papua New Guinea	Papua New Guinea
70.262	2021	Paraguay	Paraguay	Paraguay	Paraguay
72.377	2021	Peru	Peru	Peru	Peru
69.266	2021	Philippines	Philippines	Philippines	Philippines
79.272	2021	Qatar	Qatar	Qatar	Qatar
66.072	2021	Rwanda	Rwanda	Rwanda	Rwanda
71.682	2021	Saint Kitts and Nevis	Saint Kitts and Nevis	Saint Kitts and Nevis	Saint Kitts and Nevis
71.111	2021	Saint Lucia	Saint Lucia	Saint Lucia	Saint Lucia
69.629	2021	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
72.767	2021	Samoa	Samoa	Samoa	Samoa
67.591	2021	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe
76.936	2021	Saudi Arabia	Saudi Arabia	Saudi Arabia	Saudi Arabia
67.093	2021	Senegal	Senegal	Senegal	Senegal
