y	x	label	key	clickSelects	showSelected2
10.46467972	2014	Afghanistan	Afghanistan	Afghanistan	Afghanistan
16.24332047	2014	Albania	Albania	Albania	Albania
14.74518871	2014	Algeria	Algeria	Algeria	Algeria
11.3297	2014	Angola	Angola	Angola	Angola
15.56841824	2014	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda
17.42231941	2014	Argentina	Argentina	Argentina	Argentina
13.07810974	2014	Armenia	Armenia	Armenia	Armenia
12.99051011	2014	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
11.70764282	2014	Bahamas	Bahamas	Bahamas	Bahamas
14.44705963	2014	Bahrain	Bahrain	Bahrain	Bahrain
10.18074262	2014	Bangladesh	Bangladesh	Bangladesh	Bangladesh
15.95868743	2014	Barbados	Barbados	Barbados	Barbados
15.41368008	2014	Belarus	Belarus	Belarus	Belarus
12.81070995	2014	Belize	Belize	Belize	Belize
12.12549973	2014	Benin	Benin	Benin	Benin
12.54842396	2014	Bhutan	Bhutan	Bhutan	Bhutan
14.04903974	2014	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
13.64599991	2014	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
11.58939912	2014	Botswana	Botswana	Botswana	Botswana
15.36814022	2014	Brazil	Brazil	Brazil	Brazil
14.63543034	2014	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
7.676040173	2014	Burkina Faso	Burkina Faso	Burkina Faso	Burkina Faso
11.12872982	2014	Burundi	Burundi	Burundi	Burundi
12.62335968	2014	Cabo Verde	Cabo Verde	Cabo Verde	Cabo Verde
11.35912653	2014	Cambodia	Cambodia	Cambodia	Cambodia
11.93564034	2014	Cameroon	Cameroon	Cameroon	Cameroon
6.447959105	2014	Central African Republic	Central African Republic	Central African Republic	Central African Republic
7.970650196	2014	Chad	Chad	Chad	Chad
16.26062965	2014	Chile	Chile	Chile	Chile
13.7427945	2014	China	China	China	China
14.60217953	2014	Colombia	Colombia	Colombia	Colombia
11.59805012	2014	Comoros	Comoros	Comoros	Comoros
10.93632698	2014	Congo	Congo	Congo	Congo
9.20597948	2014	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
14.63490963	2014	Costa Rica	Costa Rica	Costa Rica	Costa Rica
8.283729553	2014	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
14.04951	2014	Cuba	Cuba	Cuba	Cuba
6.249084915	2014	Djibouti	Djibouti	Djibouti	Djibouti
13.9479275	2014	Dominica	Dominica	Dominica	Dominica
13.76587009	2014	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
15.00487995	2014	Ecuador	Ecuador	Ecuador	Ecuador
11.73950958	2014	Egypt	Egypt	Egypt	Egypt
12.25903988	2014	El Salvador	El Salvador	El Salvador	El Salvador
10.32071123	2014	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea
7.655940056	2014	Eritrea	Eritrea	Eritrea	Eritrea
13.1477058	2014	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
8.657472039	2014	Ethiopia	Ethiopia	Ethiopia	Ethiopia
13.24059159	2014	Fiji	Fiji	Fiji	Fiji
12.14723045	2014	Gabon	Gabon	Gabon	Gabon
8.020992137	2014	Gambia	Gambia	Gambia	Gambia
15.16259003	2014	Georgia	Georgia	Georgia	Georgia
10.72198963	2014	Ghana	Ghana	Ghana	Ghana
16.69943269	2014	Grenada	Grenada	Grenada	Grenada
10.92879009	2014	Guatemala	Guatemala	Guatemala	Guatemala
9.114290237	2014	Guinea	Guinea	Guinea	Guinea
9.930565641	2014	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau
12.34298038	2014	Guyana	Guyana	Guyana	Guyana
10.71936766	2014	Haiti	Haiti	Haiti	Haiti
9.511977939	2014	Honduras	Honduras	Honduras	Honduras
11.70816994	2014	India	India	India	India
13.26311016	2014	Indonesia	Indonesia	Indonesia	Indonesia
15.11425972	2014	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)
11.43688857	2014	Iraq	Iraq	Iraq	Iraq
12.89050484	2014	Jamaica	Jamaica	Jamaica	Jamaica
12.08572961	2014	Jordan	Jordan	Jordan	Jordan
14.39548969	2014	Kazakhstan	Kazakhstan	Kazakhstan	Kazakhstan
10.84691969	2014	Kenya	Kenya	Kenya	Kenya
11.5215246	2014	Kiribati	Kiribati	Kiribati	Kiribati
13.74800968	2014	Kuwait	Kuwait	Kuwait	Kuwait
12.67103004	2014	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan
11.03997993	2014	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic
11.99106401	2014	Lebanon	Lebanon	Lebanon	Lebanon
11.35643005	2014	Lesotho	Lesotho	Lesotho	Lesotho
10.02588558	2014	Liberia	Liberia	Liberia	Liberia
14.62171912	2014	Libya	Libya	Libya	Libya
10.20285034	2014	Madagascar	Madagascar	Madagascar	Madagascar
11.01835693	2014	Malawi	Malawi	Malawi	Malawi
13.12631989	2014	Malaysia	Malaysia	Malaysia	Malaysia
12.12207305	2014	Maldives	Maldives	Maldives	Maldives
7.218820095	2014	Mali	Mali	Mali	Mali
14.28263333	2014	Marshall Islands	Marshall Islands	Marshall Islands	Marshall Islands
8.559849739	2014	Mauritania	Mauritania	Mauritania	Mauritania
15.08734989	2014	Mauritius	Mauritius	Mauritius	Mauritius
14.08321953	2014	Mexico	Mexico	Mexico	Mexico
12.9139068	2014	Micronesia (Federated States of)	Micronesia (Federated States of)	Micronesia (Federated States of)	Micronesia (Federated States of)
14.09694004	2014	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)
14.47539192	2014	Mongolia	Mongolia	Mongolia	Mongolia
15.21353658	2014	Montenegro	Montenegro	Montenegro	Montenegro
12.27713776	2014	Morocco	Morocco	Morocco	Morocco
10.34068966	2014	Mozambique	Mozambique	Mozambique	Mozambique
10.47963663	2014	Myanmar	Myanmar	Myanmar	Myanmar
11.6106363	2014	Namibia	Namibia	Namibia	Namibia
10.56100461	2014	Nauru	Nauru	Nauru	Nauru
12.56865025	2014	Nepal	Nepal	Nepal	Nepal
11.38707932	2014	Nicaragua	Nicaragua	Nicaragua	Nicaragua
5.597563267	2014	Niger	Niger	Niger	Niger
9.099665233	2014	Nigeria	Nigeria	Nigeria	Nigeria
12.66314983	2014	North Macedonia	North Macedonia	North Macedonia	North Macedonia
14.18029499	2014	Oman	Oman	Oman	Oman
6.466800213	2014	Pakistan	Pakistan	Pakistan	Pakistan
16.68474551	2014	Palau	Palau	Palau	Palau
13.20176983	2014	Palestine, State of	Palestine, State of	Palestine, State of	Palestine, State of
12.81486034	2014	Panama	Panama	Panama	Panama
9.100954781	2014	Papua New Guinea	Papua New Guinea	Papua New Guinea	Papua New Guinea
13.95511831	2014	Paraguay	Paraguay	Paraguay	Paraguay
14.39359379	2014	Peru	Peru	Peru	Peru
12.46006966	2014	Philippines	Philippines	Philippines	Philippines
12.35890961	2014	Qatar	Qatar	Qatar	Qatar
11.02917957	2014	Rwanda	Rwanda	Rwanda	Rwanda
18.06204033	2014	Saint Kitts and Nevis	Saint Kitts and Nevis	Saint Kitts and Nevis	Saint Kitts and Nevis
12.93836021	2014	Saint Lucia	Saint Lucia	Saint Lucia	Saint Lucia
14.89529037	2014	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
12.18840208	2014	Samoa	Samoa	Samoa	Samoa
11.58642006	2014	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe
14.03424854	2014	Saudi Arabia	Saudi Arabia	Saudi Arabia	Saudi Arabia
9.293149948	2014	Senegal	Senegal	Senegal	Senegal
14.35466003	2014	Serbia	Serbia	Serbia	Serbia
13.39068985	2014	Seychelles	Seychelles	Seychelles	Seychelles
8.735665599	2014	Sierra Leone	Sierra Leone	Sierra Leone	Sierra Leone
16.49763974	2014	Singapore	Singapore	Singapore	Singapore
10.46489402	2014	Solomon Islands	Solomon Islands	Solomon Islands	Solomon Islands
14.2816	2014	South Africa	South Africa	South Africa	South Africa
5.504480913	2014	South Sudan	South Sudan	South Sudan	South Sudan
13.39808655	2014	Sri Lanka	Sri Lanka	Sri Lanka	Sri Lanka
7.872330189	2014	Sudan	Sudan	Sudan	Sudan
11.04104424	2014	Suriname	Suriname	Suriname	Suriname
8.201308333	2014	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic
10.92858056	2014	Tajikistan	Tajikistan	Tajikistan	Tajikistan
8.207322121	2014	Tanzania (United Republic of)	Tanzania (United Republic of)	Tanzania (United Republic of)	Tanzania (United Republic of)
16.50494003	2014	Thailand	Thailand	Thailand	Thailand
13.17428144	2014	Timor-Leste	Timor-Leste	Timor-Leste	Timor-Leste
12.19019985	2014	Togo	Togo	Togo	Togo
15.45662117	2014	Tonga	Tonga	Tonga	Tonga
13.30874788	2014	Trinidad and Tobago	Trinidad and Tobago	Trinidad and Tobago	Trinidad and Tobago
14.09300041	2014	Tunisia	Tunisia	Tunisia	Tunisia
17.31707954	2014	Türkiye	Türkiye	Türkiye	Türkiye
11.31937302	2014	Turkmenistan	Turkmenistan	Turkmenistan	Turkmenistan
12.02236986	2014	Tuvalu	Tuvalu	Tuvalu	Tuvalu
11.09287873	2014	Uganda	Uganda	Uganda	Uganda
14.92978001	2014	Ukraine	Ukraine	Ukraine	Ukraine
12.52617919	2014	United Arab Emirates	United Arab Emirates	United Arab Emirates	United Arab Emirates
15.88829994	2014	Uruguay	Uruguay	Uruguay	Uruguay
11.69351006	2014	Uzbekistan	Uzbekistan	Uzbekistan	Uzbekistan
11.20411649	2014	Vanuatu	Vanuatu	Vanuatu	Vanuatu
13.90126771	2014	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
12.72654	2014	Viet Nam	Viet Nam	Viet Nam	Viet Nam
8.131289025	2014	Yemen	Yemen	Yemen	Yemen
11.00263214	2014	Zambia	Zambia	Zambia	Zambia
10.83630927	2014	Zimbabwe	Zimbabwe	Zimbabwe	Zimbabwe
