y	x	label	key	clickSelects	showSelected2
10.50126982	2016	Afghanistan	Afghanistan	Afghanistan	Afghanistan
15.44941998	2016	Albania	Albania	Albania	Albania
14.93086147	2016	Algeria	Algeria	Algeria	Algeria
12.16763687	2016	Angola	Angola	Angola	Angola
15.54969891	2016	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda
17.85773087	2016	Argentina	Argentina	Argentina	Argentina
13.36215019	2016	Armenia	Armenia	Armenia	Armenia
13.15490013	2016	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
11.74281203	2016	Bahamas	Bahamas	Bahamas	Bahamas
16.04701996	2016	Bahrain	Bahrain	Bahrain	Bahrain
10.67350781	2016	Bangladesh	Bangladesh	Bangladesh	Bangladesh
16.14712244	2016	Barbados	Barbados	Barbados	Barbados
15.18873024	2016	Belarus	Belarus	Belarus	Belarus
13.53081989	2016	Belize	Belize	Belize	Belize
12.16425037	2016	Benin	Benin	Benin	Benin
12.71909199	2016	Bhutan	Bhutan	Bhutan	Bhutan
14.49550866	2016	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
13.62438011	2016	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
11.54262227	2016	Botswana	Botswana	Botswana	Botswana
15.29432011	2016	Brazil	Brazil	Brazil	Brazil
14.21236992	2016	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
8.267219543	2016	Burkina Faso	Burkina Faso	Burkina Faso	Burkina Faso
11.11637974	2016	Burundi	Burundi	Burundi	Burundi
12.26861	2016	Cabo Verde	Cabo Verde	Cabo Verde	Cabo Verde
11.46099331	2016	Cambodia	Cambodia	Cambodia	Cambodia
12.13076019	2016	Cameroon	Cameroon	Cameroon	Cameroon
6.715973923	2016	Central African Republic	Central African Republic	Central African Republic	Central African Republic
7.568130703	2016	Chad	Chad	Chad	Chad
16.49542999	2016	Chile	Chile	Chile	Chile
14.21789447	2016	China	China	China	China
14.76609039	2016	Colombia	Colombia	Colombia	Colombia
12.05934623	2016	Comoros	Comoros	Comoros	Comoros
11.40898591	2016	Congo	Congo	Congo	Congo
9.328835131	2016	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
14.81766033	2016	Costa Rica	Costa Rica	Costa Rica	Costa Rica
9.07269001	2016	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
13.86410999	2016	Cuba	Cuba	Cuba	Cuba
6.7933943	2016	Djibouti	Djibouti	Djibouti	Djibouti
13.81416764	2016	Dominica	Dominica	Dominica	Dominica
14.51723003	2016	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
14.99600347	2016	Ecuador	Ecuador	Ecuador	Ecuador
12.03536034	2016	Egypt	Egypt	Egypt	Egypt
11.79246998	2016	El Salvador	El Salvador	El Salvador	El Salvador
10.92424996	2016	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea
7.247920964	2016	Eritrea	Eritrea	Eritrea	Eritrea
13.71587316	2016	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
9.065071336	2016	Ethiopia	Ethiopia	Ethiopia	Ethiopia
13.32746279	2016	Fiji	Fiji	Fiji	Fiji
12.24216467	2016	Gabon	Gabon	Gabon	Gabon
8.33996132	2016	Gambia	Gambia	Gambia	Gambia
15.56182957	2016	Georgia	Georgia	Georgia	Georgia
11.09840012	2016	Ghana	Ghana	Ghana	Ghana
16.72244072	2016	Grenada	Grenada	Grenada	Grenada
10.92856002	2016	Guatemala	Guatemala	Guatemala	Guatemala
9.462750484	2016	Guinea	Guinea	Guinea	Guinea
10.12994957	2016	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau
12.56933947	2016	Guyana	Guyana	Guyana	Guyana
10.97579303	2016	Haiti	Haiti	Haiti	Haiti
9.721621449	2016	Honduras	Honduras	Honduras	Honduras
