y	x	label	key	clickSelects	showSelected2
1468.355839	1996	Afghanistan	Afghanistan	Afghanistan	Afghanistan
5016.104303	1996	Albania	Albania	Albania	Albania
7902.659495	1996	Algeria	Algeria	Algeria	Algeria
17709.57534	1996	Argentina	Argentina	Argentina	Argentina
3202.572549	1996	Armenia	Armenia	Armenia	Armenia
2934.137741	1996	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
38757.3737	1996	Bahamas	Bahamas	Bahamas	Bahamas
42547.12886	1996	Bahrain	Bahrain	Bahrain	Bahrain
2073.218801	1996	Bangladesh	Bangladesh	Bangladesh	Bangladesh
13300.64547	1996	Barbados	Barbados	Barbados	Barbados
5976.669455	1996	Belarus	Belarus	Belarus	Belarus
7264.537028	1996	Belize	Belize	Belize	Belize
2195.039706	1996	Benin	Benin	Benin	Benin
4891.651522	1996	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
9833.966032	1996	Botswana	Botswana	Botswana	Botswana
11078.18691	1996	Brazil	Brazil	Brazil	Brazil
72562.62151	1996	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
849.5595576	1996	Burundi	Burundi	Burundi	Burundi
1171.362825	1996	Cambodia	Cambodia	Cambodia	Cambodia
2618.518759	1996	Cameroon	Cameroon	Cameroon	Cameroon
1098.157056	1996	Central African Republic	Central African Republic	Central African Republic	Central African Republic
13461.31832	1996	Chile	Chile	Chile	Chile
2571.202181	1996	China	China	China	China
9341.902594	1996	Colombia	Colombia	Colombia	Colombia
3159.914076	1996	Congo	Congo	Congo	Congo
922.3916858	1996	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
11087.58534	1996	Costa Rica	Costa Rica	Costa Rica	Costa Rica
2738.937062	1996	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
3816.200957	1996	Cuba	Cuba	Cuba	Cuba
1816.954748	1996	Djibouti	Djibouti	Djibouti	Djibouti
7340.967283	1996	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
8166.640353	1996	Ecuador	Ecuador	Ecuador	Ecuador
6863.449114	1996	Egypt	Egypt	Egypt	Egypt
6049.94575	1996	El Salvador	El Salvador	El Salvador	El Salvador
5622.868849	1996	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
8915.734328	1996	Fiji	Fiji	Fiji	Fiji
16320.5367	1996	Gabon	Gabon	Gabon	Gabon
1920.135859	1996	Gambia	Gambia	Gambia	Gambia
2520.793347	1996	Ghana	Ghana	Ghana	Ghana
5974.438778	1996	Guatemala	Guatemala	Guatemala	Guatemala
1528.806135	1996	Guinea	Guinea	Guinea	Guinea
3901.162654	1996	Guyana	Guyana	Guyana	Guyana
2970.323838	1996	Haiti	Haiti	Haiti	Haiti
3714.130975	1996	Honduras	Honduras	Honduras	Honduras
2198.363959	1996	India	India	India	India
6067.146458	1996	Indonesia	Indonesia	Indonesia	Indonesia
10456.98135	1996	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)
4386.107247	1996	Iraq	Iraq	Iraq	Iraq
9573.767346	1996	Jamaica	Jamaica	Jamaica	Jamaica
8209.607765	1996	Jordan	Jordan	Jordan	Jordan
8916.285685	1996	Kazakhstan	Kazakhstan	Kazakhstan	Kazakhstan
3396.215997	1996	Kenya	Kenya	Kenya	Kenya
72486.5308	1996	Kuwait	Kuwait	Kuwait	Kuwait
2603.298478	1996	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan
2358.571103	1996	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic
2268.667591	1996	Lesotho	Lesotho	Lesotho	Lesotho
26093.69593	1996	Libya	Libya	Libya	Libya
1052.094036	1996	Malawi	Malawi	Malawi	Malawi
14854.03536	1996	Malaysia	Malaysia	Malaysia	Malaysia
10756.89603	1996	Maldives	Maldives	Maldives	Maldives
1453.054575	1996	Mali	Mali	Mali	Mali
4756.648393	1996	Mauritania	Mauritania	Mauritania	Mauritania
10081.35696	1996	Mauritius	Mauritius	Mauritius	Mauritius
15302.01171	1996	Mexico	Mexico	Mexico	Mexico
5462.932438	1996	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)
4127.745414	1996	Mongolia	Mongolia	Mongolia	Mongolia
4472.651855	1996	Morocco	Morocco	Morocco	Morocco
491.6361237	1996	Mozambique	Mozambique	Mozambique	Mozambique
744.3328739	1996	Myanmar	Myanmar	Myanmar	Myanmar
6476.253615	1996	Namibia	Namibia	Namibia	Namibia
1762.032821	1996	Nepal	Nepal	Nepal	Nepal
3203.272874	1996	Nicaragua	Nicaragua	Nicaragua	Nicaragua
967.6557278	1996	Niger	Niger	Niger	Niger
9007.265586	1996	North Macedonia	North Macedonia	North Macedonia	North Macedonia
3272.778564	1996	Pakistan	Pakistan	Pakistan	Pakistan
12628.99689	1996	Panama	Panama	Panama	Panama
3739.979955	1996	Papua New Guinea	Papua New Guinea	Papua New Guinea	Papua New Guinea
9128.401774	1996	Paraguay	Paraguay	Paraguay	Paraguay
6004.283028	1996	Peru	Peru	Peru	Peru
4486.757809	1996	Philippines	Philippines	Philippines	Philippines
60714.5116	1996	Qatar	Qatar	Qatar	Qatar
725.6764399	1996	Rwanda	Rwanda	Rwanda	Rwanda
11090.10405	1996	Saint Lucia	Saint Lucia	Saint Lucia	Saint Lucia
3956.530239	1996	Samoa	Samoa	Samoa	Samoa
2257.606215	1996	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe
42449.99359	1996	Saudi Arabia	Saudi Arabia	Saudi Arabia	Saudi Arabia
2365.931491	1996	Senegal	Senegal	Senegal	Senegal
8308.540717	1996	Serbia	Serbia	Serbia	Serbia
1105.923229	1996	Sierra Leone	Sierra Leone	Sierra Leone	Sierra Leone
51809.93925	1996	Singapore	Singapore	Singapore	Singapore
9922.534064	1996	South Africa	South Africa	South Africa	South Africa
5056.504694	1996	Sri Lanka	Sri Lanka	Sri Lanka	Sri Lanka
3178.595459	1996	Sudan	Sudan	Sudan	Sudan
5908.22523	1996	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic
1137.415456	1996	Tajikistan	Tajikistan	Tajikistan	Tajikistan
1275.772095	1996	Tanzania (United Republic of)	Tanzania (United Republic of)	Tanzania (United Republic of)	Tanzania (United Republic of)
10190.13714	1996	Thailand	Thailand	Thailand	Thailand
1635.241436	1996	Togo	Togo	Togo	Togo
5129.571125	1996	Tonga	Tonga	Tonga	Tonga
11689.18188	1996	Trinidad and Tobago	Trinidad and Tobago	Trinidad and Tobago	Trinidad and Tobago
6303.363696	1996	Tunisia	Tunisia	Tunisia	Tunisia
14627.3185	1996	Türkiye	Türkiye	Türkiye	Türkiye
3247.677093	1996	Tuvalu	Tuvalu	Tuvalu	Tuvalu
1132.975772	1996	Uganda	Uganda	Uganda	Uganda
7106.45166	1996	Ukraine	Ukraine	Ukraine	Ukraine
98908.50028	1996	United Arab Emirates	United Arab Emirates	United Arab Emirates	United Arab Emirates
13558.58329	1996	Uruguay	Uruguay	Uruguay	Uruguay
16965.327	1996	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
3024.853031	1996	Viet Nam	Viet Nam	Viet Nam	Viet Nam
2778.053943	1996	Yemen	Yemen	Yemen	Yemen
1926.997628	1996	Zambia	Zambia	Zambia	Zambia
1679.138625	1996	Zimbabwe	Zimbabwe	Zimbabwe	Zimbabwe
