yintercept	key	showSelected2
1723.019763	Afghanistan	Afghanistan
3595.914885	Albania	Albania
7917.633629	Algeria	Algeria
17102.54385	Argentina	Argentina
2491.056752	Armenia	Armenia
29916.29929	Bahamas	Bahamas
44239.02663	Bahrain	Bahrain
1922.69547	Bangladesh	Bangladesh
12232.15263	Barbados	Barbados
7770.092443	Belize	Belize
2118.743621	Benin	Benin
4498.276839	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
9867.230002	Botswana	Botswana
10180.02345	Brazil	Brazil
70388.81949	Brunei Darussalam	Brunei Darussalam
1107.490065	Burundi	Burundi
1064.974439	Cambodia	Cambodia
2629.803657	Cameroon	Cameroon
1176.919719	Central African Republic	Central African Republic
11503.52562	Chile	Chile
1945.10019	China	China
8643.444566	Colombia	Colombia
4077.458565	Congo	Congo
1080.65848	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
10650.85026	Costa Rica	Costa Rica
2588.694654	Côte d'Ivoire	Côte d'Ivoire
3483.09519	Cuba	Cuba
6662.256843	Dominican Republic	Dominican Republic
7930.413238	Ecuador	Ecuador
6407.29682	Egypt	Egypt
5591.500446	El Salvador	El Salvador
4944.725873	Eswatini (Kingdom of)	Eswatini (Kingdom of)
7934.856877	Fiji	Fiji
15518.9761	Gabon	Gabon
1983.417545	Gambia	Gambia
2406.689212	Ghana	Ghana
5746.259446	Guatemala	Guatemala
1452.52753	Guinea	Guinea
2759.99501	Guyana	Guyana
3095.193846	Haiti	Haiti
3738.299973	Honduras	Honduras
1882.700959	India	India
5019.323652	Indonesia	Indonesia
10117.23334	Iran (Islamic Republic of)	Iran (Islamic Republic of)
4209.081276	Iraq	Iraq
9397.061321	Jamaica	Jamaica
8027.151124	Jordan	Jordan
10591.41835	Kazakhstan	Kazakhstan
3177.904655	Kenya	Kenya
64998.8981	Kuwait	Kuwait
3361.234013	Kyrgyzstan	Kyrgyzstan
2059.548231	Lao People's Democratic Republic	Lao People's Democratic Republic
2194.667326	Lesotho	Lesotho
27207.9712	Libya	Libya
940.5414888	Malawi	Malawi
12217.88443	Malaysia	Malaysia
1407.147937	Mali	Mali
4410.507929	Mauritania	Mauritania
9216.954344	Mauritius	Mauritius
15574.05843	Mexico	Mexico
8062.764081	Moldova (Republic of)	Moldova (Republic of)
3641.462652	Mongolia	Mongolia
3945.784424	Morocco	Morocco
448.7568989	Mozambique	Mozambique
637.2056598	Myanmar	Myanmar
6487.800409	Namibia	Namibia
1607.544356	Nepal	Nepal
2786.183763	Nicaragua	Nicaragua
1007.985321	Niger	Niger
3141.995514	Pakistan	Pakistan
12444.37608	Panama	Panama
3373.802103	Papua New Guinea	Papua New Guinea
8433.452815	Paraguay	Paraguay
5110.309806	Peru	Peru
4086.322568	Philippines	Philippines
63262.09601	Qatar	Qatar
10469.26832	Saint Lucia	Saint Lucia
2227.246552	Sao Tome and Principe	Sao Tome and Principe
45504.93087	Saudi Arabia	Saudi Arabia
2338.461338	Senegal	Senegal
1560.348198	Sierra Leone	Sierra Leone
43713.64289	Singapore	Singapore
9399.529866	South Africa	South Africa
4553.142977	Sri Lanka	Sri Lanka
2824.555176	Sudan	Sudan
4994.444403	Syrian Arab Republic	Syrian Arab Republic
2246.896892	Tajikistan	Tajikistan
1241.88269	Tanzania (United Republic of)	Tanzania (United Republic of)
8682.172192	Thailand	Thailand
1319.98356	Togo	Togo
4708.78122	Tonga	Tonga
10466.06893	Trinidad and Tobago	Trinidad and Tobago
5809.242633	Tunisia	Tunisia
14108.25104	Türkiye	Türkiye
3341.27662	Tuvalu	Tuvalu
948.585039	Uganda	Uganda
11302.57813	Ukraine	Ukraine
89285.19434	United Arab Emirates	United Arab Emirates
12331.46378	Uruguay	Uruguay
17875.426	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
2368.245113	Viet Nam	Viet Nam
2309.043653	Yemen	Yemen
2031.306647	Zambia	Zambia
1488.866446	Zimbabwe	Zimbabwe
