yintercept	key	showSelected2
2082.113799	Afghanistan	Afghanistan
13302.73303	Albania	Albania
11438.08358	Algeria	Algeria
6310.063799	Angola	Angola
20907.67572	Antigua and Barbuda	Antigua and Barbuda
21922.97222	Argentina	Argentina
13459.01813	Armenia	Armenia
13533.53249	Azerbaijan	Azerbaijan
32265.5103	Bahamas	Bahamas
46224.43292	Bahrain	Bahrain
5331.387686	Bangladesh	Bangladesh
15219.56441	Barbados	Barbados
18287.08994	Belarus	Belarus
8204.448934	Belize	Belize
3009.357927	Benin	Benin
10225.3916	Bhutan	Bhutan
8259.27288	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
14185.63942	Bosnia and Herzegovina	Bosnia and Herzegovina
13534.68646	Botswana	Botswana
14212.85808	Brazil	Brazil
60229.51866	Brunei Darussalam	Brunei Darussalam
1986.416408	Burkina Faso	Burkina Faso
742.1792364	Burundi	Burundi
7156.505873	Cabo Verde	Cabo Verde
3979.335216	Cambodia	Cambodia
3663.001957	Cameroon	Cameroon
924.1299643	Central African Republic	Central African Republic
1540.542282	Chad	Chad
24051.74655	Chile	Chile
15067.74311	China	China
14064.30242	Colombia	Colombia
3312.495367	Comoros	Comoros
3474.033423	Congo	Congo
1006.872209	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
19411.1913	Costa Rica	Costa Rica
4806.422905	Côte d'Ivoire	Côte d'Ivoire
8576.525427	Cuba	Cuba
4365.224444	Djibouti	Djibouti
12707.15399	Dominica	Dominica
16736.19058	Dominican Republic	Dominican Republic
11287.69388	Ecuador	Ecuador
11092.49979	Egypt	Egypt
8319.116771	El Salvador	El Salvador
13235.19423	Equatorial Guinea	Equatorial Guinea
1701.8534	Eritrea	Eritrea
7744.309049	Eswatini (Kingdom of)	Eswatini (Kingdom of)
2058.324276	Ethiopia	Ethiopia
12417.47909	Fiji	Fiji
12916.59667	Gabon	Gabon
1977.09018	Gambia	Gambia
13697.40109	Georgia	Georgia
4890.68719	Ghana	Ghana
13726.26394	Grenada	Grenada
8296.051267	Guatemala	Guatemala
2383.453497	Guinea	Guinea
1782.560021	Guinea-Bissau	Guinea-Bissau
12470.78618	Guyana	Guyana
3218.846393	Haiti	Haiti
5138.869173	Honduras	Honduras
6367.366654	India	India
11055.20306	Indonesia	Indonesia
14698.79043	Iran (Islamic Republic of)	Iran (Islamic Republic of)
9902.057281	Iraq	Iraq
9775.620071	Jamaica	Jamaica
9541.198859	Jordan	Jordan
22171.8375	Kazakhstan	Kazakhstan
4397.47925	Kenya	Kenya
3794.703425	Kiribati	Kiribati
56197.66491	Kuwait	Kuwait
4980.634914	Kyrgyzstan	Kyrgyzstan
7219.498952	Lao People's Democratic Republic	Lao People's Democratic Republic
17542.91948	Lebanon	Lebanon
2821.925719	Lesotho	Lesotho
1385.797753	Liberia	Liberia
26045.32236	Libya	Libya
1503.650057	Madagascar	Madagascar
1443.747419	Malawi	Malawi
26002.09116	Malaysia	Malaysia
18055.72465	Maldives	Maldives
2122.26722	Mali	Mali
6129.741349	Marshall Islands	Marshall Islands
5338.855639	Mauritania	Mauritania
23333.6374	Mauritius	Mauritius
19726.18934	Mexico	Mexico
3992.023443	Micronesia (Federated States of)	Micronesia (Federated States of)
12720.15346	Moldova (Republic of)	Moldova (Republic of)
10981.62535	Mongolia	Mongolia
20923.54288	Montenegro	Montenegro
7950.918457	Morocco	Morocco
1269.429225	Mozambique	Mozambique
4422.231843	Myanmar	Myanmar
9876.164543	Namibia	Namibia
11797.65611	Nauru	Nauru
3743.375267	Nepal	Nepal
5363.935114	Nicaragua	Nicaragua
1249.608465	Niger	Niger
4866.492114	Nigeria	Nigeria
15457.22794	North Macedonia	North Macedonia
32259.16576	Oman	Oman
5035.434341	Pakistan	Pakistan
18438.32628	Palau	Palau
