group	size	y	x
1	1.43284020519293	45.967	1990
2	1.24002358117828	73.144	1990
3	1.66876518571588	67.416	1990
6	1.75635597979635	71.784	1990
7	1.24939073323358	68.821	1990
9	1.06771124569213	70.133	1990
10	1.09439751801179	72.668	1990
11	2.37056797708218	55.989	1990
12	1.06616442224815	72.752	1990
14	1.05513929079154	70.744	1990
15	1.2997384570813	53.292	1990
17	1.35250023986362	56.422	1990
19	1.15283664369565	60.533	1990
20	2.62547594347238	65.985	1990
21	1.06656855806188	71.656	1990
23	1.30981646637767	44.86	1990
25	1.39505951205755	55.434	1990
26	1.44749310284694	54.868	1990
27	1.22156944244862	49.635	1990
29	1.48350722385298	72.574	1990
30	5.49752288551523	68.005	1990
31	1.75593554765101	68.644	1990
33	1.204114640693	55.926	1990
34	1.79423410649573	48.601	1990
35	1.23497361026329	76.63	1990
36	1.45680002924386	52.603	1990
37	1.43145841838443	74.039	1990
40	1.35331527695562	67.11	1990
41	1.42785019674469	69.348	1990
42	2.0014898658035	64.146	1990
43	1.30649901009989	62.55	1990
46	1.12170604271792	63.072	1990
48	1.1162852813731	65.508	1990
49	1.13066906479067	60.311	1990
50	1.13447711225699	51.319	1990
52	1.52026014963808	55.62	1990
54	1.3989013231234	62.473	1990
55	1.3335357389306	47.004	1990
57	1.11374612850106	62.415	1990
58	1.34822504449702	52.975	1990
59	1.2973840142305	65.243	1990
60	4.9065917412149	58.652	1990
61	2.78707704183803	63.181	1990
62	1.98897298296412	64.367	1990
63	1.55627605158316	58.435	1990
64	1.20439767067908	72.304	1990
65	1.2467064332191	69.854	1990
66	1.54365440123126	64.876	1990
67	1.63713625030027	58.614	1990
69	1.17089660145929	73.281	1990
70	1.27729367982402	64.272	1990
71	1.27474358161908	53.713	1990
73	1.17714621381728	59.398	1990
75	1.27226079374299	69.423	1990
77	1.40877592272923	43.323	1990
78	1.55404436840446	71.307	1990
80	1.39581809150443	46.62	1990
82	1.18711128728917	59.77	1990
83	1.13767728830431	69.387	1990
84	2.19693007244362	69.971	1990
86	1.27998255696231	68.067	1990
87	1.19425592411737	58.765	1990
89	1.65623058038148	62.448	1990
90	1.48279215979497	44.469	1990
91	1.83839349179947	56.661	1990
92	1.15440804808908	62.496	1990
94	1.58632348001625	54.833	1990
95	1.27196559546702	63.096	1990
96	1.38288563904504	41.852	1990
100	2.42245967482878	60.066	1990
103	1.20686767159127	71.097	1990
104	1.26000670628224	59.721	1990
105	1.26647472238576	67.944	1990
106	1.62247680745208	65.106	1990
107	2.03882140170904	65.909	1990
108	1.08707969569268	73.982	1990
111	1.04831111612688	70.326	1990
114	1.04414719442885	61.471	1990
115	1.52957546904547	68.948	1990
116	1.3632733767446	56.948	1990
119	1.27509260780473	44.057	1990
120	1.22984197197315	74.944	1990
123	1.83606915006292	63.375	1990
125	1.54907015226355	71.927	1990
126	1.60796798998896	49.732	1990
128	1.4662678260225	69.817	1990
129	1.30794519138394	61.879	1990
130	1.67772300870473	51.485	1990
131	1.98394998810133	70.445	1990
133	1.26037646398259	54.37	1990
134	1.03962299697734	67.294	1990
135	1.14847506998042	68.272	1990
136	1.38447075707377	70.11	1990
137	1.97586017209314	67.709	1990
139	1	61.661	1990
140	1.55514415063211	46.443	1990
141	1.95097960603995	69.802	1990
142	1.18208327999056	71.9	1990
143	1.2334299036318	73.162	1990
146	1.58832431668025	71.532	1990
147	2.08305885361272	69.213	1990
148	1.48409165114492	58.699	1990
149	1.36688487996352	47.926	1990
150	1.42091054013646	59.426	1990
