yintercept	key	showSelected2
10.62129205	Afghanistan	Afghanistan
15.1776104	Albania	Albania
15.20937061	Algeria	Algeria
12.1676	Angola	Angola
15.5216621	Antigua and Barbuda	Antigua and Barbuda
18.08637047	Argentina	Argentina
13.99892044	Armenia	Armenia
13.48124027	Azerbaijan	Azerbaijan
11.84771869	Bahamas	Bahamas
16.43700027	Bahrain	Bahrain
11.67276001	Bangladesh	Bangladesh
16.43395498	Barbados	Barbados
14.40011024	Belarus	Belarus
13.31602001	Belize	Belize
10.7679975	Benin	Benin
12.97683113	Bhutan	Bhutan
14.9469708	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
13.44087029	Bosnia and Herzegovina	Bosnia and Herzegovina
11.47245701	Botswana	Botswana
15.44937038	Brazil	Brazil
13.76078033	Brunei Darussalam	Brunei Darussalam
8.913680077	Burkina Faso	Burkina Faso
10.10524225	Burundi	Burundi
11.69658292	Cabo Verde	Cabo Verde
11.5446076	Cambodia	Cambodia
13.05683437	Cameroon	Cameroon
7.139028099	Central African Republic	Central African Republic
8.026609279	Chad	Chad
16.64357948	Chile	Chile
14.96151725	China	China
14.52388	Colombia	Colombia
12.78591871	Comoros	Comoros
12.15655111	Congo	Congo
9.516199559	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
15.8384304	Costa Rica	Costa Rica
9.921580315	Côte d'Ivoire	Côte d'Ivoire
14.3487196	Cuba	Cuba
7.700029999	Djibouti	Djibouti
13.61592914	Dominica	Dominica
14.46856308	Dominican Republic	Dominican Republic
14.46730995	Ecuador	Ecuador
12.67249012	Egypt	Egypt
11.88102581	El Salvador	El Salvador
11.82955806	Equatorial Guinea	Equatorial Guinea
7.301042091	Eritrea	Eritrea
14.61449065	Eswatini (Kingdom of)	Eswatini (Kingdom of)
9.712732296	Ethiopia	Ethiopia
13.6749476	Fiji	Fiji
12.38595894	Gabon	Gabon
8.818415095	Gambia	Gambia
16.34345055	Georgia	Georgia
11.29076004	Ghana	Ghana
16.58723542	Grenada	Grenada
10.79391956	Guatemala	Guatemala
10.01057884	Guinea	Guinea
10.42902545	Guinea-Bissau	Guinea-Bissau
12.9088781	Guyana	Guyana
11.12638103	Haiti	Haiti
9.961707633	Honduras	Honduras
11.35159016	India	India
13.88083645	Indonesia	Indonesia
14.22465007	Iran (Islamic Republic of)	Iran (Islamic Republic of)
12.08762083	Iraq	Iraq
12.53661674	Jamaica	Jamaica
12.53479782	Jordan	Jordan
14.58216	Kazakhstan	Kazakhstan
11.29488829	Kenya	Kenya
11.80302	Kiribati	Kiribati
15.48089819	Kuwait	Kuwait
12.48703003	Kyrgyzstan	Kyrgyzstan
10.50666046	Lao People's Democratic Republic	Lao People's Democratic Republic
12.08767695	Lebanon	Lebanon
11.15506995	Lesotho	Lesotho
10.39252567	Liberia	Liberia
14.08455069	Libya	Libya
9.36977005	Madagascar	Madagascar
11.42231844	Malawi	Malawi
13.0999403	Malaysia	Malaysia
12.16862011	Maldives	Maldives
7.063263481	Mali	Mali
15.58255959	Marshall Islands	Marshall Islands
8.722080231	Mauritania	Mauritania
14.91059017	Mauritius	Mauritius
14.9456501	Mexico	Mexico
12.722942	Micronesia (Federated States of)	Micronesia (Federated States of)
14.47257042	Moldova (Republic of)	Moldova (Republic of)
14.51021957	Mongolia	Mongolia
15.06373978	Montenegro	Montenegro
13.70191002	Morocco	Morocco
10.60373232	Mozambique	Mozambique
11.7794511	Myanmar	Myanmar
11.73495605	Namibia	Namibia
12.20303748	Nauru	Nauru
12.9399004	Nepal	Nepal
12.37568649	Nicaragua	Nicaragua
6.888123438	Niger	Niger
10.13020498	Nigeria	Nigeria
12.82404995	North Macedonia	North Macedonia
13.95668983	Oman	Oman
7.635359764	Pakistan	Pakistan
17.1933141	Palau	Palau
13.29564953	Palestine, State of	Palestine, State of
13.163254	Panama	Panama
