y	x	label	key	clickSelects	showSelected2
1477.061709	1995	Afghanistan	Afghanistan	Afghanistan	Afghanistan
4559.593062	1995	Albania	Albania	Albania	Albania
7737.878323	1995	Algeria	Algeria	Algeria	Algeria
17032.72048	1995	Argentina	Argentina	Argentina	Argentina
2999.253304	1995	Armenia	Armenia	Armenia	Armenia
2923.538298	1995	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
35502.41846	1995	Bahamas	Bahamas	Bahamas	Bahamas
42316.54989	1995	Bahrain	Bahrain	Bahrain	Bahrain
2028.477204	1995	Bangladesh	Bangladesh	Bangladesh	Bangladesh
12832.92603	1995	Barbados	Barbados	Barbados	Barbados
5784.510234	1995	Belarus	Belarus	Belarus	Belarus
7440.956292	1995	Belize	Belize	Belize	Belize
2157.891314	1995	Benin	Benin	Benin	Benin
4764.63554	1995	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
9857.028923	1995	Botswana	Botswana	Botswana	Botswana
10995.11598	1995	Brazil	Brazil	Brazil	Brazil
72206.5452	1995	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
932.6173662	1995	Burundi	Burundi	Burundi	Burundi
1140.746943	1995	Cambodia	Cambodia	Cambodia	Cambodia
2583.612086	1995	Cameroon	Cameroon	Cameroon	Cameroon
1221.907209	1995	Central African Republic	Central African Republic	Central African Republic	Central African Republic
12708.47824	1995	Chile	Chile	Chile	Chile
2361.387409	1995	China	China	China	China
9359.493056	1995	Colombia	Colombia	Colombia	Colombia
3129.988983	1995	Congo	Congo	Congo	Congo
877.4273298	1995	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
11144.96184	1995	Costa Rica	Costa Rica	Costa Rica	Costa Rica
2698.968844	1995	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
3541.308523	1995	Cuba	Cuba	Cuba	Cuba
1966.632339	1995	Djibouti	Djibouti	Djibouti	Djibouti
7001.230525	1995	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
8201.14736	1995	Ecuador	Ecuador	Ecuador	Ecuador
6672.971727	1995	Egypt	Egypt	Egypt	Egypt
6065.118403	1995	El Salvador	El Salvador	El Salvador	El Salvador
5369.727576	1995	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
8485.322965	1995	Fiji	Fiji	Fiji	Fiji
16195.38787	1995	Gabon	Gabon	Gabon	Gabon
1895.534335	1995	Gambia	Gambia	Gambia	Gambia
2464.499391	1995	Ghana	Ghana	Ghana	Ghana
5967.304	1995	Guatemala	Guatemala	Guatemala	Guatemala
1497.405394	1995	Guinea	Guinea	Guinea	Guinea
3373.274226	1995	Guyana	Guyana	Guyana	Guyana
2900.999095	1995	Haiti	Haiti	Haiti	Haiti
3744.727633	1995	Honduras	Honduras	Honduras	Honduras
2081.525728	1995	India	India	India	India
5703.679635	1995	Indonesia	Indonesia	Indonesia	Indonesia
9957.626077	1995	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)
3023.975591	1995	Iraq	Iraq	Iraq	Iraq
9641.175177	1995	Jamaica	Jamaica	Jamaica	Jamaica
8296.402983	1995	Jordan	Jordan	Jordan	Jordan
8763.226512	1995	Kazakhstan	Kazakhstan	Kazakhstan	Kazakhstan
3297.633835	1995	Kenya	Kenya	Kenya	Kenya
73630.7009	1995	Kuwait	Kuwait	Kuwait	Kuwait
2453.120945	1995	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan
2259.491181	1995	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic
2186.02873	1995	Lesotho	Lesotho	Lesotho	Lesotho
26021.79719	1995	Libya	Libya	Libya	Libya
999.5306665	1995	Malawi	Malawi	Malawi	Malawi
13862.95753	1995	Malaysia	Malaysia	Malaysia	Malaysia
9809.157585	1995	Maldives	Maldives	Maldives	Maldives
1386.833868	1995	Mali	Mali	Mali	Mali
4405.201048	1995	Mauritania	Mauritania	Mauritania	Mauritania
