yintercept	key	showSelected2
10.46467972	Afghanistan	Afghanistan
16.24332047	Albania	Albania
14.74518871	Algeria	Algeria
11.3297	Angola	Angola
15.56841824	Antigua and Barbuda	Antigua and Barbuda
17.42231941	Argentina	Argentina
13.07810974	Armenia	Armenia
12.99051011	Azerbaijan	Azerbaijan
11.70764282	Bahamas	Bahamas
14.44705963	Bahrain	Bahrain
10.18074262	Bangladesh	Bangladesh
15.95868743	Barbados	Barbados
15.41368008	Belarus	Belarus
12.81070995	Belize	Belize
12.12549973	Benin	Benin
12.54842396	Bhutan	Bhutan
14.04903974	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
13.64599991	Bosnia and Herzegovina	Bosnia and Herzegovina
11.58939912	Botswana	Botswana
15.36814022	Brazil	Brazil
14.63543034	Brunei Darussalam	Brunei Darussalam
7.676040173	Burkina Faso	Burkina Faso
11.12872982	Burundi	Burundi
12.62335968	Cabo Verde	Cabo Verde
11.35912653	Cambodia	Cambodia
11.93564034	Cameroon	Cameroon
6.447959105	Central African Republic	Central African Republic
7.970650196	Chad	Chad
16.26062965	Chile	Chile
13.7427945	China	China
14.60217953	Colombia	Colombia
11.59805012	Comoros	Comoros
10.93632698	Congo	Congo
9.20597948	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
14.63490963	Costa Rica	Costa Rica
8.283729553	Côte d'Ivoire	Côte d'Ivoire
14.04951	Cuba	Cuba
6.249084915	Djibouti	Djibouti
13.9479275	Dominica	Dominica
13.76587009	Dominican Republic	Dominican Republic
15.00487995	Ecuador	Ecuador
11.73950958	Egypt	Egypt
12.25903988	El Salvador	El Salvador
10.32071123	Equatorial Guinea	Equatorial Guinea
7.655940056	Eritrea	Eritrea
13.1477058	Eswatini (Kingdom of)	Eswatini (Kingdom of)
8.657472039	Ethiopia	Ethiopia
13.24059159	Fiji	Fiji
12.14723045	Gabon	Gabon
8.020992137	Gambia	Gambia
15.16259003	Georgia	Georgia
10.72198963	Ghana	Ghana
16.69943269	Grenada	Grenada
10.92879009	Guatemala	Guatemala
9.114290237	Guinea	Guinea
9.930565641	Guinea-Bissau	Guinea-Bissau
12.34298038	Guyana	Guyana
10.71936766	Haiti	Haiti
9.511977939	Honduras	Honduras
11.70816994	India	India
13.26311016	Indonesia	Indonesia
15.11425972	Iran (Islamic Republic of)	Iran (Islamic Republic of)
11.43688857	Iraq	Iraq
12.89050484	Jamaica	Jamaica
12.08572961	Jordan	Jordan
14.39548969	Kazakhstan	Kazakhstan
10.84691969	Kenya	Kenya
11.5215246	Kiribati	Kiribati
13.74800968	Kuwait	Kuwait
12.67103004	Kyrgyzstan	Kyrgyzstan
11.03997993	Lao People's Democratic Republic	Lao People's Democratic Republic
11.99106401	Lebanon	Lebanon
11.35643005	Lesotho	Lesotho
10.02588558	Liberia	Liberia
14.62171912	Libya	Libya
10.20285034	Madagascar	Madagascar
11.01835693	Malawi	Malawi
13.12631989	Malaysia	Malaysia
12.12207305	Maldives	Maldives
7.218820095	Mali	Mali
14.28263333	Marshall Islands	Marshall Islands
8.559849739	Mauritania	Mauritania
15.08734989	Mauritius	Mauritius
14.08321953	Mexico	Mexico
12.9139068	Micronesia (Federated States of)	Micronesia (Federated States of)
14.09694004	Moldova (Republic of)	Moldova (Republic of)
14.47539192	Mongolia	Mongolia
15.21353658	Montenegro	Montenegro
12.27713776	Morocco	Morocco
10.34068966	Mozambique	Mozambique
10.47963663	Myanmar	Myanmar
11.6106363	Namibia	Namibia
10.56100461	Nauru	Nauru
12.56865025	Nepal	Nepal
11.38707932	Nicaragua	Nicaragua
5.597563267	Niger	Niger
9.099665233	Nigeria	Nigeria
12.66314983	North Macedonia	North Macedonia
14.18029499	Oman	Oman
6.466800213	Pakistan	Pakistan
16.68474551	Palau	Palau
13.20176983	Palestine, State of	Palestine, State of
12.81486034	Panama	Panama
9.100954781	Papua New Guinea	Papua New Guinea
13.95511831	Paraguay	Paraguay
14.39359379	Peru	Peru
