yintercept	key	showSelected2
1465.417987	Afghanistan	Afghanistan
7341.553651	Albania	Albania
9551.519199	Algeria	Algeria
4682.129125	Angola	Angola
15976.10128	Argentina	Argentina
5902.46103	Armenia	Armenia
5003.813821	Azerbaijan	Azerbaijan
36044.25695	Bahamas	Bahamas
45712.943	Bahrain	Bahrain
2551.599921	Bangladesh	Bangladesh
14855.48379	Barbados	Barbados
9665.064997	Belarus	Belarus
8922.238122	Belize	Belize
2515.399994	Benin	Benin
5187.691855	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
8051.751771	Bosnia and Herzegovina	Bosnia and Herzegovina
11267.13986	Botswana	Botswana
11374.19849	Brazil	Brazil
71570.0811	Brunei Darussalam	Brunei Darussalam
1371.6966	Burkina Faso	Burkina Faso
793.26924	Burundi	Burundi
4941.143209	Cabo Verde	Cabo Verde
1705.644209	Cambodia	Cambodia
3020.432565	Cameroon	Cameroon
1040.439438	Central African Republic	Central African Republic
897.7478147	Chad	Chad
15918.80923	Chile	Chile
4376.641403	China	China
9150.525656	Colombia	Colombia
2873.915775	Comoros	Comoros
3175.255182	Congo	Congo
694.872022	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
12731.34148	Costa Rica	Costa Rica
2537.635992	Côte d'Ivoire	Côte d'Ivoire
4717.900087	Cuba	Cuba
1877.264688	Djibouti	Djibouti
10000.28207	Dominica	Dominica
8724.476247	Dominican Republic	Dominican Republic
8292.838173	Ecuador	Ecuador
8077.192731	Egypt	Egypt
6462.380181	El Salvador	El Salvador
12552.09161	Equatorial Guinea	Equatorial Guinea
5705.252473	Eswatini (Kingdom of)	Eswatini (Kingdom of)
706.3389883	Ethiopia	Ethiopia
9553.74564	Fiji	Fiji
14010.53894	Gabon	Gabon
1955.493267	Gambia	Gambia
6270.083587	Georgia	Georgia
2879.308879	Ghana	Ghana
10953.42042	Grenada	Grenada
6518.677236	Guatemala	Guatemala
1809.837326	Guinea	Guinea
5347.6666	Guyana	Guyana
2948.171376	Haiti	Haiti
3988.483585	Honduras	Honduras
2841.684302	India	India
5889.538047	Indonesia	Indonesia
12812.0733	Iran (Islamic Republic of)	Iran (Islamic Republic of)
4451.372093	Iraq	Iraq
9458.0598	Jamaica	Jamaica
9669.724447	Jordan	Jordan
13734.71075	Kazakhstan	Kazakhstan
3209.079725	Kenya	Kenya
2783.42947	Kiribati	Kiribati
71439.33871	Kuwait	Kuwait
3262.038416	Kyrgyzstan	Kyrgyzstan
3001.765236	Lao People's Democratic Republic	Lao People's Democratic Republic
2827.857441	Lesotho	Lesotho
1099.840448	Liberia	Liberia
27941.2857	Libya	Libya
1439.523757	Madagascar	Madagascar
1034.683819	Malawi	Malawi
15838.66638	Malaysia	Malaysia
14543.14634	Maldives	Maldives
1815.665222	Mali	Mali
4304.51714	Mauritania	Mauritania
13212.43611	Mauritius	Mauritius
17014.12706	Mexico	Mexico
3910.102371	Micronesia (Federated States of)	Micronesia (Federated States of)
6821.161266	Moldova (Republic of)	Moldova (Republic of)
4988.770144	Mongolia	Mongolia
13610.72254	Montenegro	Montenegro
5371.904785	Morocco	Morocco
743.7658677	Mozambique	Mozambique
1377.301481	Myanmar	Myanmar
7361.228673	Namibia	Namibia
2104.371785	Nepal	Nepal
3881.867351	Nicaragua	Nicaragua
988.2759925	Niger	Niger
3266.151737	Nigeria	Nigeria
10184.38418	North Macedonia	North Macedonia
35532.40743	Oman	Oman
3410.53681	Pakistan	Pakistan
14539.32242	Palau	Palau
14180.01693	Panama	Panama
3088.766015	Papua New Guinea	Papua New Guinea
7347.283062	Paraguay	Paraguay
6612.102344	Peru	Peru
5160.855541	Philippines	Philippines
79964.8911	Qatar	Qatar
994.9886857	Rwanda	Rwanda
11611.40784	Saint Lucia	Saint Lucia
9417.306377	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
4641.213942	Samoa	Samoa
2590.056094	Sao Tome and Principe	Sao Tome and Principe
40346.59133	Saudi Arabia	Saudi Arabia
2661.151311	Senegal	Senegal
10554.13357	Serbia	Serbia
17859.59472	Seychelles	Seychelles
1152.993149	Sierra Leone	Sierra Leone
57608.96629	Singapore	Singapore
1872.431531	Solomon Islands	Solomon Islands
11052.83535	South Africa	South Africa
6435.019765	Sri Lanka	Sri Lanka
4263.20752	Sudan	Sudan
6043.694783	Syrian Arab Republic	Syrian Arab Republic
1724.863173	Tajikistan	Tajikistan
1515.097412	Tanzania (United Republic of)	Tanzania (United Republic of)
10762.06416	Thailand	Thailand
3081.92822	Timor-Leste	Timor-Leste
1710.238452	Togo	Togo
5533.988483	Tonga	Tonga
20287.33462	Trinidad and Tobago	Trinidad and Tobago
7957.097835	Tunisia	Tunisia
15489.01398	Türkiye	Türkiye
4060.953905	Tuvalu	Tuvalu
1351.108502	Uganda	Uganda
9293.322266	Ukraine	Ukraine
93965.92346	United Arab Emirates	United Arab Emirates
12630.57373	Uruguay	Uruguay
2879.147182	Uzbekistan	Uzbekistan
13302.039	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
4270.592684	Viet Nam	Viet Nam
3363.702378	Yemen	Yemen
2157.199829	Zambia	Zambia
1249.238173	Zimbabwe	Zimbabwe
