y	x	label	key	clickSelects	showSelected2
52.544	1995	Afghanistan	Afghanistan	Afghanistan	Afghanistan
74.362	1995	Albania	Albania	Albania	Albania
67.454	1995	Algeria	Algeria	Algeria	Algeria
73.133	1995	Argentina	Argentina	Argentina	Argentina
69.311	1995	Armenia	Armenia	Armenia	Armenia
62.305	1995	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
70.763	1995	Bahamas	Bahamas	Bahamas	Bahamas
73.799	1995	Bahrain	Bahrain	Bahrain	Bahrain
59.467	1995	Bangladesh	Bangladesh	Bangladesh	Bangladesh
73.298	1995	Barbados	Barbados	Barbados	Barbados
68.797	1995	Belarus	Belarus	Belarus	Belarus
69.887	1995	Belize	Belize	Belize	Belize
55.295	1995	Benin	Benin	Benin	Benin
59.534	1995	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
55.059	1995	Botswana	Botswana	Botswana	Botswana
67.919	1995	Brazil	Brazil	Brazil	Brazil
72.816	1995	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
44.059	1995	Burundi	Burundi	Burundi	Burundi
56.308	1995	Cambodia	Cambodia	Cambodia	Cambodia
53.222	1995	Cameroon	Cameroon	Cameroon	Cameroon
47.35	1995	Central African Republic	Central African Republic	Central African Republic	Central African Republic
74.609	1995	Chile	Chile	Chile	Chile
70.008	1995	China	China	China	China
69.933	1995	Colombia	Colombia	Colombia	Colombia
53.644	1995	Congo	Congo	Congo	Congo
50.411	1995	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
76.552	1995	Costa Rica	Costa Rica	Costa Rica	Costa Rica
51.61	1995	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
74.623	1995	Cuba	Cuba	Cuba	Cuba
56.302	1995	Djibouti	Djibouti	Djibouti	Djibouti
68.988	1995	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
71.041	1995	Ecuador	Ecuador	Ecuador	Ecuador
66.312	1995	Egypt	Egypt	Egypt	Egypt
66.33	1995	El Salvador	El Salvador	El Salvador	El Salvador
56.148	1995	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
66.286	1995	Fiji	Fiji	Fiji	Fiji
60.704	1995	Gabon	Gabon	Gabon	Gabon
55.464	1995	Gambia	Gambia	Gambia	Gambia
56.565	1995	Ghana	Ghana	Ghana	Ghana
64.195	1995	Guatemala	Guatemala	Guatemala	Guatemala
49.866	1995	Guinea	Guinea	Guinea	Guinea
63.136	1995	Guyana	Guyana	Guyana	Guyana
55.547	1995	Haiti	Haiti	Haiti	Haiti
67.139	1995	Honduras	Honduras	Honduras	Honduras
60.596	1995	India	India	India	India
65.237	1995	Indonesia	Indonesia	Indonesia	Indonesia
67.785	1995	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)
66.464	1995	Iraq	Iraq	Iraq	Iraq
71.549	1995	Jamaica	Jamaica	Jamaica	Jamaica
70.87	1995	Jordan	Jordan	Jordan	Jordan
63.722	1995	Kazakhstan	Kazakhstan	Kazakhstan	Kazakhstan
55.617	1995	Kenya	Kenya	Kenya	Kenya
75.537	1995	Kuwait	Kuwait	Kuwait	Kuwait
63.927	1995	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan
56.385	1995	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic
56.723	1995	Lesotho	Lesotho	Lesotho	Lesotho
71.09	1995	Libya	Libya	Libya	Libya
43.641	1995	Malawi	Malawi	Malawi	Malawi
72.384	1995	Malaysia	Malaysia	Malaysia	Malaysia
67.476	1995	Maldives	Maldives	Maldives	Maldives
47.816	1995	Mali	Mali	Mali	Mali
60.259	1995	Mauritania	Mauritania	Mauritania	Mauritania
70.526	1995	Mauritius	Mauritius	Mauritius	Mauritius
71.646	1995	Mexico	Mexico	Mexico	Mexico
65.099	1995	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)
60.612	1995	Mongolia	Mongolia	Mongolia	Mongolia
64.736	1995	Morocco	Morocco	Morocco	Morocco
46.04	1995	Mozambique	Mozambique	Mozambique	Mozambique
58.259	1995	Myanmar	Myanmar	Myanmar	Myanmar
58.634	1995	Namibia	Namibia	Namibia	Namibia
59.318	1995	Nepal	Nepal	Nepal	Nepal
65.608	1995	Nicaragua	Nicaragua	Nicaragua	Nicaragua
45.774	1995	Niger	Niger	Niger	Niger
71.674	1995	North Macedonia	North Macedonia	North Macedonia	North Macedonia
59.878	1995	Pakistan	Pakistan	Pakistan	Pakistan
72.385	1995	Panama	Panama	Panama	Panama
61.049	1995	Papua New Guinea	Papua New Guinea	Papua New Guinea	Papua New Guinea
69.009	1995	Paraguay	Paraguay	Paraguay	Paraguay
67.644	1995	Peru	Peru	Peru	Peru
68.223	1995	Philippines	Philippines	Philippines	Philippines
74.25	1995	Qatar	Qatar	Qatar	Qatar
39.969	1995	Rwanda	Rwanda	Rwanda	Rwanda
71.002	1995	Saint Lucia	Saint Lucia	Saint Lucia	Saint Lucia
69.298	1995	Samoa	Samoa	Samoa	Samoa
61.056	1995	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe
71.011	1995	Saudi Arabia	Saudi Arabia	Saudi Arabia	Saudi Arabia
56.839	1995	Senegal	Senegal	Senegal	Senegal
71.769	1995	Serbia	Serbia	Serbia	Serbia
42.716	1995	Sierra Leone	Sierra Leone	Sierra Leone	Sierra Leone
75.976	1995	Singapore	Singapore	Singapore	Singapore
62.262	1995	South Africa	South Africa	South Africa	South Africa
72.26	1995	Sri Lanka	Sri Lanka	Sri Lanka	Sri Lanka
51.991	1995	Sudan	Sudan	Sudan	Sudan
70.416	1995	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic
59.338	1995	Tajikistan	Tajikistan	Tajikistan	Tajikistan
50.786	1995	Tanzania (United Republic of)	Tanzania (United Republic of)	Tanzania (United Republic of)	Tanzania (United Republic of)
70.948	1995	Thailand	Thailand	Thailand	Thailand
54.037	1995	Togo	Togo	Togo	Togo
68.17	1995	Tonga	Tonga	Tonga	Tonga
69.17	1995	Trinidad and Tobago	Trinidad and Tobago	Trinidad and Tobago	Trinidad and Tobago
71.988	1995	Tunisia	Tunisia	Tunisia	Tunisia
69.609	1995	Türkiye	Türkiye	Türkiye	Türkiye
63.098	1995	Tuvalu	Tuvalu	Tuvalu	Tuvalu
46.567	1995	Uganda	Uganda	Uganda	Uganda
66.828	1995	Ukraine	Ukraine	Ukraine	Ukraine
72.695	1995	United Arab Emirates	United Arab Emirates	United Arab Emirates	United Arab Emirates
73.896	1995	Uruguay	Uruguay	Uruguay	Uruguay
72.143	1995	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
71.384	1995	Viet Nam	Viet Nam	Viet Nam	Viet Nam
60.453	1995	Yemen	Yemen	Yemen	Yemen
45.553	1995	Zambia	Zambia	Zambia	Zambia
50.531	1995	Zimbabwe	Zimbabwe	Zimbabwe	Zimbabwe
