yintercept	key	showSelected2
8.115629864	Afghanistan	Afghanistan
12.55426025	Albania	Albania
12.81142044	Algeria	Algeria
7.383706967	Angola	Angola
16.17373085	Argentina	Argentina
11.33533955	Armenia	Armenia
12.33295	Azerbaijan	Azerbaijan
11.56752008	Bahamas	Bahamas
12.40688992	Bahrain	Bahrain
8.65802002	Bangladesh	Bangladesh
15.23357995	Barbados	Barbados
14.84082165	Belarus	Belarus
13.05266953	Belize	Belize
9.147994041	Benin	Benin
13.92763485	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
12.28261453	Bosnia and Herzegovina	Bosnia and Herzegovina
11.83510971	Botswana	Botswana
13.66515678	Brazil	Brazil
13.25531006	Brunei Darussalam	Brunei Darussalam
4.778759956	Burkina Faso	Burkina Faso
7.855309963	Burundi	Burundi
11.96337986	Cabo Verde	Cabo Verde
11.16133976	Cambodia	Cambodia
8.321900368	Cameroon	Cameroon
5.520650583	Central African Republic	Central African Republic
5.810443401	Chad	Chad
14.31814957	Chile	Chile
11.89054012	China	China
13.52441025	Colombia	Colombia
9.774983215	Comoros	Comoros
9.220542908	Congo	Congo
7.398103476	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
12.6112972	Costa Rica	Costa Rica
7.257185872	Côte d'Ivoire	Côte d'Ivoire
16.06064034	Cuba	Cuba
4.47743988	Djibouti	Djibouti
14.49705005	Dominica	Dominica
12.3817817	Dominican Republic	Dominican Republic
13.93023695	Ecuador	Ecuador
10.90310822	Egypt	Egypt
12.39274979	El Salvador	El Salvador
7.906556306	Equatorial Guinea	Equatorial Guinea
8.113216209	Eritrea	Eritrea
10.95755959	Eswatini (Kingdom of)	Eswatini (Kingdom of)
6.847913265	Ethiopia	Ethiopia
12.54562198	Fiji	Fiji
11.77479857	Gabon	Gabon
7.100543132	Gambia	Gambia
13.50695038	Georgia	Georgia
8.645079613	Ghana	Ghana
16.08694415	Grenada	Grenada
10.02320824	Guatemala	Guatemala
7.582719803	Guinea	Guinea
9.133029938	Guinea-Bissau	Guinea-Bissau
11.04757023	Guyana	Guyana
9.725610479	Haiti	Haiti
9.875172742	Honduras	Honduras
9.739670038	India	India
11.36719036	Indonesia	Indonesia
12.30601025	Iran (Islamic Republic of)	Iran (Islamic Republic of)
9.89071972	Iraq	Iraq
12.46077029	Jamaica	Jamaica
12.38002968	Jordan	Jordan
14.64702988	Kazakhstan	Kazakhstan
9.734280109	Kenya	Kenya
11.21140003	Kiribati	Kiribati
13.72035389	Kuwait	Kuwait
12.17378998	Kyrgyzstan	Kyrgyzstan
9.225119591	Lao People's Democratic Republic	Lao People's Democratic Republic
10.34269	Lebanon	Lebanon
11.01117039	Lesotho	Lesotho
9.991829327	Liberia	Liberia
15.48118862	Libya	Libya
8.78221035	Madagascar	Madagascar
10.40538025	Malawi	Malawi
11.94384003	Malaysia	Malaysia
12.04759777	Maldives	Maldives
6.220579982	Mali	Mali
7.18103981	Mauritania	Mauritania
13.35130024	Mauritius	Mauritius
12.84585953	Mexico	Mexico
12.84782289	Micronesia (Federated States of)	Micronesia (Federated States of)
12.17490959	Moldova (Republic of)	Moldova (Republic of)
12.9962101	Mongolia	Mongolia
13.17901993	Montenegro	Montenegro
10.01791	Morocco	Morocco
8.693770409	Mozambique	Mozambique
8.561359882	Myanmar	Myanmar
11.37924957	Namibia	Namibia
8.990050316	Nauru	Nauru
9.870400429	Nepal	Nepal
10.6884318	Nicaragua	Nicaragua
3.674469948	Niger	Niger
8.805881691	Nigeria	Nigeria
11.81825495	North Macedonia	North Macedonia
12.10503006	Oman	Oman
5.626229763	Pakistan	Pakistan
15.01125952	Palau	Palau
12.83586025	Palestine, State of	Palestine, State of
12.98233032	Panama	Panama
7.29773713	Papua New Guinea	Papua New Guinea
12.56324482	Paraguay	Paraguay
12.82301044	Peru	Peru
11.39826012	Philippines	Philippines
11.73237991	Qatar	Qatar
9.967000008	Rwanda	Rwanda
14.39697304	Saint Kitts and Nevis	Saint Kitts and Nevis
13.17329979	Saint Lucia	Saint Lucia
13.12914581	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
11.85773818	Samoa	Samoa
9.966490269	Sao Tome and Principe	Sao Tome and Principe
12.90024471	Saudi Arabia	Saudi Arabia
7.001580238	Senegal	Senegal
13.38545036	Serbia	Serbia
11.00549984	Seychelles	Seychelles
7.542869371	Sierra Leone	Sierra Leone
15.9382638	Singapore	Singapore
8.841079712	Solomon Islands	Solomon Islands
13.41381677	South Africa	South Africa
12.91559744	Sri Lanka	Sri Lanka
6.644569874	Sudan	Sudan
11.13469505	Suriname	Suriname
11.53658962	Syrian Arab Republic	Syrian Arab Republic
10.77460003	Tajikistan	Tajikistan
8.139314725	Tanzania (United Republic of)	Tanzania (United Republic of)
13.6553297	Thailand	Thailand
11.82881137	Timor-Leste	Timor-Leste
10.50580025	Togo	Togo
14.34879494	Tonga	Tonga
12.05273018	Trinidad and Tobago	Trinidad and Tobago
13.77797985	Tunisia	Tunisia
12.45195961	Türkiye	Türkiye
8.983853175	Turkmenistan	Turkmenistan
11.37985893	Tuvalu	Tuvalu
10.57786053	Uganda	Uganda
14.72169971	Ukraine	Ukraine
11.67289576	United Arab Emirates	United Arab Emirates
15.16135025	Uruguay	Uruguay
11.53170013	Uzbekistan	Uzbekistan
10.16880715	Vanuatu	Vanuatu
12.97453499	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
12.29999	Viet Nam	Viet Nam
8.045473417	Yemen	Yemen
10.54134293	Zambia	Zambia
10.50662994	Zimbabwe	Zimbabwe
