y	x	label	key	clickSelects	showSelected2
10.51956487	2017	Afghanistan	Afghanistan	Afghanistan	Afghanistan
15.32594013	2017	Albania	Albania	Albania	Albania
15.02369785	2017	Algeria	Algeria	Algeria	Algeria
12.1676	2017	Angola	Angola	Angola	Angola
15.54034768	2017	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda
17.84296989	2017	Argentina	Argentina	Argentina	Argentina
13.59181023	2017	Armenia	Armenia	Armenia	Armenia
13.23709515	2017	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
11.76039663	2017	Bahamas	Bahamas	Bahamas	Bahamas
16.06158066	2017	Bahrain	Bahrain	Bahrain	Bahrain
10.9198904	2017	Bangladesh	Bangladesh	Bangladesh	Bangladesh
16.24217267	2017	Barbados	Barbados	Barbados	Barbados
15.00545025	2017	Belarus	Belarus	Belarus	Belarus
13.24899006	2017	Belize	Belize	Belize	Belize
11.69883275	2017	Benin	Benin	Benin	Benin
12.804426	2017	Bhutan	Bhutan	Bhutan	Bhutan
14.900595	2017	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
13.62747002	2017	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
11.51923385	2017	Botswana	Botswana	Botswana	Botswana
15.40701962	2017	Brazil	Brazil	Brazil	Brazil
14.06844997	2017	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
8.615460396	2017	Burkina Faso	Burkina Faso	Burkina Faso	Burkina Faso
10.48184967	2017	Burundi	Burundi	Burundi	Burundi
12.11571026	2017	Cabo Verde	Cabo Verde	Cabo Verde	Cabo Verde
11.5119267	2017	Cambodia	Cambodia	Cambodia	Cambodia
12.43191341	2017	Cameroon	Cameroon	Cameroon	Cameroon
6.85413043	2017	Central African Republic	Central African Republic	Central African Republic	Central African Republic
7.717970663	2017	Chad	Chad	Chad	Chad
16.53348923	2017	Chile	Chile	Chile	Chile
14.46156865	2017	China	China	China	China
14.73616982	2017	Colombia	Colombia	Colombia	Colombia
12.29682963	2017	Comoros	Comoros	Comoros	Comoros
11.65292155	2017	Congo	Congo	Congo	Congo
9.390876421	2017	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
15.06278992	2017	Costa Rica	Costa Rica	Costa Rica	Costa Rica
9.474160194	2017	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
14.06610012	2017	Cuba	Cuba	Cuba	Cuba
7.083077941	2017	Djibouti	Djibouti	Djibouti	Djibouti
13.7477695	2017	Dominica	Dominica	Dominica	Dominica
14.66316986	2017	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
14.86052672	2017	Ecuador	Ecuador	Ecuador	Ecuador
12.16487026	2017	Egypt	Egypt	Egypt	Egypt
11.75586188	2017	El Salvador	El Salvador	El Salvador	El Salvador
11.22601933	2017	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea
7.265584922	2017	Eritrea	Eritrea	Eritrea	Eritrea
14.0090989	2017	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
9.276011755	2017	Ethiopia	Ethiopia	Ethiopia	Ethiopia
13.50120519	2017	Fiji	Fiji	Fiji	Fiji
12.28990964	2017	Gabon	Gabon	Gabon	Gabon
8.499445911	2017	Gambia	Gambia	Gambia	Gambia
15.8134203	2017	Georgia	Georgia	Georgia	Georgia
10.9863596	2017	Ghana	Ghana	Ghana	Ghana
16.38377953	2017	Grenada	Grenada	Grenada	Grenada
10.88367987	2017	Guatemala	Guatemala	Guatemala	Guatemala
9.641945134	2017	Guinea	Guinea	Guinea	Guinea
10.22964153	2017	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau
12.68251901	2017	Guyana	Guyana	Guyana	Guyana
11.10400571	2017	Haiti	Haiti	Haiti	Haiti
9.641396204	2017	Honduras	Honduras	Honduras	Honduras
12.07073975	2017	India	India	India	India
13.72858047	2017	Indonesia	Indonesia	Indonesia	Indonesia
14.43960953	2017	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)
11.82470714	2017	Iraq	Iraq	Iraq	Iraq
12.6917338	2017	Jamaica	Jamaica	Jamaica	Jamaica
12.35320218	2017	Jordan	Jordan	Jordan	Jordan
14.21605015	2017	Kazakhstan	Kazakhstan	Kazakhstan	Kazakhstan
11.11570085	2017	Kenya	Kenya	Kenya	Kenya
11.69042184	2017	Kiribati	Kiribati	Kiribati	Kiribati
15.06882469	2017	Kuwait	Kuwait	Kuwait	Kuwait
12.51733971	2017	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan
10.95283031	2017	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic
12.16084639	2017	Lebanon	Lebanon	Lebanon	Lebanon
11.32612991	2017	Lesotho	Lesotho	Lesotho	Lesotho
10.24586964	2017	Liberia	Liberia	Liberia	Liberia
14.29941806	2017	Libya	Libya	Libya	Libya
10.00907993	2017	Madagascar	Madagascar	Madagascar	Madagascar
11.25898636	2017	Malawi	Malawi	Malawi	Malawi
13.27797031	2017	Malaysia	Malaysia	Malaysia	Malaysia
12.15000129	2017	Maldives	Maldives	Maldives	Maldives
7.115580082	2017	Mali	Mali	Mali	Mali
15.06258908	2017	Marshall Islands	Marshall Islands	Marshall Islands	Marshall Islands
8.076979637	2017	Mauritania	Mauritania	Mauritania	Mauritania
14.7748003	2017	Mauritius	Mauritius	Mauritius	Mauritius
14.85268021	2017	Mexico	Mexico	Mexico	Mexico
12.93873	2017	Micronesia (Federated States of)	Micronesia (Federated States of)	Micronesia (Federated States of)	Micronesia (Federated States of)
14.29199028	2017	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)
14.49628851	2017	Mongolia	Mongolia	Mongolia	Mongolia
15.08008957	2017	Montenegro	Montenegro	Montenegro	Montenegro
13.24971962	2017	Morocco	Morocco	Morocco	Morocco
10.3646698	2017	Mozambique	Mozambique	Mozambique	Mozambique
11.24832951	2017	Myanmar	Myanmar	Myanmar	Myanmar
11.68506921	2017	Namibia	Namibia	Namibia	Namibia
11.51762303	2017	Nauru	Nauru	Nauru	Nauru
12.69890022	2017	Nepal	Nepal	Nepal	Nepal
11.97034087	2017	Nicaragua	Nicaragua	Nicaragua	Nicaragua
