y	x	label	key	clickSelects	showSelected2
63.565	2019	Afghanistan	Afghanistan	Afghanistan	Afghanistan
79.282	2019	Albania	Albania	Albania	Albania
76.474	2019	Algeria	Algeria	Algeria	Algeria
62.448	2019	Angola	Angola	Angola	Angola
78.691	2019	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda
77.284	2019	Argentina	Argentina	Argentina	Argentina
75.439	2019	Armenia	Armenia	Armenia	Armenia
73.102	2019	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
71.205	2019	Bahamas	Bahamas	Bahamas	Bahamas
80.019	2019	Bahrain	Bahrain	Bahrain	Bahrain
72.806	2019	Bangladesh	Bangladesh	Bangladesh	Bangladesh
77.257	2019	Barbados	Barbados	Barbados	Barbados
74.216	2019	Belarus	Belarus	Belarus	Belarus
73.931	2019	Belize	Belize	Belize	Belize
60.454	2019	Benin	Benin	Benin	Benin
71.391	2019	Bhutan	Bhutan	Bhutan	Bhutan
67.841	2019	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
77.241	2019	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
65.464	2019	Botswana	Botswana	Botswana	Botswana
75.338	2019	Brazil	Brazil	Brazil	Brazil
74.748	2019	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
60.039	2019	Burkina Faso	Burkina Faso	Burkina Faso	Burkina Faso
62.351	2019	Burundi	Burundi	Burundi	Burundi
76.004	2019	Cabo Verde	Cabo Verde	Cabo Verde	Cabo Verde
70.692	2019	Cambodia	Cambodia	Cambodia	Cambodia
61.584	2019	Cameroon	Cameroon	Cameroon	Cameroon
55.025	2019	Central African Republic	Central African Republic	Central African Republic	Central African Republic
53.259	2019	Chad	Chad	Chad	Chad
80.326	2019	Chile	Chile	Chile	Chile
77.968	2019	China	China	China	China
76.752	2019	Colombia	Colombia	Colombia	Colombia
64.068	2019	Comoros	Comoros	Comoros	Comoros
62.747	2019	Congo	Congo	Congo	Congo
60.276	2019	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
79.427	2019	Costa Rica	Costa Rica	Costa Rica	Costa Rica
59.319	2019	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
77.611	2019	Cuba	Cuba	Cuba	Cuba
63.085	2019	Djibouti	Djibouti	Djibouti	Djibouti
73.559	2019	Dominica	Dominica	Dominica	Dominica
73.577	2019	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
77.297	2019	Ecuador	Ecuador	Ecuador	Ecuador
71.358	2019	Egypt	Egypt	Egypt	Egypt
72.559	2019	El Salvador	El Salvador	El Salvador	El Salvador
61.644	2019	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea
67.3	2019	Eritrea	Eritrea	Eritrea	Eritrea
60.549	2019	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
65.838	2019	Ethiopia	Ethiopia	Ethiopia	Ethiopia
67.893	2019	Fiji	Fiji	Fiji	Fiji
66.603	2019	Gabon	Gabon	Gabon	Gabon
63.755	2019	Gambia	Gambia	Gambia	Gambia
