group	size	y	x
1	1.82652182350248	62.575	2020
2	1.22383788689003	76.989	2020
3	1.8727406120094	74.453	2020
4	1.7654671551698	62.261	2020
5	1.03825806365081	78.841	2020
6	1.88851270816254	75.892	2020
7	1.22142646621007	72.173	2020
8	1.42445828913798	66.868	2020
9	1.08346052912596	72.677	2020
10	1.16044761516869	79.174	2020
11	2.71325045127556	71.968	2020
12	1.0689955654418	77.393	2020
13	1.41078848428729	72.513	2020
14	1.08223829080742	72.854	2020
15	1.47064914822613	60.088	2020
16	1.11568636624026	71.609	2020
17	1.45729146936429	64.467	2020
18	1.24087460291791	76.225	2020
19	1.21091471657598	65.647	2020
20	2.93334048681002	74.009	2020
21	1.08708477948183	74.795	2020
22	1.61416183978859	59.731	2020
23	1.46270507348586	61.566	2020
24	1.1002717240007	74.808	2020
25	1.53602688704929	70.416	2020
26	1.68140052972783	60.833	2020
27	1.30580723330014	54.604	2020
28	1.54006500981859	52.777	2020
29	1.58157632630281	79.377	2020
30	5.99831008923138	78.077	2020
31	1.94488373291071	74.769	2020
32	1.11820954033553	64.166	2020
33	1.31593528401338	63.785	2020
34	2.27586505555149	59.739	2020
35	1.29943663559368	79.277	2020
36	1.68551409802766	59.032	2020
37	1.44494259250079	77.567	2020
38	1.13766875569847	62.694	2020
39	1.0331855618154	73.649	2020
40	1.43897138731555	72.889	2020
41	1.55517518771321	72.153	2020
42	2.37259717424933	70.99	2020
43	1.33191765168926	71.061	2020
44	1.16680074689497	60.708	2020
45	1.24936712779956	67.133	2020
46	1.14331574726469	59.692	2020
47	2.4333683588805	65.371	2020
48	1.12639914374927	67.924	2020
49	1.20008657875037	66.531	2020
50	1.21205849469831	62.612	2020
51	1.25664501083919	72.765	2020
52	1.7510374994623	64.114	2020
53	1.04480161010638	74.924	2020
54	1.55159694725874	71.797	2020
55	1.4810038175207	59.327	2020
56	1.18756991913368	59.999	2020
57	1.11754288492902	68.486	2020
58	1.44506283057805	64.052	2020
59	1.42107442020053	71.462	2020
60	5.94799615789479	70.15	2020
61	3.18319015370358	68.808	2020
62	2.23705139971245	74.832	2020
63	1.8637069675838	69.123	2020
64	1.22201270555179	71.869	2020
65	1.43755233455932	75.184	2020
66	1.57671629356606	70.03	2020
67	1.95462276439176	62.675	2020
68	1.04534628295044	67.266	2020
69	1.276207508528	76.92	2020
70	1.33538960631296	69.629	2020
71	1.35800820741461	68.497	2020
72	1.31484428765637	77.804	2020
73	1.19839378184025	54.693	2020
74	1.29839490366744	60.948	2020
75	1.34132452678914	72.472	2020
76	1.70335655713365	65.182	2020
77	1.58273203695974	63.717	2020
78	1.76284585765535	75.938	2020
79	1.09412031853519	79.875	2020
80	1.60988495899917	58.633	2020
81	1.02449839635157	64.977	2020
82	1.28055824117679	64.532	2020
83	1.15031229644701	74.331	2020
84	2.48625860804127	70.133	2020
85	1.04248016466161	70.674	2020
86	1.23221878230467	70.166	2020
87	1.23999689931344	72.141	2020
88	1.10425008577289	76.257	2020
89	1.80193670867516	73.92	2020
90	1.73924720557891	61.172	2020
91	1.96773283644212	66.797	2020
92	1.2085193223824	62.829	2020
93	1.0074109418103	63.437	2020
94	1.71722234341822	69.246	2020
95	1.34393310573545	71.795	2020
96	1.6530545078302	61.451	2020
97	2.91113556066121	52.887	2020
98	1.19196972913424	75.168	2020
99	1.28195445822372	74.757	2020
100	2.99581432349988	66.269	2020
101	1.01241394876604	65.349	2020
102	1.29638499858867	74.403	2020
103	1.27410320963524	76.657	2020
104	1.41325445235253	65.787	2020
105	1.34041804837109	73.182	2020
106	1.76404882702681	73.665	2020
107	2.40245538977637	72.119	2020
108	1.21962872589102	79.099	2020
109	1.47993113158801	66.774	2020
110	1.02596764129483	71.627	2020
111	1.05460360160724	73.416	2020
112	1.04090871423476	72.126	2020
113	1.06006128493812	72.768	2020
114	1.06060059077358	67.785	2020
115	1.79433968577912	76.239	2020
116	1.53666857524112	68.006	2020
117	1.35895228933546	75.406	2020
118	1.04110059305544	73.532	2020
119	1.3797433870454	59.763	2020
120	1.32164673889802	82.861	2020
121	1.10935095945315	70.199	2020
123	2.01528911136339	65.252	2020
124	1.4310426484277	55.48	2020
125	1.61690278710422	76.393	2020
126	1.88261720848448	65.614	2020
127	1.10238487026982	72.561	2020
128	1.60336099974734	72.14	2020
129	1.40885187637674	67.994	2020
130	2.04004954551901	66.408	2020
131	2.11938392392138	79.274	2020
132	1.1504386559246	68.475	2020
133	1.38452904455601	61.035	2020
134	1.04104168182648	70.928	2020
135	1.16265498380447	74.406	2020
136	1.46159532532192	75.292	2020
137	2.21448908402862	75.85	2020
138	1.33079873820465	68.687	2020
139	1.0057511708344	64.382	2020
140	1.88226081238527	62.851	2020
141	1.87732906555177	72.573	2020
142	1.40332722664129	78.946	2020
143	1.24486957135818	78.43	2020
144	1.76659062544165	70.331	2020
145	1.07282698781079	70.299	2020
146	1.70665517947961	71.095	2020
147	2.30168291630882	75.378	2020
148	1.75224631187767	64.65	2020
149	1.57593249942427	62.38	2020
150	1.52399898599606	61.124	2020
