group	size	y	x
1	1.80191498173051	63.081	2018
2	1.22423562067226	79.184	2018
3	1.8572889598882	76.066	2018
4	1.74037640340016	62.144	2018
5	1.03801935605743	78.511	2018
6	1.88235008635586	76.999	2018
7	1.22264837604759	75.064	2018
8	1.42171430554279	72.76	2018
9	1.0829796473253	73.806	2018
10	1.16098601333099	79.857	2018
11	2.69402080731764	72.567	2018
12	1.06886781666825	77.067	2018
13	1.412105927583	74.568	2018
14	1.08085640845964	73.703	2018
15	1.45737814040517	60.14	2018
16	1.11489484663378	71.129	2018
17	1.45093528548756	67.748	2018
18	1.24383067018142	77.093	2018
19	1.20692872824516	65.422	2018
20	2.91955348371975	75.109	2018
21	1.0863315084606	74.712	2018
22	1.59781619184568	60.047	2018
23	1.44872466167151	61.688	2018
24	1.09926664921924	75.733	2018
25	1.52991431638	70.561	2018
26	1.66295481564179	61.18	2018
27	1.29860622413009	54.369	2018
28	1.522902762102	52.825	2018
29	1.57247808083477	80.133	2018
30	5.98450489601231	77.744	2018
31	1.9294143117387	76.748	2018
32	1.11597453234915	63.912	2018
33	1.30860497779861	64.053	2018
34	2.23561313516253	59.942	2018
35	1.29701530208925	79.484	2018
36	1.66844938704891	58.849	2018
37	1.44548498748742	77.496	2018
38	1.13555380612423	63.038	2018
39	1.03287450168357	73.59	2018
40	1.4342704569449	73.232	2018
41	1.54605349945123	77.094	2018
42	2.34860065472348	71.367	2018
43	1.33148452191191	72.555	2018
44	1.16178733882131	61.191	2018
45	1.24545199968311	67.067	2018
46	1.14207306243515	59.411	2018
47	2.39580413022109	65.412	2018
48	1.12630020392571	67.81	2018
49	1.19563102072676	66.306	2018
50	1.20665347066233	63.04	2018
51	1.25686397292469	73.341	2018
52	1.7355904517724	64.122	2018
53	1.04444307123053	74.808	2018
54	1.54339008665539	72.726	2018
55	1.46900233074927	59.349	2018
56	1.18327354240177	60.502	2018
57	1.1166679233216	68.896	2018
58	1.43922608741815	64.019	2018
59	1.41417006463116	72.814	2018
60	5.89923933093932	70.71	2018
61	3.16386609980093	70.338	2018
62	2.22514079563907	76.195	2018
63	1.84351343121735	71.514	2018
64	1.22167284235016	71.793	2018
65	1.42805561738358	75.774	2018
66	1.56997115236069	71.472	2018
67	1.93577201395547	62.676	2018
68	1.04452652913996	66.855	2018
69	1.27483109104294	79.722	2018
70	1.33008393684431	70.728	2018
71	1.352719321444	67.634	2018
72	1.32276143209868	79.729	2018
73	1.19589995043243	53.733	2018
74	1.29251426622901	60.853	2018
75	1.33676997456549	72.794	2018
76	1.68595835034014	65.27	2018
77	1.56734709030028	63.276	2018
78	1.75358793039562	75.644	2018
79	1.09179281249247	80.013	2018
80	1.59105553298455	59.393	2018
81	1.02540329924816	64.5	2018
82	1.27334465590373	65.31	2018
83	1.15016957346658	74.919	2018
84	2.47450720716818	74.015	2018
85	1.04223646891288	71.318	2018
86	1.23436033657807	70.492	2018
87	1.23518756980434	71.199	2018
88	1.10445229660227	77.159	2018
89	1.79357124439065	73.986	2018
90	1.71814153489702	60.526	2018
91	1.96084918229789	66.465	2018
92	1.20498231748909	62.586	2018
93	1.00693301258489	63.234	2018
94	1.70685684734164	68.979	2018
95	1.3392194298582	73.85	2018
96	1.62903267019345	62.454	2018
97	2.86498395542174	52.554	2018
98	1.1920801862451	77.314	2018
99	1.28374457941337	77.966	2018
100	2.96274974086344	66.482	2018
101	1.01233780080329	64.389	2018
102	1.28999060681616	74.793	2018
103	1.2699413371164	77.863	2018
104	1.4042377392668	65.182	2018
105	1.3358716147992	73.568	2018
106	1.75131224918152	76.009	2018
107	2.37962827869649	71.689	2018
108	1.21988192071626	80.898	2018
109	1.46857115610995	66.251	2018
110	1.02600761527893	71.467	2018
111	1.05438667194751	73.357	2018
112	1.04104734182752	74.128	2018
113	1.05929322697168	72.636	2018
114	1.05953564856584	68.355	2018
115	1.78346104818597	77.212	2018
116	1.52241129847985	68.097	2018
117	1.36079908892083	76.511	2018
118	1.04057919592751	73.953	2018
119	1.3710400013661	59.796	2018
120	1.31903785528053	83.458	2018
121	1.1067595553862	70.173	2018
123	2.00258348911813	65.674	2018
124	1.42673188679058	55.95	2018
125	1.61499036662218	75.748	2018
126	1.85802543493212	65.681	2018
127	1.10123530815069	72.553	2018
128	1.58207578139731	70.145	2018
129	1.39985292807054	70.353	2018
130	2.00912712478671	66.535	2018
131	2.11665630478969	78.662	2018
132	1.14819890280343	68.017	2018
133	1.3753948081165	60.244	2018
134	1.04101956830295	70.779	2018
135	1.16192910663904	73.802	2018
136	1.45723164401711	75.95	2018
137	2.20487876890292	77.563	2018
138	1.32584917018184	68.796	2018
139	1.00543132010963	64.212	2018
140	1.85306950241921	62.714	2018
141	1.8826814438167	74.412	2018
142	1.40011674366579	79.627	2018
143	1.24479636598691	77.611	2018
144	1.75417289570027	71.149	2018
145	1.07107406824195	69.795	2018
146	1.72302943195946	71.979	2018
147	2.2899496196961	73.976	2018
148	1.73463489581656	64.575	2018
149	1.55906649968372	62.342	2018
150	1.51356463861093	61.414	2018
