yintercept	key	showSelected2
6.148417656	Afghanistan	Afghanistan
10.91763973	Albania	Albania
11.46065998	Algeria	Algeria
5.248815119	Angola	Angola
16.30578041	Argentina	Argentina
10.50561047	Armenia	Armenia
11.93522824	Azerbaijan	Azerbaijan
11.48078004	Bahamas	Bahamas
12.07181025	Bahrain	Bahrain
7.768949445	Bangladesh	Bangladesh
14.36353016	Barbados	Barbados
13.37180176	Belarus	Belarus
12.08189964	Belize	Belize
7.11894989	Benin	Benin
13.66771484	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
11.44111532	Bosnia and Herzegovina	Bosnia and Herzegovina
11.72593021	Botswana	Botswana
13.42990894	Brazil	Brazil
11.63160038	Brunei Darussalam	Brunei Darussalam
3.451550007	Burkina Faso	Burkina Faso
4.616899967	Burundi	Burundi
10.8199501	Cabo Verde	Cabo Verde
8.594880104	Cambodia	Cambodia
8.67166996	Cameroon	Cameroon
5.011468298	Central African Republic	Central African Republic
5.185319901	Chad	Chad
13.33110523	Chile	Chile
10.16046047	China	China
12.15618515	Colombia	Colombia
8.464260101	Comoros	Comoros
8.989732647	Congo	Congo
7.014520168	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
11.61226511	Costa Rica	Costa Rica
6.615596072	Côte d'Ivoire	Côte d'Ivoire
12.71877003	Cuba	Cuba
3.432120085	Djibouti	Djibouti
14.85053286	Dominica	Dominica
11.33143273	Dominican Republic	Dominican Republic
13.0342513	Ecuador	Ecuador
10.86091995	Egypt	Egypt
11.10416985	El Salvador	El Salvador
6.397709479	Equatorial Guinea	Equatorial Guinea
9.475719929	Eswatini (Kingdom of)	Eswatini (Kingdom of)
4.730609894	Ethiopia	Ethiopia
12.13525502	Fiji	Fiji
11.54784966	Gabon	Gabon
6.020150808	Gambia	Gambia
12.86779022	Georgia	Georgia
6.862949848	Ghana	Ghana
8.667547294	Guatemala	Guatemala
5.585219979	Guinea	Guinea
10.28467396	Guyana	Guyana
9.151017935	Haiti	Haiti
9.284629313	Honduras	Honduras
8.242340088	India	India
10.81116009	Indonesia	Indonesia
12.14344978	Iran (Islamic Republic of)	Iran (Islamic Republic of)
8.612099648	Iraq	Iraq
10.83096981	Jamaica	Jamaica
12.25586462	Jordan	Jordan
12.63942146	Kazakhstan	Kazakhstan
8.470129967	Kenya	Kenya
11.1278801	Kiribati	Kiribati
12.39381027	Kuwait	Kuwait
11.74946976	Kyrgyzstan	Kyrgyzstan
7.976659775	Lao People's Democratic Republic	Lao People's Democratic Republic
9.886770248	Lesotho	Lesotho
10.36094625	Liberia	Liberia
16.17807971	Libya	Libya
7.998869387	Madagascar	Madagascar
11.06842041	Malawi	Malawi
12.32275009	Malaysia	Malaysia
11.9653101	Maldives	Maldives
4.64327985	Mali	Mali
6.334670067	Mauritania	Mauritania
12.63938999	Mauritius	Mauritius
11.99468994	Mexico	Mexico
12.80668899	Micronesia (Federated States of)	Micronesia (Federated States of)
11.32754993	Moldova (Republic of)	Moldova (Republic of)
9.925230026	Mongolia	Mongolia
8.933050156	Morocco	Morocco
6.493030071	Mozambique	Mozambique
7.938059807	Myanmar	Myanmar
12.03896999	Namibia	Namibia
8.190719604	Nepal	Nepal
10.33373424	Nicaragua	Nicaragua
2.798989946	Niger	Niger
11.70983982	North Macedonia	North Macedonia
10.83383808	Oman	Oman
4.704741368	Pakistan	Pakistan
13.92435177	Palau	Palau
12.53549004	Panama	Panama
6.335451427	Papua New Guinea	Papua New Guinea
12.57310009	Paraguay	Paraguay
13.30440998	Peru	Peru
11.53691006	Philippines	Philippines
11.82555962	Qatar	Qatar
6.96875	Rwanda	Rwanda
12.31108388	Saint Lucia	Saint Lucia
12.18380022	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
11.65107324	Samoa	Samoa
9.136266266	Sao Tome and Principe	Sao Tome and Principe
12.52675992	Saudi Arabia	Saudi Arabia
5.76638813	Senegal	Senegal
13.09475994	Serbia	Serbia
12.2663002	Seychelles	Seychelles
6.400290012	Sierra Leone	Sierra Leone
15.59814587	Singapore	Singapore
7.059065104	Solomon Islands	Solomon Islands
13.30623065	South Africa	South Africa
12.46701944	Sri Lanka	Sri Lanka
5.476709843	Sudan	Sudan
10.07033743	Syrian Arab Republic	Syrian Arab Republic
9.737389565	Tajikistan	Tajikistan
6.614345477	Tanzania (United Republic of)	Tanzania (United Republic of)
12.69552994	Thailand	Thailand
10.01497431	Timor-Leste	Timor-Leste
9.763460159	Togo	Togo
13.03806973	Tonga	Tonga
11.48887842	Trinidad and Tobago	Trinidad and Tobago
12.76819992	Tunisia	Tunisia
11.7344799	Türkiye	Türkiye
10.9782896	Tuvalu	Tuvalu
8.96759669	Uganda	Uganda
13.54780006	Ukraine	Ukraine
11.13959362	United Arab Emirates	United Arab Emirates
14.68060017	Uruguay	Uruguay
10.98289998	Uzbekistan	Uzbekistan
11.04607487	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
11.20849789	Viet Nam	Viet Nam
7.424089909	Yemen	Yemen
8.664694577	Zambia	Zambia
10.91864014	Zimbabwe	Zimbabwe
