yintercept	key	showSelected2
1894.877589	Afghanistan	Afghanistan
9399.455701	Albania	Albania
10619.53215	Algeria	Algeria
6355.22531	Angola	Angola
22369.73769	Antigua and Barbuda	Antigua and Barbuda
21766.02881	Argentina	Argentina
10016.91671	Armenia	Armenia
9876.347158	Azerbaijan	Azerbaijan
36853.45782	Bahamas	Bahamas
46035.82655	Bahrain	Bahrain
3169.948155	Bangladesh	Bangladesh
16660.5044	Barbados	Barbados
14299.7935	Belarus	Belarus
8923.739757	Belize	Belize
2610.204793	Benin	Benin
5755.33879	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
10091.54081	Bosnia and Herzegovina	Bosnia and Herzegovina
13360.26519	Botswana	Botswana
13235.17467	Brazil	Brazil
70932.83005	Brunei Darussalam	Brunei Darussalam
1533.560574	Burkina Faso	Burkina Faso
803.8521635	Burundi	Burundi
6229.020004	Cabo Verde	Cabo Verde
2425.496482	Cambodia	Cambodia
3242.909535	Cameroon	Cameroon
1055.507903	Central African Republic	Central African Republic
1359.111739	Chad	Chad
18080.78929	Chile	Chile
6810.158179	China	China
10938.93351	Colombia	Colombia
2893.121547	Comoros	Comoros
3559.497543	Congo	Congo
765.9446061	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
15479.90009	Costa Rica	Costa Rica
2476.523601	Côte d'Ivoire	Côte d'Ivoire
6623.135993	Cuba	Cuba
2240.266379	Djibouti	Djibouti
11890.88725	Dominica	Dominica
11102.55452	Dominican Republic	Dominican Republic
9444.179325	Ecuador	Ecuador
9382.936738	Egypt	Egypt
7141.117956	El Salvador	El Salvador
23730.36524	Equatorial Guinea	Equatorial Guinea
1545.372179	Eritrea	Eritrea
7001.116571	Eswatini (Kingdom of)	Eswatini (Kingdom of)
993.4973712	Ethiopia	Ethiopia
9626.00247	Fiji	Fiji
12126.01727	Gabon	Gabon
1945.65203	Gambia	Gambia
9174.358677	Georgia	Georgia
3212.674142	Ghana	Ghana
12641.81584	Grenada	Grenada
7094.530055	Guatemala	Guatemala
1833.682381	Guinea	Guinea
1634.348722	Guinea-Bissau	Guinea-Bissau
8147.497118	Guyana	Guyana
2998.281305	Haiti	Haiti
4684.993844	Honduras	Honduras
3627.060167	India	India
6947.973808	Indonesia	Indonesia
14739.2133	Iran (Islamic Republic of)	Iran (Islamic Republic of)
7222.775242	Iraq	Iraq
9949.918542	Jamaica	Jamaica
11361.68263	Jordan	Jordan
17274.6335	Kazakhstan	Kazakhstan
3629.116604	Kenya	Kenya
2658.344301	Kiribati	Kiribati
86171.94906	Kuwait	Kuwait
3813.744666	Kyrgyzstan	Kyrgyzstan
3868.847048	Lao People's Democratic Republic	Lao People's Democratic Republic
15826.68335	Lebanon	Lebanon
2980.869148	Lesotho	Lesotho
1194.294494	Liberia	Liberia
34056.78863	Libya	Libya
1585.972956	Madagascar	Madagascar
1157.775027	Malawi	Malawi
18861.51362	Malaysia	Malaysia
14162.42816	Maldives	Maldives
1858.566469	Mali	Mali
4988.408276	Mauritania	Mauritania
15790.74561	Mauritius	Mauritius
18290.88996	Mexico	Mexico
3871.67343	Micronesia (Federated States of)	Micronesia (Federated States of)
8404.980127	Moldova (Republic of)	Moldova (Republic of)
6819.79528	Mongolia	Mongolia
16410.73511	Montenegro	Montenegro
6193.030762	Morocco	Morocco
881.3190632	Mozambique	Mozambique
2145.143129	Myanmar	Myanmar
8479.210365	Namibia	Namibia
2914.201227	Nauru	Nauru
2368.750921	Nepal	Nepal
4489.320739	Nicaragua	Nicaragua
1016.803825	Niger	Niger
3998.797528	Nigeria	Nigeria
11959.60139	North Macedonia	North Macedonia
37811.85273	Oman	Oman
3985.296649	Pakistan	Pakistan
18944.5014	Palau	Palau
5164.69818	Palestine, State of	Palestine, State of
18520.12994	Panama	Panama
2836.630999	Papua New Guinea	Papua New Guinea
9310.21453	Paraguay	Paraguay
7896.022022	Peru	Peru
5965.676009	Philippines	Philippines
89343.86275	Qatar	Qatar
1248.492232	Rwanda	Rwanda
23012.43189	Saint Kitts and Nevis	Saint Kitts and Nevis
13103.71542	Saint Lucia	Saint Lucia
11563.96413	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
5419.485266	Samoa	Samoa
3108.997278	Sao Tome and Principe	Sao Tome and Principe
