yintercept	key	showSelected2
1532.53559	Rwanda	Rwanda
23895.95869	Saint Kitts and Nevis	Saint Kitts and Nevis
14441.95417	Saint Lucia	Saint Lucia
11233.74083	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
5437.000996	Samoa	Samoa
3410.029221	Sao Tome and Principe	Sao Tome and Principe
45449.22593	Saudi Arabia	Saudi Arabia
2751.561579	Senegal	Senegal
14352.87088	Serbia	Serbia
22954.41282	Seychelles	Seychelles
1502.65915	Sierra Leone	Sierra Leone
79637.15965	Singapore	Singapore
2343.806202	Solomon Islands	Solomon Islands
13401.03031	South Africa	South Africa
1241.950033	South Sudan	South Sudan
9954.07618	Sri Lanka	Sri Lanka
4666.238281	Sudan	Sudan
15862.39943	Suriname	Suriname
12322.05175	Syrian Arab Republic	Syrian Arab Republic
3009.226441	Tajikistan	Tajikistan
2026.583618	Tanzania (United Republic of)	Tanzania (United Republic of)
13856.81038	Thailand	Thailand
11557.47945	Timor-Leste	Timor-Leste
1715.965753	Togo	Togo
5480.870154	Tonga	Tonga
25323.37558	Trinidad and Tobago	Trinidad and Tobago
9687.96419	Tunisia	Tunisia
21574.87464	Türkiye	Türkiye
12460.04827	Turkmenistan	Turkmenistan
3911.166675	Tuvalu	Tuvalu
1966.576165	Uganda	Uganda
12320.1709	Ukraine	Ukraine
57850.56544	United Arab Emirates	United Arab Emirates
19861.98068	Uruguay	Uruguay
5318.804996	Uzbekistan	Uzbekistan
2920.408926	Vanuatu	Vanuatu
19201.845	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
6483.865279	Viet Nam	Viet Nam
2954.204664	Yemen	Yemen
2824.172498	Zambia	Zambia
1825.68095	Zimbabwe	Zimbabwe
