yintercept	key	showSelected2
1453.663264	Afghanistan	Afghanistan
7756.637448	Albania	Albania
9773.751115	Algeria	Algeria
4926.365188	Angola	Angola
15983.82803	Argentina	Argentina
6610.487557	Armenia	Armenia
5312.645342	Azerbaijan	Azerbaijan
35962.10629	Bahamas	Bahamas
45712.9919	Bahrain	Bahrain
2650.779756	Bangladesh	Bangladesh
14947.69385	Barbados	Barbados
10827.63384	Belarus	Belarus
8920.40806	Belize	Belize
2551.159187	Benin	Benin
5269.672724	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
8550.370513	Bosnia and Herzegovina	Bosnia and Herzegovina
11256.24942	Botswana	Botswana
11916.80496	Brazil	Brazil
70650.69095	Brunei Darussalam	Brunei Darussalam
1393.002741	Burkina Faso	Burkina Faso
795.6265511	Burundi	Burundi
5074.355104	Cabo Verde	Cabo Verde
1844.68319	Cambodia	Cambodia
3180.440666	Cameroon	Cameroon
1036.926236	Central African Republic	Central African Republic
1303.128404	Chad	Chad
16392.18254	Chile	Chile
4805.650617	China	China
9493.243988	Colombia	Colombia
2870.818359	Comoros	Comoros
3019.128267	Congo	Congo
716.4190545	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
13150.87934	Costa Rica	Costa Rica
2519.287947	Côte d'Ivoire	Côte d'Ivoire
4971.458978	Cuba	Cuba
1939.485189	Djibouti	Djibouti
10150.57175	Dominica	Dominica
8668.309144	Dominican Republic	Dominican Republic
8787.608591	Ecuador	Ecuador
8227.825296	Egypt	Egypt
6503.160265	El Salvador	El Salvador
13922.27655	Equatorial Guinea	Equatorial Guinea
6001.424052	Eswatini (Kingdom of)	Eswatini (Kingdom of)
778.9306581	Ethiopia	Ethiopia
9969.340301	Fiji	Fiji
12885.06501	Gabon	Gabon
2129.530433	Gambia	Gambia
6751.491447	Georgia	Georgia
2951.438148	Ghana	Ghana
10529.17824	Grenada	Grenada
6565.080562	Guatemala	Guatemala
1805.090781	Guinea	Guinea
6104.870163	Guyana	Guyana
2863.047666	Haiti	Haiti
4107.875786	Honduras	Honduras
3016.521814	India	India
6060.293095	Indonesia	Indonesia
13103.38996	Iran (Islamic Republic of)	Iran (Islamic Republic of)
6670.300199	Iraq	Iraq
9548.909555	Jamaica	Jamaica
10352.06707	Jordan	Jordan
14758.68163	Kazakhstan	Kazakhstan
3280.830248	Kenya	Kenya
2673.620058	Kiribati	Kiribati
79223.75136	Kuwait	Kuwait
3396.482032	Kyrgyzstan	Kyrgyzstan
3218.955845	Lao People's Democratic Republic	Lao People's Democratic Republic
2810.747334	Lesotho	Lesotho
1115.181346	Liberia	Liberia
28160.84227	Libya	Libya
1476.594045	Madagascar	Madagascar
1062.348894	Malawi	Malawi
16512.29032	Malaysia	Malaysia
15287.20714	Maldives	Maldives
1785.697685	Mali	Mali
4408.611626	Mauritania	Mauritania
13761.0278	Mauritius	Mauritius
17467.55788	Mexico	Mexico
3802.14578	Micronesia (Federated States of)	Micronesia (Federated States of)
7459.796973	Moldova (Republic of)	Moldova (Republic of)
5658.09353	Mongolia	Mongolia
14120.51718	Montenegro	Montenegro
5567.89502	Morocco	Morocco
784.9239942	Mozambique	Mozambique
1550.477855	Myanmar	Myanmar
7909.795643	Namibia	Namibia
2171.980392	Nepal	Nepal
4060.672527	Nicaragua	Nicaragua
969.9927014	Niger	Niger
3492.818111	Nigeria	Nigeria
10692.70481	North Macedonia	North Macedonia
35640.24301	Oman	Oman
3601.613979	Pakistan	Pakistan
14845.96992	Palau	Palau
4706.169255	Palestine, State of	Palestine, State of
14721.94291	Panama	Panama
2780.717291	Papua New Guinea	Papua New Guinea
7737.795073	Paraguay	Paraguay
6747.885231	Peru	Peru
5380.62924	Philippines	Philippines
86783.93427	Qatar	Qatar
1041.9022	Rwanda	Rwanda
12160.13293	Saint Lucia	Saint Lucia
9789.935644	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
4852.951202	Samoa	Samoa
2613.451058	Sao Tome and Principe	Sao Tome and Principe
42733.66399	Saudi Arabia	Saudi Arabia
2721.399676	Senegal	Senegal
11509.97947	Serbia	Serbia
18703.87658	Seychelles	Seychelles
1185.100947	Sierra Leone	Sierra Leone
60433.088	Singapore	Singapore
1998.349012	Solomon Islands	Solomon Islands
11525.06911	South Africa	South Africa
6716.569854	Sri Lanka	Sri Lanka
4334.572754	Sudan	Sudan
12802.88559	Suriname	Suriname
6318.206013	Syrian Arab Republic	Syrian Arab Republic
1897.757666	Tajikistan	Tajikistan
1584.674561	Tanzania (United Republic of)	Tanzania (United Republic of)
11314.89889	Thailand	Thailand
3356.492675	Timor-Leste	Timor-Leste
1644.671577	Togo	Togo
5428.14194	Tonga	Tonga
22475.10452	Trinidad and Tobago	Trinidad and Tobago
8362.64361	Tunisia	Tunisia
16788.3171	Türkiye	Türkiye
4344.621446	Tuvalu	Tuvalu
1392.235363	Uganda	Uganda
10487.58984	Ukraine	Ukraine
98831.89033	United Arab Emirates	United Arab Emirates
13218.25949	Uruguay	Uruguay
3077.753807	Uzbekistan	Uzbekistan
15486.2	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
4533.314831	Viet Nam	Viet Nam
3386.742663	Yemen	Yemen
2156.252472	Zambia	Zambia
1189.307195	Zimbabwe	Zimbabwe
