yintercept	key	showSelected2
4.980433061	Afghanistan	Afghanistan
10.36505985	Albania	Albania
10.41034667	Algeria	Algeria
13.89746499	Argentina	Argentina
10.15093994	Armenia	Armenia
11.6263056	Azerbaijan	Azerbaijan
11.41185655	Bahamas	Bahamas
11.06060664	Bahrain	Bahrain
6.958458773	Bangladesh	Bangladesh
13.90990469	Barbados	Barbados
12.48472023	Belarus	Belarus
11.33771464	Belize	Belize
5.899514256	Benin	Benin
14.36297429	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
11.06842645	Botswana	Botswana
13.24462991	Brazil	Brazil
11.43248248	Brunei Darussalam	Brunei Darussalam
4.548364878	Burundi	Burundi
7.636009852	Cambodia	Cambodia
7.416647673	Cameroon	Cameroon
4.60412247	Central African Republic	Central African Republic
12.44053593	Chile	Chile
9.136859894	China	China
11.42187977	Colombia	Colombia
9.74622488	Congo	Congo
6.707653522	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
11.00336504	Costa Rica	Costa Rica
6.11910017	Côte d'Ivoire	Côte d'Ivoire
11.95853043	Cuba	Cuba
3.059509993	Djibouti	Djibouti
10.53517332	Dominican Republic	Dominican Republic
12.31746278	Ecuador	Ecuador
10.33346534	Egypt	Egypt
10.2600359	El Salvador	El Salvador
9.702963193	Eswatini (Kingdom of)	Eswatini (Kingdom of)
11.95216513	Fiji	Fiji
11.36944405	Gabon	Gabon
5.155836949	Gambia	Gambia
6.555023256	Ghana	Ghana
7.668615682	Guatemala	Guatemala
4.202220082	Guinea	Guinea
9.646192852	Guyana	Guyana
8.715883857	Haiti	Haiti
8.81219457	Honduras	Honduras
8.169839859	India	India
10.71074009	Indonesia	Indonesia
11.55615997	Iran (Islamic Republic of)	Iran (Islamic Republic of)
8.06514476	Iraq	Iraq
10.65660501	Jamaica	Jamaica
12.08108521	Jordan	Jordan
11.83637199	Kazakhstan	Kazakhstan
8.395924564	Kenya	Kenya
11.66936016	Kuwait	Kuwait
10.57585684	Kyrgyzstan	Kyrgyzstan
7.483970165	Lao People's Democratic Republic	Lao People's Democratic Republic
8.938233376	Lesotho	Lesotho
16.35726594	Libya	Libya
10.73113664	Malawi	Malawi
11.74994024	Malaysia	Malaysia
10.22538771	Maldives	Maldives
3.414890051	Mali	Mali
5.710609913	Mauritania	Mauritania
10.96531963	Mauritius	Mauritius
11.46714973	Mexico	Mexico
11.05551753	Moldova (Republic of)	Moldova (Republic of)
8.067250252	Mongolia	Mongolia
7.604119778	Morocco	Morocco
4.861390114	Mozambique	Mozambique
7.82521979	Myanmar	Myanmar
12.53701019	Namibia	Namibia
8.235124588	Nepal	Nepal
9.13111169	Nicaragua	Nicaragua
2.454629941	Niger	Niger
11.17652035	North Macedonia	North Macedonia
4.535104421	Pakistan	Pakistan
11.6153663	Panama	Panama
5.610816638	Papua New Guinea	Papua New Guinea
11.14942678	Paraguay	Paraguay
11.74619007	Peru	Peru
11.34047508	Philippines	Philippines
12.62568474	Qatar	Qatar
5.66901652	Rwanda	Rwanda
12.11278204	Saint Lucia	Saint Lucia
11.6771	Samoa	Samoa
8.758285933	Sao Tome and Principe	Sao Tome and Principe
11.98439515	Saudi Arabia	Saudi Arabia
4.972539902	Senegal	Senegal
12.86334659	Serbia	Serbia
5.523577976	Sierra Leone	Sierra Leone
15.33128478	Singapore	Singapore
13.22016176	South Africa	South Africa
12.10815704	Sri Lanka	Sri Lanka
4.689902714	Sudan	Sudan
9.836806025	Syrian Arab Republic	Syrian Arab Republic
9.71015501	Tajikistan	Tajikistan
5.394370079	Tanzania (United Republic of)	Tanzania (United Republic of)
10.46321011	Thailand	Thailand
8.984359741	Togo	Togo
12.88346916	Tonga	Tonga
11.04388913	Trinidad and Tobago	Trinidad and Tobago
11.34475994	Tunisia	Tunisia
9.7228899	Türkiye	Türkiye
10.58046865	Tuvalu	Tuvalu
6.737192366	Uganda	Uganda
12.43010426	Ukraine	Ukraine
10.71295191	United Arab Emirates	United Arab Emirates
13.72067022	Uruguay	Uruguay
10.53567743	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
9.876218617	Viet Nam	Viet Nam
6.599548543	Yemen	Yemen
8.252778915	Zambia	Zambia
10.05103166	Zimbabwe	Zimbabwe
