y	x	label	key	clickSelects	showSelected2
47.596	1992	Afghanistan	Afghanistan	Afghanistan	Afghanistan
73.715	1992	Albania	Albania	Albania	Albania
67.757	1992	Algeria	Algeria	Algeria	Algeria
72.43	1992	Argentina	Argentina	Argentina	Argentina
68.627	1992	Armenia	Armenia	Armenia	Armenia
70.668	1992	Bahamas	Bahamas	Bahamas	Bahamas
72.953	1992	Bahrain	Bahrain	Bahrain	Bahrain
57.635	1992	Bangladesh	Bangladesh	Bangladesh	Bangladesh
72.915	1992	Barbados	Barbados	Barbados	Barbados
69.979	1992	Belize	Belize	Belize	Belize
54.089	1992	Benin	Benin	Benin	Benin
57.629	1992	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
58.348	1992	Botswana	Botswana	Botswana	Botswana
66.708	1992	Brazil	Brazil	Brazil	Brazil
72.081	1992	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
43.895	1992	Burundi	Burundi	Burundi	Burundi
56.021	1992	Cambodia	Cambodia	Cambodia	Cambodia
54.481	1992	Cameroon	Cameroon	Cameroon	Cameroon
48.793	1992	Central African Republic	Central African Republic	Central African Republic	Central African Republic
74.135	1992	Chile	Chile	Chile	Chile
68.734	1992	China	China	China	China
69.038	1992	Colombia	Colombia	Colombia	Colombia
54.663	1992	Congo	Congo	Congo	Congo
49.244	1992	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
76.627	1992	Costa Rica	Costa Rica	Costa Rica	Costa Rica
52.138	1992	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
74.162	1992	Cuba	Cuba	Cuba	Cuba
68.084	1992	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
70.117	1992	Ecuador	Ecuador	Ecuador	Ecuador
65.031	1992	Egypt	Egypt	Egypt	Egypt
64.657	1992	El Salvador	El Salvador	El Salvador	El Salvador
61.735	1992	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
65.827	1992	Fiji	Fiji	Fiji	Fiji
60.545	1992	Gabon	Gabon	Gabon	Gabon
52.941	1992	Gambia	Gambia	Gambia	Gambia
56.231	1992	Ghana	Ghana	Ghana	Ghana
62.913	1992	Guatemala	Guatemala	Guatemala	Guatemala
48.363	1992	Guinea	Guinea	Guinea	Guinea
62.787	1992	Guyana	Guyana	Guyana	Guyana
53.842	1992	Haiti	Haiti	Haiti	Haiti
65.991	1992	Honduras	Honduras	Honduras	Honduras
59.452	1992	India	India	India	India
