yintercept	key	showSelected2
10.53785992	Afghanistan	Afghanistan
15.10783005	Albania	Albania
15.11653423	Algeria	Algeria
12.1676	Angola	Angola
15.53100208	Antigua and Barbuda	Antigua and Barbuda
17.85782051	Argentina	Argentina
13.82147026	Armenia	Armenia
13.31929016	Azerbaijan	Azerbaijan
11.80405766	Bahamas	Bahamas
16.06510925	Bahrain	Bahrain
11.39918995	Bangladesh	Bangladesh
16.33778243	Barbados	Barbados
14.67171001	Belarus	Belarus
13.30014038	Belize	Belize
11.23341513	Benin	Benin
12.88976002	Bhutan	Bhutan
15.01584739	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
13.57777977	Bosnia and Herzegovina	Bosnia and Herzegovina
11.49584543	Botswana	Botswana
15.50376034	Brazil	Brazil
13.94052982	Brunei Darussalam	Brunei Darussalam
8.947930336	Burkina Faso	Burkina Faso
10.24604034	Burundi	Burundi
11.8648901	Cabo Verde	Cabo Verde
11.52826715	Cambodia	Cambodia
12.74054294	Cameroon	Cameroon
6.995129001	Central African Republic	Central African Republic
7.870777277	Chad	Chad
16.60621071	Chile	Chile
14.70941905	China	China
14.62864017	Colombia	Colombia
12.53898975	Comoros	Comoros
11.90207278	Congo	Congo
9.453330315	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
15.22842026	Costa Rica	Costa Rica
9.697870255	Côte d'Ivoire	Côte d'Ivoire
14.20104027	Cuba	Cuba
7.38511426	Djibouti	Djibouti
13.68169052	Dominica	Dominica
14.56586647	Dominican Republic	Dominican Republic
14.72504997	Ecuador	Ecuador
12.43317032	Egypt	Egypt
11.92147713	El Salvador	El Salvador
11.52778869	Equatorial Guinea	Equatorial Guinea
7.28329193	Eritrea	Eritrea
14.3085934	Eswatini (Kingdom of)	Eswatini (Kingdom of)
9.491860668	Ethiopia	Ethiopia
13.5880764	Fiji	Fiji
12.33784083	Gabon	Gabon
8.658930503	Gambia	Gambia
16.00856018	Georgia	Georgia
10.95788002	Ghana	Ghana
16.59221077	Grenada	Grenada
10.83879972	Guatemala	Guatemala
9.824533166	Guinea	Guinea
10.32933349	Guinea-Bissau	Guinea-Bissau
12.79569856	Guyana	Guyana
11.11519337	Haiti	Haiti
9.672588739	Honduras	Honduras
11.40435982	India	India
13.78658009	Indonesia	Indonesia
14.3321298	Iran (Islamic Republic of)	Iran (Islamic Republic of)
11.95398	Iraq	Iraq
12.61393683	Jamaica	Jamaica
12.44366874	Jordan	Jordan
14.35060978	Kazakhstan	Kazakhstan
11.20529457	Kenya	Kenya
11.74672092	Kiribati	Kiribati
15.2734718	Kuwait	Kuwait
12.44713974	Kyrgyzstan	Kyrgyzstan
10.63360023	Lao People's Democratic Republic	Lao People's Democratic Republic
12.12426167	Lebanon	Lebanon
11.24027453	Lesotho	Lesotho
10.31919765	Liberia	Liberia
14.19198437	Libya	Libya
9.880470276	Madagascar	Madagascar
