y	x	label	key	clickSelects	showSelected2
7.858029938	2005	Afghanistan	Afghanistan	Afghanistan	Afghanistan
12.2344799	2005	Albania	Albania	Albania	Albania
12.72078991	2005	Algeria	Algeria	Algeria	Algeria
6.956728597	2005	Angola	Angola	Angola	Angola
16.01845932	2005	Argentina	Argentina	Argentina	Argentina
10.88076973	2005	Armenia	Armenia	Armenia	Armenia
12.25235925	2005	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
11.5501198	2005	Bahamas	Bahamas	Bahamas	Bahamas
12.15157986	2005	Bahrain	Bahrain	Bahrain	Bahrain
8.579440117	2005	Bangladesh	Bangladesh	Bangladesh	Bangladesh
15.05956999	2005	Barbados	Barbados	Barbados	Barbados
14.54701767	2005	Belarus	Belarus	Belarus	Belarus
12.57670975	2005	Belize	Belize	Belize	Belize
8.762456894	2005	Benin	Benin	Benin	Benin
13.93571099	2005	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
12.10950332	2005	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
11.6691103	2005	Botswana	Botswana	Botswana	Botswana
13.61777984	2005	Brazil	Brazil	Brazil	Brazil
12.88778973	2005	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
4.500529766	2005	Burkina Faso	Burkina Faso	Burkina Faso	Burkina Faso
6.369110107	2005	Burundi	Burundi	Burundi	Burundi
11.25413036	2005	Cabo Verde	Cabo Verde	Cabo Verde	Cabo Verde
11.0031147	2005	Cambodia	Cambodia	Cambodia	Cambodia
8.567790031	2005	Cameroon	Cameroon	Cameroon	Cameroon
5.418814126	2005	Central African Republic	Central African Republic	Central African Republic	Central African Republic
5.545400143	2005	Chad	Chad	Chad	Chad
14.38132	2005	Chile	Chile	Chile	Chile
11.54452419	2005	China	China	China	China
13.17887974	2005	Colombia	Colombia	Colombia	Colombia
9.526122284	2005	Comoros	Comoros	Comoros	Comoros
9.010091782	2005	Congo	Congo	Congo	Congo
7.321386814	2005	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
12.34011868	2005	Costa Rica	Costa Rica	Costa Rica	Costa Rica
7.128867912	2005	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
14.8090601	2005	Cuba	Cuba	Cuba	Cuba
4.365839958	2005	Djibouti	Djibouti	Djibouti	Djibouti
14.56706701	2005	Dominica	Dominica	Dominica	Dominica
12.17171191	2005	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
13.75103982	2005	Ecuador	Ecuador	Ecuador	Ecuador
10.84283428	2005	Egypt	Egypt	Egypt	Egypt
12.4198103	2005	El Salvador	El Salvador	El Salvador	El Salvador
7.60478694	2005	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea
8.337298298	2005	Eritrea	Eritrea	Eritrea	Eritrea
10.31523991	2005	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
6.314970016	2005	Ethiopia	Ethiopia	Ethiopia	Ethiopia
12.45875078	2005	Fiji	Fiji	Fiji	Fiji
11.72905474	2005	Gabon	Gabon	Gabon	Gabon
6.884464667	2005	Gambia	Gambia	Gambia	Gambia
13.76416016	2005	Georgia	Georgia	Georgia	Georgia
8.221770287	2005	Ghana	Ghana	Ghana	Ghana
16.0119798	2005	Grenada	Grenada	Grenada	Grenada
9.746726227	2005	Guatemala	Guatemala	Guatemala	Guatemala
7.105619907	2005	Guinea	Guinea	Guinea	Guinea
8.702759743	2005	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau
11.19029045	2005	Guyana	Guyana	Guyana	Guyana
9.607875761	2005	Haiti	Haiti	Haiti	Haiti
9.757064056	2005	Honduras	Honduras	Honduras	Honduras
9.490990162	2005	India	India	India	India
11.23674011	2005	Indonesia	Indonesia	Indonesia	Indonesia
12.03252029	2005	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)
9.659049664	2005	Iraq	Iraq	Iraq	Iraq
11.84745026	2005	Jamaica	Jamaica	Jamaica	Jamaica
12.41283989	2005	Jordan	Jordan	Jordan	Jordan
14.24550819	2005	Kazakhstan	Kazakhstan	Kazakhstan	Kazakhstan
9.427020073	2005	Kenya	Kenya	Kenya	Kenya
11.48591995	2005	Kiribati	Kiribati	Kiribati	Kiribati
13.71689692	2005	Kuwait	Kuwait	Kuwait	Kuwait
12.04775047	2005	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan
9.123129845	2005	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic
10.29364421	2005	Lebanon	Lebanon	Lebanon	Lebanon
10.79631042	2005	Lesotho	Lesotho	Lesotho	Lesotho
10.06565271	2005	Liberia	Liberia	Liberia	Liberia
15.58862231	2005	Libya	Libya	Libya	Libya
8.700240135	2005	Madagascar	Madagascar	Madagascar	Madagascar
10.32409	2005	Malawi	Malawi	Malawi	Malawi
12.34197998	2005	Malaysia	Malaysia	Malaysia	Malaysia
12.03828835	2005	Maldives	Maldives	Maldives	Maldives
5.905119956	2005	Mali	Mali	Mali	Mali
6.956550121	2005	Mauritania	Mauritania	Mauritania	Mauritania
13.35694027	2005	Mauritius	Mauritius	Mauritius	Mauritius
12.71755981	2005	Mexico	Mexico	Mexico	Mexico
12.83958555	2005	Micronesia (Federated States of)	Micronesia (Federated States of)	Micronesia (Federated States of)	Micronesia (Federated States of)
11.99112988	2005	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)
12.69904041	2005	Mongolia	Mongolia	Mongolia	Mongolia
12.6634798	2005	Montenegro	Montenegro	Montenegro	Montenegro
10.01336002	2005	Morocco	Morocco	Morocco	Morocco
8.379469872	2005	Mozambique	Mozambique	Mozambique	Mozambique
8.436699867	2005	Myanmar	Myanmar	Myanmar	Myanmar
11.59650993	2005	Namibia	Namibia	Namibia	Namibia
9.559439659	2005	Nauru	Nauru	Nauru	Nauru
9.295350075	2005	Nepal	Nepal	Nepal	Nepal
10.75875937	2005	Nicaragua	Nicaragua	Nicaragua	Nicaragua
3.529139996	2005	Niger	Niger	Niger	Niger
8.961859703	2005	Nigeria	Nigeria	Nigeria	Nigeria
11.76284981	2005	North Macedonia	North Macedonia	North Macedonia	North Macedonia
11.91827011	2005	Oman	Oman	Oman	Oman
5.463049889	2005	Pakistan	Pakistan	Pakistan	Pakistan
14.79387797	2005	Palau	Palau	Palau	Palau
12.67113972	2005	Palestine, State of	Palestine, State of	Palestine, State of	Palestine, State of
12.93978977	2005	Panama	Panama	Panama	Panama
7.10527999	2005	Papua New Guinea	Papua New Guinea	Papua New Guinea	Papua New Guinea
12.60157967	2005	Paraguay	Paraguay	Paraguay	Paraguay
12.61705971	2005	Peru	Peru	Peru	Peru
11.58979034	2005	Philippines	Philippines	Philippines	Philippines
11.83990002	2005	Qatar	Qatar	Qatar	Qatar
9.165909767	2005	Rwanda	Rwanda	Rwanda	Rwanda
14.30227432	2005	Saint Kitts and Nevis	Saint Kitts and Nevis	Saint Kitts and Nevis	Saint Kitts and Nevis
12.75965023	2005	Saint Lucia	Saint Lucia	Saint Lucia	Saint Lucia
12.90837774	2005	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
11.81640519	2005	Samoa	Samoa	Samoa	Samoa
9.876130104	2005	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe
13.09366989	2005	Saudi Arabia	Saudi Arabia	Saudi Arabia	Saudi Arabia
6.874909878	2005	Senegal	Senegal	Senegal	Senegal
13.28215027	2005	Serbia	Serbia	Serbia	Serbia
12.39280033	2005	Seychelles	Seychelles	Seychelles	Seychelles
7.299098089	2005	Sierra Leone	Sierra Leone	Sierra Leone	Sierra Leone
15.86965203	2005	Singapore	Singapore	Singapore	Singapore
8.258299828	2005	Solomon Islands	Solomon Islands	Solomon Islands	Solomon Islands
13.39229955	2005	South Africa	South Africa	South Africa	South Africa
12.82588184	2005	Sri Lanka	Sri Lanka	Sri Lanka	Sri Lanka
6.340129852	2005	Sudan	Sudan	Sudan	Sudan
11.14640141	2005	Suriname	Suriname	Suriname	Suriname
11.33917046	2005	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic
10.62835026	2005	Tajikistan	Tajikistan	Tajikistan	Tajikistan
7.834320875	2005	Tanzania (United Republic of)	Tanzania (United Republic of)	Tanzania (United Republic of)	Tanzania (United Republic of)
13.58127975	2005	Thailand	Thailand	Thailand	Thailand
11.45902852	2005	Timor-Leste	Timor-Leste	Timor-Leste	Timor-Leste
10.11639977	2005	Togo	Togo	Togo	Togo
14.21031666	2005	Tonga	Tonga	Tonga	Tonga
11.93712083	2005	Trinidad and Tobago	Trinidad and Tobago	Trinidad and Tobago	Trinidad and Tobago
13.62553978	2005	Tunisia	Tunisia	Tunisia	Tunisia
12.03092003	2005	Türkiye	Türkiye	Türkiye	Türkiye
8.717363622	2005	Turkmenistan	Turkmenistan	Turkmenistan	Turkmenistan
11.29954507	2005	Tuvalu	Tuvalu	Tuvalu	Tuvalu
10.60913023	2005	Uganda	Uganda	Uganda	Uganda
14.51976013	2005	Ukraine	Ukraine	Ukraine	Ukraine
11.56623533	2005	United Arab Emirates	United Arab Emirates	United Arab Emirates	United Arab Emirates
15.11001015	2005	Uruguay	Uruguay	Uruguay	Uruguay
11.53645992	2005	Uzbekistan	Uzbekistan	Uzbekistan	Uzbekistan
10.03939349	2005	Vanuatu	Vanuatu	Vanuatu	Vanuatu
12.42912769	2005	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
12.11209348	2005	Viet Nam	Viet Nam	Viet Nam	Viet Nam
8.133910179	2005	Yemen	Yemen	Yemen	Yemen
10.09792557	2005	Zambia	Zambia	Zambia	Zambia
10.43400987	2005	Zimbabwe	Zimbabwe	Zimbabwe	Zimbabwe
