group	size	y	x
1	1.54751127193668	4.688436912	1996
2	1.23915514424312	10.16149998	1996
3	1.71275942596204	10.12388992	1996
6	1.78760393885439	13.67585993	1996
7	1.24016349826602	9.8751297	1996
8	1.37310914977582	11.55033249	1996
9	1.07200957373168	11.39469043	1996
10	1.10456147205546	11.00928974	1996
11	2.44970261828332	6.755836105	1996
12	1.06668250507254	13.77275689	1996
13	1.42757598843626	12.36343956	1996
14	1.05931384842822	11.15894396	1996
15	1.32956206407169	5.72241148	1996
17	1.37405402261635	13.79787932	1996
19	1.16606971108908	10.88468329	1996
20	2.70615488181406	13.19871093	1996
21	1.07216322906239	11.5422349	1996
23	1.32220870991207	4.531231105	1996
25	1.44260989591494	7.52852318	1996
26	1.48770367340362	7.542916417	1996
27	1.242512695587	4.502286013	1996
29	1.50605529297906	12.26519184	1996
30	5.64064407230347	8.975049973	1996
31	1.80132213096117	11.07009983	1996
33	1.22186100607897	9.935347939	1996
34	1.87941539440189	6.630936861	1996
35	1.25287087506261	10.85114002	1996
36	1.50943009049829	6.002584636	1996
37	1.43823920637877	11.97091961	1996
38	1.10555387801724	2.960400105	1996
40	1.37459142055214	10.34672505	1996
41	1.45419568630076	12.13826566	1996
42	2.07209711692422	10.15294278	1996
43	1.31855946361135	9.935461807	1996
46	1.13003419998635	9.699629784	1996
48	1.11749338987998	11.90639265	1996
49	1.14146542774091	11.32527499	1996
50	1.14921431432277	4.939758484	1996
52	1.55919375666876	6.418290368	1996
54	1.43157244978004	7.418882779	1996
55	1.36680636654979	3.856470108	1996
57	1.1142424597037	9.468331411	1996
58	1.36889112286505	8.610372524	1996
59	1.32345899851717	8.694085884	1996
60	5.15207038781472	8.135709763	1996
61	2.87896821660084	10.40863037	1996
62	2.03915451952479	11.42303514	1996
63	1.61582543029675	7.951183948	1996
64	1.21035251883502	10.73440254	1996
65	1.28397678922737	12.04065037	1996
66	1.531879464795	11.69586792	1996
67	1.69571915841904	8.320269269	1996
69	1.17234626294366	12.07579041	1996
70	1.28575888945145	10.29428005	1996
71	1.2971091458542	7.272669792	1996
73	1.18470973972099	8.989769936	1996
75	1.29042921840789	16.40237174	1996
77	1.42498621181928	10.50319004	1996
78	1.60214591523782	11.29596011	1996
79	1.06682013951903	9.94855838	1996
80	1.42128553779952	3.064179897	1996
82	1.20596939942288	5.645699978	1996
83	1.14281862046229	10.76148987	1996
84	2.26713227466025	11.3673296	1996
86	1.278412503058	10.94350862	1996
87	1.20289114041616	7.820310116	1996
89	1.68790518932578	7.432979822	1996
90	1.53081210092654	4.507280111	1996
91	1.87245632849303	7.797009786	1996
92	1.16961599469198	12.81157494	1996
94	1.63190969806401	8.120109558	1996
95	1.2901974591322	8.830456053	1996
96	1.42166057619101	2.36853994	1996
98	1.18655754708016	11.16586018	1996
100	2.55112027748469	4.492695185	1996
103	1.22007613690227	11.37605953	1996
104	1.28939591207723	5.46355327	1996
105	1.28713822987617	10.73869038	1996
106	1.66071041078878	11.79951	1996
107	2.11522002123891	11.29183006	1996
108	1.09549138503446	12.61415958	1996
109	1.3429021643381	5.681099892	1996
111	1.05038391357462	12.06320659	1996
113	1.05419694488185	11.6675	1996
114	1.0470445322182	8.666259962	1996
115	1.5832315469989	11.85251359	1996
116	1.39356136684393	4.877951908	1996
117	1.37414960758921	12.80613509	1996
119	1.27579224353178	5.304399967	1996
120	1.25272066665372	15.26528596	1996
123	1.88481070592749	13.19864453	1996
125	1.56664550369527	12.01844144	1996
126	1.64669582147966	4.511540488	1996
128	1.50767063976451	9.778423173	1996
129	1.32505545090888	9.887817621	1996
130	1.73880230629771	5.242219925	1996
131	2.02738450431808	10.24217987	1996
133	1.27890605588454	8.817979813	1996
134	1.03994646797254	12.71817992	1996
135	1.15121975700581	10.93264181	1996
136	1.40642913765737	11.2537899	1996
137	2.02808984130468	9.661584854	1996
139	1.00274096365307	10.61574745	1996
140	1.6102518529381	6.179591285	1996
141	1.941960799218	12.20515633	1996
142	1.21200639994927	10.60629148	1996
143	1.23751105798138	13.34949017	1996
146	1.62896371576925	10.56322002	1996
147	2.14624323514318	9.563657403	1996
148	1.5395717288515	6.412019836	1996
149	1.39486443333082	8.1498	1996
150	1.44252191723468	9.949327333	1996
