yintercept	key	showSelected2
6.440413805	Afghanistan	Afghanistan
11.02056026	Albania	Albania
11.86806965	Algeria	Algeria
5.675793489	Angola	Angola
16.39250946	Argentina	Argentina
10.54656029	Armenia	Armenia
12.01373303	Azerbaijan	Azerbaijan
11.49807586	Bahamas	Bahamas
12.52609515	Bahrain	Bahrain
7.971572113	Bangladesh	Bangladesh
14.53754012	Barbados	Barbados
13.66560574	Belarus	Belarus
12.46581984	Belize	Belize
7.580840111	Benin	Benin
13.24759671	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
11.6046716	Bosnia and Herzegovina	Bosnia and Herzegovina
11.53738022	Botswana	Botswana
13.47663227	Brazil	Brazil
11.85077953	Brunei Darussalam	Brunei Darussalam
3.60710001	Burkina Faso	Burkina Faso
5.057419777	Burundi	Burundi
11.17897034	Cabo Verde	Cabo Verde
9.777799606	Cambodia	Cambodia
8.403800011	Cameroon	Cameroon
5.113304755	Central African Republic	Central African Republic
5.484519958	Chad	Chad
13.52595043	Chile	Chile
10.5064764	China	China
12.15791988	Colombia	Colombia
8.746330261	Comoros	Comoros
8.800609589	Congo	Congo
7.09123683	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
11.76449013	Costa Rica	Costa Rica
6.743914032	Côte d'Ivoire	Côte d'Ivoire
13.05060005	Cuba	Cuba
3.578700066	Djibouti	Djibouti
14.77915341	Dominica	Dominica
11.54150252	Dominican Republic	Dominican Republic
13.21344843	Ecuador	Ecuador
10.88712978	Egypt	Egypt
11.44435978	El Salvador	El Salvador
6.699478844	Equatorial Guinea	Equatorial Guinea
9.393309593	Eswatini (Kingdom of)	Eswatini (Kingdom of)
5.022950172	Ethiopia	Ethiopia
12.18102749	Fiji	Fiji
11.59288677	Gabon	Gabon
6.236229273	Gambia	Gambia
13.10517025	Georgia	Georgia
7.194029808	Ghana	Ghana
15.78917622	Grenada	Grenada
8.917280197	Guatemala	Guatemala
5.930969954	Guinea	Guinea
10.36927189	Guyana	Guyana
9.263154326	Haiti	Haiti
9.402737999	Honduras	Honduras
8.417590141	India	India
10.9467001	Indonesia	Indonesia
12.13387012	Iran (Islamic Republic of)	Iran (Islamic Republic of)
8.883859634	Iraq	Iraq
10.98361015	Jamaica	Jamaica
12.30933952	Jordan	Jordan
13.04094315	Kazakhstan	Kazakhstan
8.231349945	Kenya	Kenya
10.96041965	Kiribati	Kiribati
12.92938519	Kuwait	Kuwait
11.81803989	Kyrgyzstan	Kyrgyzstan
8.296759605	Lao People's Democratic Republic	Lao People's Democratic Republic
10.07229996	Lesotho	Lesotho
10.28712286	Liberia	Liberia
16.1335907	Libya	Libya
8.174212074	Madagascar	Madagascar
11.12308025	Malawi	Malawi
12.24785995	Malaysia	Malaysia
11.62115955	Maldives	Maldives
4.958739877	Mali	Mali
6.359389782	Mauritania	Mauritania
12.69091034	Mauritius	Mauritius
12.33232975	Mexico	Mexico
12.81490522	Micronesia (Federated States of)	Micronesia (Federated States of)
11.54432964	Moldova (Republic of)	Moldova (Republic of)
10.35706997	Mongolia	Mongolia
9.365309715	Morocco	Morocco
6.955689907	Mozambique	Mozambique
8.062719822	Myanmar	Myanmar
11.75957012	Namibia	Namibia
8.713439941	Nepal	Nepal
10.63438988	Nicaragua	Nicaragua
2.885079947	Niger	Niger
11.70652008	North Macedonia	North Macedonia
11.20009403	Oman	Oman
4.747150605	Pakistan	Pakistan
14.14173332	Palau	Palau
12.72622967	Panama	Panama
6.527908568	Papua New Guinea	Papua New Guinea
13.07223988	Paraguay	Paraguay
12.82085037	Peru	Peru
11.74230957	Philippines	Philippines
11.73925018	Qatar	Qatar
7.483439922	Rwanda	Rwanda
12.36065934	Saint Lucia	Saint Lucia
12.29514027	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
11.69240623	Samoa	Samoa
9.233283177	Sao Tome and Principe	Sao Tome and Principe
12.66614374	Saudi Arabia	Saudi Arabia
6.042772102	Senegal	Senegal
12.88265991	Serbia	Serbia
12.35198975	Seychelles	Seychelles
6.614043395	Sierra Leone	Sierra Leone
15.6655838	Singapore	Singapore
7.727250099	Solomon Islands	Solomon Islands
13.32774787	South Africa	South Africa
12.55673504	Sri Lanka	Sri Lanka
5.597040176	Sudan	Sudan
10.12872028	Syrian Arab Republic	Syrian Arab Republic
9.945440292	Tajikistan	Tajikistan
6.919339327	Tanzania (United Republic of)	Tanzania (United Republic of)
12.89072037	Thailand	Thailand
10.34967995	Timor-Leste	Timor-Leste
9.872050285	Togo	Togo
13.11610985	Tonga	Tonga
11.60012575	Trinidad and Tobago	Trinidad and Tobago
12.9030304	Tunisia	Tunisia
12.10737991	Türkiye	Türkiye
11.05860347	Tuvalu	Tuvalu
9.525197771	Uganda	Uganda
13.91644001	Ukraine	Ukraine
11.24625405	United Arab Emirates	United Arab Emirates
15.13469982	Uruguay	Uruguay
11.21207015	Uzbekistan	Uzbekistan
11.63910007	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
11.54840391	Viet Nam	Viet Nam
7.640524864	Yemen	Yemen
8.767673492	Zambia	Zambia
10.52871037	Zimbabwe	Zimbabwe
