yintercept	key	showSelected2
1047.342686	Afghanistan	Afghanistan
6065.186702	Albania	Albania
8459.649799	Algeria	Algeria
3912.938567	Angola	Angola
18080.92481	Argentina	Argentina
4047.936378	Armenia	Armenia
3893.550199	Azerbaijan	Azerbaijan
36076.12626	Bahamas	Bahamas
45069.75225	Bahrain	Bahrain
2342.487219	Bangladesh	Bangladesh
15001.52448	Barbados	Barbados
8026.399109	Belarus	Belarus
8276.974953	Belize	Belize
2423.301401	Benin	Benin
5168.398742	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
7445.600593	Bosnia and Herzegovina	Bosnia and Herzegovina
10909.68254	Botswana	Botswana
11209.66683	Brazil	Brazil
69095.87657	Brunei Darussalam	Brunei Darussalam
1266.382218	Burkina Faso	Burkina Faso
850.1308118	Burundi	Burundi
4388.312922	Cabo Verde	Cabo Verde
1446.761838	Cambodia	Cambodia
2778.869194	Cameroon	Cameroon
1185.110741	Central African Republic	Central African Republic
892.7627008	Chad	Chad
14965.909	Chile	Chile
3416.481283	China	China
8951.095656	Colombia	Colombia
2864.976133	Comoros	Comoros
2970.375681	Congo	Congo
719.0529603	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
12000.36025	Costa Rica	Costa Rica
2777.411129	Côte d'Ivoire	Côte d'Ivoire
4358.602934	Cuba	Cuba
1770.234158	Djibouti	Djibouti
9283.587576	Dominica	Dominica
8841.374814	Dominican Republic	Dominican Republic
7695.853471	Ecuador	Ecuador
7906.167983	Egypt	Egypt
6354.106152	El Salvador	El Salvador
9186.112394	Equatorial Guinea	Equatorial Guinea
5572.211204	Eswatini (Kingdom of)	Eswatini (Kingdom of)
716.8392405	Ethiopia	Ethiopia
9405.877372	Fiji	Fiji
13494.88066	Gabon	Gabon
1976.287843	Gambia	Gambia
4956.864887	Georgia	Georgia
2687.349308	Ghana	Ghana
6429.049836	Guatemala	Guatemala
1664.039457	Guinea	Guinea
4083.913284	Guyana	Guyana
2986.177335	Haiti	Haiti
3921.567496	Honduras	Honduras
2545.183936	India	India
5251.356382	Indonesia	Indonesia
11046.11524	Iran (Islamic Republic of)	Iran (Islamic Republic of)
7605.960499	Iraq	Iraq
9111.326968	Jamaica	Jamaica
8887.857615	Jordan	Jordan
9993.544494	Kazakhstan	Kazakhstan
3272.439595	Kenya	Kenya
2029.65093	Kiribati	Kiribati
70491.08881	Kuwait	Kuwait
2888.322386	Kyrgyzstan	Kyrgyzstan
2661.489139	Lao People's Democratic Republic	Lao People's Democratic Republic
2724.177209	Lesotho	Lesotho
1571.038532	Liberia	Liberia
25462.67182	Libya	Libya
1539.726532	Madagascar	Madagascar
1090.304104	Malawi	Malawi
14747.65195	Malaysia	Malaysia
13052.91883	Maldives	Maldives
1572.586564	Mali	Mali
4200.996191	Mauritania	Mauritania
12147.79935	Mauritius	Mauritius
17562.61123	Mexico	Mexico
3750.631395	Micronesia (Federated States of)	Micronesia (Federated States of)
5234.577163	Moldova (Republic of)	Moldova (Republic of)
4469.021128	Mongolia	Mongolia
4677.170898	Morocco	Morocco
608.6782352	Mozambique	Mozambique
989.0004727	Myanmar	Myanmar
6753.356049	Namibia	Namibia
2003.086757	Nepal	Nepal
3778.170721	Nicaragua	Nicaragua
948.8671662	Niger	Niger
10065.56521	North Macedonia	North Macedonia
36239.05971	Oman	Oman
3280.205862	Pakistan	Pakistan
13503.50576	Palau	Palau
14071.01154	Panama	Panama
3181.884573	Papua New Guinea	Papua New Guinea
7770.279171	Paraguay	Paraguay
6251.81907	Peru	Peru
4897.683239	Philippines	Philippines
80031.43108	Qatar	Qatar
842.8199317	Rwanda	Rwanda
11797.39912	Saint Lucia	Saint Lucia
8207.074082	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
4325.414266	Samoa	Samoa
2311.972472	Sao Tome and Principe	Sao Tome and Principe
40619.64523	Saudi Arabia	Saudi Arabia
2586.824432	Senegal	Senegal
8902.230736	Serbia	Serbia
19883.10516	Seychelles	Seychelles
820.2979131	Sierra Leone	Sierra Leone
57066.75373	Singapore	Singapore
2103.825243	Solomon Islands	Solomon Islands
10396.38655	South Africa	South Africa
6046.577677	Sri Lanka	Sri Lanka
3845.069092	Sudan	Sudan
5740.938887	Syrian Arab Republic	Syrian Arab Republic
1354.625741	Tajikistan	Tajikistan
1357.884277	Tanzania (United Republic of)	Tanzania (United Republic of)
9598.83384	Thailand	Thailand
3070.412969	Timor-Leste	Timor-Leste
1646.427804	Togo	Togo
5352.917987	Tonga	Tonga
15730.56333	Trinidad and Tobago	Trinidad and Tobago
7430.758085	Tunisia	Tunisia
15619.34637	Türkiye	Türkiye
3981.648168	Tuvalu	Tuvalu
1220.293668	Uganda	Uganda
7100.424805	Ukraine	Ukraine
98871.50425	United Arab Emirates	United Arab Emirates
14723.67466	Uruguay	Uruguay
2594.415779	Uzbekistan	Uzbekistan
16072.354	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
3653.8733	Viet Nam	Viet Nam
3116.124283	Yemen	Yemen
1978.821232	Zambia	Zambia
1427.806736	Zimbabwe	Zimbabwe
