y	x	label	key	clickSelects	showSelected2
62.575	2020	Afghanistan	Afghanistan	Afghanistan	Afghanistan
76.989	2020	Albania	Albania	Albania	Albania
74.453	2020	Algeria	Algeria	Algeria	Algeria
62.261	2020	Angola	Angola	Angola	Angola
78.841	2020	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda
75.892	2020	Argentina	Argentina	Argentina	Argentina
72.173	2020	Armenia	Armenia	Armenia	Armenia
66.868	2020	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
72.677	2020	Bahamas	Bahamas	Bahamas	Bahamas
79.174	2020	Bahrain	Bahrain	Bahrain	Bahrain
71.968	2020	Bangladesh	Bangladesh	Bangladesh	Bangladesh
77.393	2020	Barbados	Barbados	Barbados	Barbados
72.513	2020	Belarus	Belarus	Belarus	Belarus
72.854	2020	Belize	Belize	Belize	Belize
60.088	2020	Benin	Benin	Benin	Benin
71.609	2020	Bhutan	Bhutan	Bhutan	Bhutan
64.467	2020	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
76.225	2020	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
65.647	2020	Botswana	Botswana	Botswana	Botswana
74.009	2020	Brazil	Brazil	Brazil	Brazil
74.795	2020	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
59.731	2020	Burkina Faso	Burkina Faso	Burkina Faso	Burkina Faso
61.566	2020	Burundi	Burundi	Burundi	Burundi
74.808	2020	Cabo Verde	Cabo Verde	Cabo Verde	Cabo Verde
70.416	2020	Cambodia	Cambodia	Cambodia	Cambodia
60.833	2020	Cameroon	Cameroon	Cameroon	Cameroon
54.604	2020	Central African Republic	Central African Republic	Central African Republic	Central African Republic
52.777	2020	Chad	Chad	Chad	Chad
79.377	2020	Chile	Chile	Chile	Chile
78.077	2020	China	China	China	China
74.769	2020	Colombia	Colombia	Colombia	Colombia
64.166	2020	Comoros	Comoros	Comoros	Comoros
63.785	2020	Congo	Congo	Congo	Congo
59.739	2020	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
79.277	2020	Costa Rica	Costa Rica	Costa Rica	Costa Rica
59.032	2020	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
77.567	2020	Cuba	Cuba	Cuba	Cuba
62.694	2020	Djibouti	Djibouti	Djibouti	Djibouti
73.649	2020	Dominica	Dominica	Dominica	Dominica
72.889	2020	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
72.153	2020	Ecuador	Ecuador	Ecuador	Ecuador
70.99	2020	Egypt	Egypt	Egypt	Egypt
71.061	2020	El Salvador	El Salvador	El Salvador	El Salvador
60.708	2020	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea
67.133	2020	Eritrea	Eritrea	Eritrea	Eritrea
59.692	2020	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
65.371	2020	Ethiopia	Ethiopia	Ethiopia	Ethiopia
67.924	2020	Fiji	Fiji	Fiji	Fiji
66.531	2020	Gabon	Gabon	Gabon	Gabon
62.612	2020	Gambia	Gambia	Gambia	Gambia
72.765	2020	Georgia	Georgia	Georgia	Georgia
64.114	2020	Ghana	Ghana	Ghana	Ghana
74.924	2020	Grenada	Grenada	Grenada	Grenada
71.797	2020	Guatemala	Guatemala	Guatemala	Guatemala
59.327	2020	Guinea	Guinea	Guinea	Guinea
59.999	2020	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau
68.486	2020	Guyana	Guyana	Guyana	Guyana
64.052	2020	Haiti	Haiti	Haiti	Haiti
71.462	2020	Honduras	Honduras	Honduras	Honduras
70.15	2020	India	India	India	India
68.808	2020	Indonesia	Indonesia	Indonesia	Indonesia
74.832	2020	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)
69.123	2020	Iraq	Iraq	Iraq	Iraq
71.869	2020	Jamaica	Jamaica	Jamaica	Jamaica
75.184	2020	Jordan	Jordan	Jordan	Jordan
70.03	2020	Kazakhstan	Kazakhstan	Kazakhstan	Kazakhstan
62.675	2020	Kenya	Kenya	Kenya	Kenya
67.266	2020	Kiribati	Kiribati	Kiribati	Kiribati
76.92	2020	Kuwait	Kuwait	Kuwait	Kuwait
69.629	2020	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan
