y	x	label	key	clickSelects	showSelected2
981.1335542	2001	Afghanistan	Afghanistan	Afghanistan	Afghanistan
6645.338962	2001	Albania	Albania	Albania	Albania
8724.944875	2001	Algeria	Algeria	Algeria	Algeria
3950.498475	2001	Angola	Angola	Angola	Angola
17058.178	2001	Argentina	Argentina	Argentina	Argentina
4481.334166	2001	Armenia	Armenia	Armenia	Armenia
4199.720351	2001	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
36287.9169	2001	Bahamas	Bahamas	Bahamas	Bahamas
44596.96124	2001	Bahrain	Bahrain	Bahrain	Bahrain
2410.183801	2001	Bangladesh	Bangladesh	Bangladesh	Bangladesh
14540.47	2001	Barbados	Barbados	Barbados	Barbados
8451.600971	2001	Belarus	Belarus	Belarus	Belarus
8324.982719	2001	Belize	Belize	Belize	Belize
2475.681569	2001	Benin	Benin	Benin	Benin
5167.767416	2001	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
7521.305885	2001	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
11010.19943	2001	Botswana	Botswana	Botswana	Botswana
11177.32528	2001	Brazil	Brazil	Brazil	Brazil
69570.59079	2001	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
1306.606484	2001	Burkina Faso	Burkina Faso	Burkina Faso	Burkina Faso
822.6957005	2001	Burundi	Burundi	Burundi	Burundi
4652.537405	2001	Cabo Verde	Cabo Verde	Cabo Verde	Cabo Verde
1532.826941	2001	Cambodia	Cambodia	Cambodia	Cambodia
2806.071824	2001	Cameroon	Cameroon	Cameroon	Cameroon
1172.997596	2001	Central African Republic	Central African Republic	Central African Republic	Central African Republic
963.1731045	2001	Chad	Chad	Chad	Chad
15298.65217	2001	Chile	Chile	Chile	Chile
3666.403293	2001	China	China	China	China
8935.03927	2001	Colombia	Colombia	Colombia	Colombia
2875.627979	2001	Comoros	Comoros	Comoros	Comoros
3195.031651	2001	Congo	Congo	Congo	Congo
662.0357196	2001	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
12190.95763	2001	Costa Rica	Costa Rica	Costa Rica	Costa Rica
2721.813638	2001	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
4504.573989	2001	Cuba	Cuba	Cuba	Cuba
1741.210842	2001	Djibouti	Djibouti	Djibouti	Djibouti
9769.144346	2001	Dominica	Dominica	Dominica	Dominica
8922.636231	2001	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
8009.910819	2001	Ecuador	Ecuador	Ecuador	Ecuador
8071.54527	2001	Egypt	Egypt	Egypt	Egypt
6376.278975	2001	El Salvador	El Salvador	El Salvador	El Salvador
10712.97844	2001	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea
5845.046142	2001	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
753.1816363	2001	Ethiopia	Ethiopia	Ethiopia	Ethiopia
9299.200375	2001	Fiji	Fiji	Fiji	Fiji
14215.05962	2001	Gabon	Gabon	Gabon	Gabon
2016.996725	2001	Gambia	Gambia	Gambia	Gambia
5200.732696	2001	Georgia	Georgia	Georgia	Georgia
2761.404199	2001	Ghana	Ghana	Ghana	Ghana
6466.892675	2001	Guatemala	Guatemala	Guatemala	Guatemala
1692.285811	2001	Guinea	Guinea	Guinea	Guinea
4476.458067	2001	Guyana	Guyana	Guyana	Guyana
2922.572697	2001	Haiti	Haiti	Haiti	Haiti
3911.380055	2001	Honduras	Honduras	Honduras	Honduras
2625.90017	2001	India	India	India	India
5534.488717	2001	Indonesia	Indonesia	Indonesia	Indonesia
11125.95555	2001	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)
7531.255315	2001	Iraq	Iraq	Iraq	Iraq
9147.500452	2001	Jamaica	Jamaica	Jamaica	Jamaica
9217.719513	2001	Jordan	Jordan	Jordan	Jordan
11521.95903	2001	Kazakhstan	Kazakhstan	Kazakhstan	Kazakhstan
3292.064469	2001	Kenya	Kenya	Kenya	Kenya
3195.447724	2001	Kiribati	Kiribati	Kiribati	Kiribati
66464.81335	2001	Kuwait	Kuwait	Kuwait	Kuwait
3086.618842	2001	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan
2774.992803	2001	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic
2694.181263	2001	Lesotho	Lesotho	Lesotho	Lesotho
1570.050324	2001	Liberia	Liberia	Liberia	Liberia
25051.8943	2001	Libya	Libya	Libya	Libya
1586.596491	2001	Madagascar	Madagascar	Madagascar	Madagascar
1011.785708	2001	Malawi	Malawi	Malawi	Malawi
14692.03684	2001	Malaysia	Malaysia	Malaysia	Malaysia
12280.06378	2001	Maldives	Maldives	Maldives	Maldives
1694.504955	2001	Mali	Mali	Mali	Mali
3975.02927	2001	Mauritania	Mauritania	Mauritania	Mauritania
12582.88275	2001	Mauritius	Mauritius	Mauritius	Mauritius
17273.12543	2001	Mexico	Mexico	Mexico	Mexico
3823.74931	2001	Micronesia (Federated States of)	Micronesia (Federated States of)	Micronesia (Federated States of)	Micronesia (Federated States of)
5695.230344	2001	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)
4518.701182	2001	Mongolia	Mongolia	Mongolia	Mongolia
4978.098633	2001	Morocco	Morocco	Morocco	Morocco
660.4795327	2001	Mozambique	Mozambique	Mozambique	Mozambique
1093.333572	2001	Myanmar	Myanmar	Myanmar	Myanmar
6643.826043	2001	Namibia	Namibia	Namibia	Namibia
2091.739132	2001	Nepal	Nepal	Nepal	Nepal
3815.24565	2001	Nicaragua	Nicaragua	Nicaragua	Nicaragua
987.5496635	2001	Niger	Niger	Niger	Niger
9823.249062	2001	North Macedonia	North Macedonia	North Macedonia	North Macedonia
37401.32524	2001	Oman	Oman	Oman	Oman
3284.97989	2001	Pakistan	Pakistan	Pakistan	Pakistan
13731.0045	2001	Palau	Palau	Palau	Palau
13803.85255	2001	Panama	Panama	Panama	Panama
3077.381037	2001	Papua New Guinea	Papua New Guinea	Papua New Guinea	Papua New Guinea
7678.403129	2001	Paraguay	Paraguay	Paraguay	Paraguay
6242.799134	2001	Peru	Peru	Peru	Peru
4942.16668	2001	Philippines	Philippines	Philippines	Philippines
