group	size	y	x
1	1.60665976599648	6.440413805	2002
2	1.23367532881435	11.02056026	2002
3	1.74452276234606	11.86806965	2002
4	1.55402987460191	5.675793489	2002
6	1.81490884490263	16.39250946	2002
7	1.23297974692911	10.54656029	2002
8	1.38291948905381	12.01373303	2002
9	1.07546557929776	11.49807586	2002
10	1.11383919179398	12.52609515	2002
11	2.53352855621822	7.971572113	2002
12	1.06716214326136	14.53754012	2002
13	1.42135797776644	13.66560574	2002
14	1.06578159512567	12.46581984	2002
15	1.36074964026686	7.580840111	2002
17	1.39483255102765	13.24759671	2002
18	1.27101594083828	11.6046716	2002
19	1.17695476767885	11.53738022	2002
20	2.77880101300703	13.47663227	2002
21	1.07701340855197	11.85077953	2002
22	1.47044693405919	3.60710001	2002
23	1.34119598115752	5.057419777	2002
24	1.09020062567332	11.17897034	2002
25	1.46913154793621	9.777799606	2002
26	1.5280714146254	8.403800011	2002
27	1.26221169789267	5.113304755	2002
28	1.39344877403964	5.484519958	2002
29	1.52440242459789	13.52595043	2002
30	5.73901788546392	10.5064764	2002
31	1.84209205374785	12.15791988	2002
32	1.09818738741296	8.746330261	2002
33	1.24133820374512	8.800609589	2002
34	1.95164544226121	7.09123683	2002
35	1.26855328757153	11.76449013	2002
36	1.55667801133624	6.743914032	2002
37	1.44236102839074	13.05060005	2002
38	1.1169392033787	3.578700066	2002
39	1.03218446312654	14.77915341	2002
40	1.39248354054606	11.54150252	2002
41	1.47854541609515	13.21344843	2002
42	2.14200843271721	10.88712978	2002
43	1.32439877497291	11.44435978	2002
44	1.11428427307823	6.699478844	2002
46	1.13513995479419	9.393309593	2002
47	2.1162276745826	5.022950172	2002
48	1.12140895240756	12.18102749	2002
49	1.15284937676555	11.59288677	2002
50	1.16287448976033	6.236229273	2002
51	1.26653830666545	13.10517025	2002
52	1.60315363645101	7.194029808	2002
53	1.04167271682214	15.78917622	2002
54	1.46402241069889	8.917280197	2002
55	1.38759929245146	5.930969954	2002
57	1.11475948679833	10.36927189	2002
58	1.38948902904456	9.263154326	2002
59	1.35059791531629	9.402737999	2002
60	5.38822732798685	8.417590141	2002
61	2.96446237088417	10.9467001	2002
62	2.08640874526477	12.13387012	2002
63	1.67836081545381	8.883859634	2002
64	1.21469809689858	10.98361015	2002
65	1.30386640065447	12.30933952	2002
66	1.51843681233187	13.04094315	2002
67	1.758001953657	8.231349945	2002
68	1.03819740778131	10.96041965	2002
69	1.18903807713702	12.92938519	2002
70	1.2965990663514	11.81803989	2002
71	1.31325813275636	8.296759605	2002
73	1.18671292796429	10.07229996	2002
74	1.23130160382678	10.28712286	2002
75	1.30758815608541	16.1335907	2002
76	1.54919531993005	8.174212074	2002
77	1.45437470759905	11.12308025	2002
78	1.65048289636789	12.24785995	2002
79	1.07045284983865	11.62115955	2002
80	1.45760764396681	4.958739877	2002
82	1.22206274896532	6.359389782	2002
83	1.14654081099129	12.69091034	2002
84	2.33011883802109	12.33232975	2002
85	1.0424564258626	12.81490522	2002
86	1.26936875446392	11.54432964	2002
87	1.20875124212223	10.35706997	2002
89	1.71664995192317	9.365309715	2002
90	1.57237846724926	6.955689907	2002
91	1.90264939295453	8.062719822	2002
92	1.1815226533111	11.75957012	2002
94	1.66632391736655	8.713439941	2002
95	1.30338925397295	10.63438988	2002
96	1.46716043315555	2.885079947	2002
98	1.18984202659528	11.70652008	2002
99	1.20489582425833	11.20009403	2002
100	2.69183996657811	4.747150605	2002
101	1.01367664405421	14.14173332	2002
103	1.23357925015355	12.72622967	2002
104	1.32117560418105	6.527908568	2002
105	1.30418303551547	13.07223988	2002
106	1.69216637174907	12.82085037	2002
107	2.19374087880106	11.74230957	2002
108	1.11110027101252	11.73925018	2002
109	1.38292358702563	7.483439922	2002
111	1.0517284326425	12.36065934	2002
112	1.04275641684292	12.29514027	2002
113	1.05577790446469	11.69240623	2002
114	1.04966056155445	9.233283177	2002
115	1.62967839132752	12.66614374	2002
116	1.42230484610382	6.042772102	2002
117	1.37205427234907	12.88265991	2002
118	1.03583724719865	12.35198975	2002
119	1.29993414424798	6.614043395	2002
120	1.27031582880398	15.6655838	2002
121	1.08798964742707	7.727250099	2002
123	1.91404997872698	13.32774787	2002
125	1.57871118023139	12.55673504	2002
126	1.6951466217702	5.597040176	2002
128	1.54842997093179	10.12872028	2002
129	1.33843086656194	9.945440292	2002
130	1.79826357091398	6.919339327	2002
131	2.06106182041691	12.89072037	2002
132	1.12564902170455	10.34967995	2002
133	1.30403962327635	9.872050285	2002
134	1.04073078475507	13.11610985	2002
135	1.15309393837755	11.60012575	2002
136	1.42050771126918	12.9030304	2002
137	2.07555421766873	12.10737991	2002
139	1.00273455952364	11.05860347	2002
140	1.66911923703347	9.525197771	2002
141	1.91706633098983	13.91644001	2002
142	1.25208687697426	11.24625405	2002
143	1.24043869474523	15.13469982	2002
144	1.66956374241891	11.21207015	2002
146	1.66630747811857	11.63910007	2002
147	2.1890075451323	11.54840391	2002
148	1.58698281244822	7.640524864	2002
149	1.42904628682863	8.767673492	2002
150	1.45821994922641	10.52871037	2002
