yintercept	key	showSelected2
1338.724144	Afghanistan	Afghanistan
4496.157339	Albania	Albania
7901.092981	Algeria	Algeria
18899.05591	Argentina	Argentina
3444.418605	Armenia	Armenia
3086.558038	Azerbaijan	Azerbaijan
33618.32155	Bahamas	Bahamas
40988.27681	Bahrain	Bahrain
2131.335897	Bangladesh	Bangladesh
13985.25656	Barbados	Barbados
6669.021893	Belarus	Belarus
7330.748737	Belize	Belize
2268.62409	Benin	Benin
5056.399808	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
10593.58067	Botswana	Botswana
11249.3889	Brazil	Brazil
69892.92946	Brunei Darussalam	Brunei Darussalam
856.479383	Burundi	Burundi
1207.284928	Cambodia	Cambodia
2658.635054	Cameroon	Cameroon
1138.177943	Central African Republic	Central African Republic
14285.47084	Chile	Chile
2786.750799	China	China
9485.167725	Colombia	Colombia
3470.752858	Congo	Congo
852.4033573	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
11424.99402	Costa Rica	Costa Rica
2894.091253	Côte d'Ivoire	Côte d'Ivoire
3912.348403	Cuba	Cuba
1834.175621	Djibouti	Djibouti
7854.665257	Dominican Republic	Dominican Republic
8401.045523	Ecuador	Ecuador
7085.944612	Egypt	Egypt
6145.504905	El Salvador	El Salvador
5698.025271	Eswatini (Kingdom of)	Eswatini (Kingdom of)
8581.776308	Fiji	Fiji
16707.22217	Gabon	Gabon
1852.477592	Gambia	Gambia
2565.622219	Ghana	Ghana
6096.621971	Guatemala	Guatemala
1565.061837	Guinea	Guinea
4027.250501	Guyana	Guyana
2992.215871	Haiti	Haiti
3829.133362	Honduras	Honduras
2245.879528	India	India
6235.593763	Indonesia	Indonesia
10473.2327	Iran (Islamic Republic of)	Iran (Islamic Republic of)
5152.167573	Iraq	Iraq
9325.819123	Jamaica	Jamaica
8372.43336	Jordan	Jordan
9183.221889	Kazakhstan	Kazakhstan
3338.965038	Kenya	Kenya
74455.68487	Kuwait	Kuwait
2776.016503	Kyrgyzstan	Kyrgyzstan
2418.488679	Lao People's Democratic Republic	Lao People's Democratic Republic
2386.097872	Lesotho	Lesotho
27015.01693	Libya	Libya
1070.995723	Malawi	Malawi
15397.48971	Malaysia	Malaysia
11505.08356	Maldives	Maldives
1486.838605	Mali	Mali
4451.063771	Mauritania	Mauritania
10622.44025	Mauritius	Mauritius
16204.28467	Mexico	Mexico
5568.207085	Moldova (Republic of)	Moldova (Republic of)
4243.431048	Mongolia	Mongolia
4333.90918	Morocco	Morocco
535.3138931	Mozambique	Mozambique
759.7736504	Myanmar	Myanmar
6555.396255	Namibia	Namibia
1821.694612	Nepal	Nepal
3333.838063	Nicaragua	Nicaragua
951.9675714	Niger	Niger
9108.074085	North Macedonia	North Macedonia
3196.014702	Pakistan	Pakistan
13032.66694	Panama	Panama
3384.436561	Papua New Guinea	Papua New Guinea
8996.955745	Paraguay	Paraguay
6295.889543	Peru	Peru
4671.185665	Philippines	Philippines
76041.00114	Qatar	Qatar
724.0771646	Rwanda	Rwanda
10916.89527	Saint Lucia	Saint Lucia
3945.31669	Samoa	Samoa
2227.341685	Sao Tome and Principe	Sao Tome and Principe
41758.50868	Saudi Arabia	Saudi Arabia
2379.005825	Senegal	Senegal
8876.612405	Serbia	Serbia
912.5966085	Sierra Leone	Sierra Leone
55967.49739	Singapore	Singapore
10040.72755	South Africa	South Africa
5356.131484	Sri Lanka	Sri Lanka
3700.599609	Sudan	Sudan
6179.203264	Syrian Arab Republic	Syrian Arab Republic
1190.154636	Tajikistan	Tajikistan
1287.885986	Tanzania (United Republic of)	Tanzania (United Republic of)
9736.829228	Thailand	Thailand
1812.561517	Togo	Togo
5078.225163	Tonga	Tonga
12836.26822	Trinidad and Tobago	Trinidad and Tobago
6609.508655	Tunisia	Tunisia
15558.32548	Türkiye	Türkiye
3517.644005	Tuvalu	Tuvalu
1162.645001	Uganda	Uganda
6954.604492	Ukraine	Ukraine
99484.41674	United Arab Emirates	United Arab Emirates
14726.01123	Uruguay	Uruguay
17681.779	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
3202.98998	Viet Nam	Viet Nam
2866.336779	Yemen	Yemen
1947.768259	Zambia	Zambia
1654.38789	Zimbabwe	Zimbabwe
