yintercept	key	showSelected2
9.180809975	Afghanistan	Afghanistan
14.1717701	Albania	Albania
14.23808002	Algeria	Algeria
9.091620445	Angola	Angola
15.58386993	Antigua and Barbuda	Antigua and Barbuda
17.02877998	Argentina	Argentina
12.42601967	Armenia	Armenia
12.66173005	Azerbaijan	Azerbaijan
11.63738372	Bahamas	Bahamas
13.38945827	Bahrain	Bahrain
9.195212245	Bangladesh	Bangladesh
15.7196703	Barbados	Barbados
15.55224037	Belarus	Belarus
12.39898968	Belize	Belize
10.69014263	Benin	Benin
11.80224037	Bhutan	Bhutan
14.24979437	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
12.95133018	Bosnia and Herzegovina	Bosnia and Herzegovina
11.68295281	Botswana	Botswana
13.85631856	Brazil	Brazil
13.87399006	Brunei Darussalam	Brunei Darussalam
6.557330132	Burkina Faso	Burkina Faso
10.5172596	Burundi	Burundi
12.31021023	Cabo Verde	Cabo Verde
11.15608016	Cambodia	Cambodia
10.37228012	Cameroon	Cameroon
6.018069983	Central African Republic	Central African Republic
6.771590233	Chad	Chad
15.09842968	Chile	Chile
13.04319954	China	China
14.41386032	Colombia	Colombia
10.77042694	Comoros	Comoros
10.06234741	Congo	Congo
8.690759659	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
13.69601127	Costa Rica	Costa Rica
7.770457713	Côte d'Ivoire	Côte d'Ivoire
16.27037048	Cuba	Cuba
5.315545082	Djibouti	Djibouti
14.3703202	Dominica	Dominica
13.22206088	Dominican Republic	Dominican Republic
14.64702547	Ecuador	Ecuador
11.19958019	Egypt	Egypt
12.16615963	El Salvador	El Salvador
9.113633768	Equatorial Guinea	Equatorial Guinea
7.158269882	Eritrea	Eritrea
12.2055439	Eswatini (Kingdom of)	Eswatini (Kingdom of)
8.021840096	Ethiopia	Ethiopia
12.89310679	Fiji	Fiji
11.95956486	Gabon	Gabon
7.477910042	Gambia	Gambia
14.11575007	Georgia	Georgia
10.34964466	Ghana	Ghana
16.39104621	Grenada	Grenada
11.09412003	Guatemala	Guatemala
8.475183487	Guinea	Guinea
9.531797789	Guinea-Bissau	Guinea-Bissau
11.40573025	Guyana	Guyana
10.21115441	Haiti	Haiti
10.24754047	Honduras	Honduras
10.51416969	India	India
12.64494991	Indonesia	Indonesia
13.46039009	Iran (Islamic Republic of)	Iran (Islamic Republic of)
10.81739994	Iraq	Iraq
13.25212002	Jamaica	Jamaica
11.55727005	Jordan	Jordan
14.49207973	Kazakhstan	Kazakhstan
10.66118386	Kenya	Kenya
11.29632828	Kiribati	Kiribati
13.73418179	Kuwait	Kuwait
12.22686958	Kyrgyzstan	Kyrgyzstan
10.04775047	Lao People's Democratic Republic	Lao People's Democratic Republic
11.525778	Lebanon	Lebanon
11.51760324	Lesotho	Lesotho
9.935281754	Liberia	Liberia
15.05145387	Libya	Libya
9.911525249	Madagascar	Madagascar
10.73262024	Malawi	Malawi
12.78493023	Malaysia	Malaysia
12.08483541	Maldives	Maldives
7.305920124	Mali	Mali
7.665470123	Mauritania	Mauritania
13.87753963	Mauritius	Mauritius
13.42037964	Mexico	Mexico
12.88082511	Micronesia (Federated States of)	Micronesia (Federated States of)
11.84039974	Moldova (Republic of)	Moldova (Republic of)
14.44752979	Mongolia	Mongolia
14.81898975	Montenegro	Montenegro
10.91386032	Morocco	Morocco
10.19349003	Mozambique	Mozambique
9.454712781	Myanmar	Myanmar
11.51228626	Namibia	Namibia
9.407951325	Nauru	Nauru
11.88823986	Nepal	Nepal
10.65937514	Nicaragua	Nicaragua
4.609570026	Niger	Niger
8.181969643	Nigeria	Nigeria
12.52130032	North Macedonia	North Macedonia
14.08343029	Oman	Oman
6.052280188	Pakistan	Pakistan
15.88078572	Palau	Palau
13.49948025	Palestine, State of	Palestine, State of
12.93607998	Panama	Panama
8.067565692	Papua New Guinea	Papua New Guinea
13.17776012	Paraguay	Paraguay
13.60830212	Peru	Peru
11.54787788	Philippines	Philippines
12.54948997	Qatar	Qatar
11.03831959	Rwanda	Rwanda
15.74492709	Saint Kitts and Nevis	Saint Kitts and Nevis
13.24927998	Saint Lucia	Saint Lucia
14.01221809	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
12.02307013	Samoa	Samoa
10.17840004	Sao Tome and Principe	Sao Tome and Principe
13.27571768	Saudi Arabia	Saudi Arabia
8.141200066	Senegal	Senegal
13.54881954	Serbia	Serbia
12.46757984	Seychelles	Seychelles
8.550519861	Sierra Leone	Sierra Leone
16.21569016	Singapore	Singapore
10.57754016	Solomon Islands	Solomon Islands
13.49988567	South Africa	South Africa
4.983324	South Sudan	South Sudan
13.27445984	Sri Lanka	Sri Lanka
7.41782999	Sudan	Sudan
11.08786964	Suriname	Suriname
11.89066982	Syrian Arab Republic	Syrian Arab Republic
10.96275997	Tajikistan	Tajikistan
9.359290123	Tanzania (United Republic of)	Tanzania (United Republic of)
13.95051956	Thailand	Thailand
13.12940025	Timor-Leste	Timor-Leste
11.34478736	Togo	Togo
14.90270805	Tonga	Tonga
12.75409682	Trinidad and Tobago	Trinidad and Tobago
14.04518986	Tunisia	Tunisia
13.95011044	Türkiye	Türkiye
10.1516131	Turkmenistan	Turkmenistan
11.7011144	Tuvalu	Tuvalu
10.83306978	Uganda	Uganda
15.05955982	Ukraine	Ukraine
12.09953748	United Arab Emirates	United Arab Emirates
15.15231991	Uruguay	Uruguay
11.55832958	Uzbekistan	Uzbekistan
10.68646182	Vanuatu	Vanuatu
14.0765901	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
12.514374	Viet Nam	Viet Nam
8.018250465	Yemen	Yemen
10.99241965	Zambia	Zambia
10.79711024	Zimbabwe	Zimbabwe
