yintercept	key	showSelected2
2817.304736	Afghanistan	Afghanistan
3501.732374	Albania	Albania
8177.384759	Algeria	Algeria
14790.84536	Argentina	Argentina
4489.995708	Armenia	Armenia
31934.95537	Bahamas	Bahamas
38598.50737	Bahrain	Bahrain
1798.660986	Bangladesh	Bangladesh
13181.2988	Barbados	Barbados
6864.326151	Belize	Belize
2099.865916	Benin	Benin
4369.305938	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
9616.017456	Botswana	Botswana
10100.89968	Brazil	Brazil
70674.39895	Brunei Darussalam	Brunei Darussalam
1162.769569	Burundi	Burundi
1043.226312	Cambodia	Cambodia
3079.656349	Cameroon	Cameroon
1279.689299	Central African Republic	Central African Republic
9876.861493	Chile	Chile
1533.782148	China	China
8094.480599	Colombia	Colombia
4352.372496	Congo	Congo
1448.403465	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
9537.263146	Costa Rica	Costa Rica
2722.826283	Côte d'Ivoire	Côte d'Ivoire
4667.303907	Cuba	Cuba
5909.462105	Dominican Republic	Dominican Republic
7742.107316	Ecuador	Ecuador
6252.494422	Egypt	Egypt
5058.032711	El Salvador	El Salvador
5094.409068	Eswatini (Kingdom of)	Eswatini (Kingdom of)
7583.644738	Fiji	Fiji
16802.65958	Gabon	Gabon
2026.658179	Gambia	Gambia
2325.438691	Ghana	Ghana
5550.41194	Guatemala	Guatemala
1382.658952	Guinea	Guinea
1822.275961	Guyana	Guyana
3594.783218	Haiti	Haiti
3450.916948	Honduras	Honduras
1773.797716	India	India
4488.487289	Indonesia	Indonesia
10257.45404	Iran (Islamic Republic of)	Iran (Islamic Republic of)
2399.427379	Iraq	Iraq
9087.130726	Jamaica	Jamaica
7165.494217	Jordan	Jordan
12344.57542	Kazakhstan	Kazakhstan
3453.770636	Kenya	Kenya
42617.60836	Kuwait	Kuwait
4678.506292	Kyrgyzstan	Kyrgyzstan
1945.861004	Lao People's Democratic Republic	Lao People's Democratic Republic
2179.802838	Lesotho	Lesotho
30405.51736	Libya	Libya
965.3507886	Malawi	Malawi
10766.66043	Malaysia	Malaysia
1465.712189	Mali	Mali
4442.628326	Mauritania	Mauritania
8487.315781	Mauritius	Mauritius
15114.65832	Mexico	Mexico
11579.7015	Moldova (Republic of)	Moldova (Republic of)
4357.159185	Mongolia	Mongolia
4205.175293	Morocco	Morocco
460.4362423	Mozambique	Mozambique
568.8031638	Myanmar	Myanmar
6727.326775	Namibia	Namibia
1569.31315	Nepal	Nepal
2910.3501	Nicaragua	Nicaragua
1048.36369	Niger	Niger
3030.800622	Pakistan	Pakistan
10967.51617	Panama	Panama
2595.40594	Papua New Guinea	Papua New Guinea
8457.030817	Paraguay	Paraguay
5123.446734	Peru	Peru
4093.484916	Philippines	Philippines
61310.36565	Qatar	Qatar
10032.70704	Saint Lucia	Saint Lucia
2290.53508	Sao Tome and Principe	Sao Tome and Principe
47543.4521	Saudi Arabia	Saudi Arabia
2405.442152	Senegal	Senegal
1657.205334	Sierra Leone	Sierra Leone
39533.66	Singapore	Singapore
9820.946922	South Africa	South Africa
4142.882796	Sri Lanka	Sri Lanka
2459.860352	Sudan	Sudan
4401.058436	Syrian Arab Republic	Syrian Arab Republic
3969.314868	Tajikistan	Tajikistan
1290.115356	Tanzania (United Republic of)	Tanzania (United Republic of)
7544.220603	Thailand	Thailand
1653.616492	Togo	Togo
4594.757527	Tonga	Tonga
10842.94442	Trinidad and Tobago	Trinidad and Tobago
5575.189467	Tunisia	Tunisia
12747.81481	Türkiye	Türkiye
3168.059814	Tuvalu	Tuvalu
905.1977962	Uganda	Uganda
15250.33008	Ukraine	Ukraine
91672.60196	United Arab Emirates	United Arab Emirates
11187.93462	Uruguay	Uruguay
17598.874	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
2066.965496	Viet Nam	Viet Nam
2278.853573	Yemen	Yemen
1952.58334	Zambia	Zambia
1639.409722	Zimbabwe	Zimbabwe
