yintercept	key	showSelected2
2122.363226	Afghanistan	Afghanistan
12484.60659	Albania	Albania
11768.62267	Algeria	Algeria
7111.865908	Angola	Angola
19265.33457	Antigua and Barbuda	Antigua and Barbuda
22692.46439	Argentina	Argentina
11854.25984	Armenia	Armenia
13388.75218	Azerbaijan	Azerbaijan
32035.25553	Bahamas	Bahamas
45850.56256	Bahrain	Bahrain
4804.987596	Bangladesh	Bangladesh
15416.23874	Barbados	Barbados
17048.62688	Belarus	Belarus
8764.863803	Belize	Belize
2834.298373	Benin	Benin
9679.048504	Bhutan	Bhutan
7891.070557	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
13021.26346	Bosnia and Herzegovina	Bosnia and Herzegovina
13070.81484	Botswana	Botswana
14098.29959	Brazil	Brazil
64097.48666	Brunei Darussalam	Brunei Darussalam
1831.351442	Burkina Faso	Burkina Faso
763.8625981	Burundi	Burundi
6676.544036	Cabo Verde	Cabo Verde
3565.858072	Cambodia	Cambodia
3606.865459	Cameroon	Cameroon
835.5899329	Central African Republic	Central African Republic
1652.873309	Chad	Chad
23933.09899	Chile	Chile
13332.38578	China	China
14202.42229	Colombia	Colombia
3202.930052	Comoros	Comoros
4133.78651	Congo	Congo
1005.01751	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
18735.0019	Costa Rica	Costa Rica
4515.507616	Côte d'Ivoire	Côte d'Ivoire
8234.636499	Cuba	Cuba
4159.500519	Djibouti	Djibouti
12943.1197	Dominica	Dominica
15274.83444	Dominican Republic	Dominican Republic
11370.2936	Ecuador	Ecuador
10617.98032	Egypt	Egypt
8011.424602	El Salvador	El Salvador
16871.93686	Equatorial Guinea	Equatorial Guinea
1713.021639	Eritrea	Eritrea
7676.1595	Eswatini (Kingdom of)	Eswatini (Kingdom of)
1858.299485	Ethiopia	Ethiopia
11499.36263	Fiji	Fiji
13638.44458	Gabon	Gabon
1852.719763	Gambia	Gambia
12382.40144	Georgia	Georgia
4473.717598	Ghana	Ghana
12789.16357	Grenada	Grenada
8028.819158	Guatemala	Guatemala
2177.559702	Guinea	Guinea
1861.915692	Guinea-Bissau	Guinea-Bissau
11916.9269	Guyana	Guyana
3175.787928	Haiti	Haiti
4919.994616	Honduras	Honduras
5672.446778	India	India
10185.95963	Indonesia	Indonesia
14986.03292	Iran (Islamic Republic of)	Iran (Islamic Republic of)
10333.63631	Iraq	Iraq
9490.387771	Jamaica	Jamaica
9595.578453	Jordan	Jordan
