y	x	label	key	clickSelects	showSelected2
58.684	2006	Afghanistan	Afghanistan	Afghanistan	Afghanistan
76.816	2006	Albania	Albania	Albania	Albania
72.334	2006	Algeria	Algeria	Algeria	Algeria
52.369	2006	Angola	Angola	Angola	Angola
75.433	2006	Argentina	Argentina	Argentina	Argentina
71.987	2006	Armenia	Armenia	Armenia	Armenia
68.165	2006	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
72.855	2006	Bahamas	Bahamas	Bahamas	Bahamas
77.156	2006	Bahrain	Bahrain	Bahrain	Bahrain
67.241	2006	Bangladesh	Bangladesh	Bangladesh	Bangladesh
75.068	2006	Barbados	Barbados	Barbados	Barbados
69.988	2006	Belarus	Belarus	Belarus	Belarus
70.093	2006	Belize	Belize	Belize	Belize
57.456	2006	Benin	Benin	Benin	Benin
64.779	2006	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
76.247	2006	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
53.918	2006	Botswana	Botswana	Botswana	Botswana
72.037	2006	Brazil	Brazil	Brazil	Brazil
74.783	2006	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
53.742	2006	Burkina Faso	Burkina Faso	Burkina Faso	Burkina Faso
53.869	2006	Burundi	Burundi	Burundi	Burundi
72.239	2006	Cabo Verde	Cabo Verde	Cabo Verde	Cabo Verde
65.059	2006	Cambodia	Cambodia	Cambodia	Cambodia
54.856	2006	Cameroon	Cameroon	Cameroon	Cameroon
46.851	2006	Central African Republic	Central African Republic	Central African Republic	Central African Republic
48.286	2006	Chad	Chad	Chad	Chad
78.261	2006	Chile	Chile	Chile	Chile
74.504	2006	China	China	China	China
73.468	2006	Colombia	Colombia	Colombia	Colombia
59.875	2006	Comoros	Comoros	Comoros	Comoros
58.878	2006	Congo	Congo	Congo	Congo
54.534	2006	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
78.514	2006	Costa Rica	Costa Rica	Costa Rica	Costa Rica
52.355	2006	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
77.179	2006	Cuba	Cuba	Cuba	Cuba
58.715	2006	Djibouti	Djibouti	Djibouti	Djibouti
72.848	2006	Dominica	Dominica	Dominica	Dominica
71.165	2006	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
74.689	2006	Ecuador	Ecuador	Ecuador	Ecuador
68.977	2006	Egypt	Egypt	Egypt	Egypt
70.773	2006	El Salvador	El Salvador	El Salvador	El Salvador
56.046	2006	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea
61.611	2006	Eritrea	Eritrea	Eritrea	Eritrea
43.12	2006	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
55.149	2006	Ethiopia	Ethiopia	Ethiopia	Ethiopia
66.855	2006	Fiji	Fiji	Fiji	Fiji
62.375	2006	Gabon	Gabon	Gabon	Gabon
59.06	2006	Gambia	Gambia	Gambia	Gambia
71.394	2006	Georgia	Georgia	Georgia	Georgia
59.988	2006	Ghana	Ghana	Ghana	Ghana
73.7	2006	Grenada	Grenada	Grenada	Grenada
69.812	2006	Guatemala	Guatemala	Guatemala	Guatemala
55.108	2006	Guinea	Guinea	Guinea	Guinea
53.371	2006	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau
65.667	2006	Guyana	Guyana	Guyana	Guyana
60.763	2006	Haiti	Haiti	Haiti	Haiti
70.261	2006	Honduras	Honduras	Honduras	Honduras
65.412	2006	India	India	India	India
67.914	2006	Indonesia	Indonesia	Indonesia	Indonesia
72.276	2006	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)
63.587	2006	Iraq	Iraq	Iraq	Iraq
71.199	2006	Jamaica	Jamaica	Jamaica	Jamaica
73.145	2006	Jordan	Jordan	Jordan	Jordan
65.627	2006	Kazakhstan	Kazakhstan	Kazakhstan	Kazakhstan
58.222	2006	Kenya	Kenya	Kenya	Kenya
64.906	2006	Kiribati	Kiribati	Kiribati	Kiribati
76.887	2006	Kuwait	Kuwait	Kuwait	Kuwait
66.778	2006	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan
61.493	2006	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic
76.08	2006	Lebanon	Lebanon	Lebanon	Lebanon
42.914	2006	Lesotho	Lesotho	Lesotho	Lesotho
57.62	2006	Liberia	Liberia	Liberia	Liberia
71.724	2006	Libya	Libya	Libya	Libya
61.315	2006	Madagascar	Madagascar	Madagascar	Madagascar
53.238	2006	Malawi	Malawi	Malawi	Malawi
74.164	2006	Malaysia	Malaysia	Malaysia	Malaysia
75.13	2006	Maldives	Maldives	Maldives	Maldives
54.615	2006	Mali	Mali	Mali	Mali
