y	x	label	key	clickSelects	showSelected2
2122.363226	2016	Afghanistan	Afghanistan	Afghanistan	Afghanistan
12484.60659	2016	Albania	Albania	Albania	Albania
11768.62267	2016	Algeria	Algeria	Algeria	Algeria
7111.865908	2016	Angola	Angola	Angola	Angola
19265.33457	2016	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda
22692.46439	2016	Argentina	Argentina	Argentina	Argentina
11854.25984	2016	Armenia	Armenia	Armenia	Armenia
13388.75218	2016	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
32035.25553	2016	Bahamas	Bahamas	Bahamas	Bahamas
45850.56256	2016	Bahrain	Bahrain	Bahrain	Bahrain
4804.987596	2016	Bangladesh	Bangladesh	Bangladesh	Bangladesh
15416.23874	2016	Barbados	Barbados	Barbados	Barbados
17048.62688	2016	Belarus	Belarus	Belarus	Belarus
8764.863803	2016	Belize	Belize	Belize	Belize
2834.298373	2016	Benin	Benin	Benin	Benin
9679.048504	2016	Bhutan	Bhutan	Bhutan	Bhutan
7891.070557	2016	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
13021.26346	2016	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
13070.81484	2016	Botswana	Botswana	Botswana	Botswana
14098.29959	2016	Brazil	Brazil	Brazil	Brazil
64097.48666	2016	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
1831.351442	2016	Burkina Faso	Burkina Faso	Burkina Faso	Burkina Faso
763.8625981	2016	Burundi	Burundi	Burundi	Burundi
6676.544036	2016	Cabo Verde	Cabo Verde	Cabo Verde	Cabo Verde
3565.858072	2016	Cambodia	Cambodia	Cambodia	Cambodia
3606.865459	2016	Cameroon	Cameroon	Cameroon	Cameroon
835.5899329	2016	Central African Republic	Central African Republic	Central African Republic	Central African Republic
1652.873309	2016	Chad	Chad	Chad	Chad
23933.09899	2016	Chile	Chile	Chile	Chile
13332.38578	2016	China	China	China	China
14202.42229	2016	Colombia	Colombia	Colombia	Colombia
3202.930052	2016	Comoros	Comoros	Comoros	Comoros
4133.78651	2016	Congo	Congo	Congo	Congo
1005.01751	2016	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
18735.0019	2016	Costa Rica	Costa Rica	Costa Rica	Costa Rica
4515.507616	2016	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
8234.636499	2016	Cuba	Cuba	Cuba	Cuba
4159.500519	2016	Djibouti	Djibouti	Djibouti	Djibouti
12943.1197	2016	Dominica	Dominica	Dominica	Dominica
15274.83444	2016	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
11370.2936	2016	Ecuador	Ecuador	Ecuador	Ecuador
10617.98032	2016	Egypt	Egypt	Egypt	Egypt
8011.424602	2016	El Salvador	El Salvador	El Salvador	El Salvador
16871.93686	2016	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea
1713.021639	2016	Eritrea	Eritrea	Eritrea	Eritrea
7676.1595	2016	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
1858.299485	2016	Ethiopia	Ethiopia	Ethiopia	Ethiopia
11499.36263	2016	Fiji	Fiji	Fiji	Fiji
13638.44458	2016	Gabon	Gabon	Gabon	Gabon
1852.719763	2016	Gambia	Gambia	Gambia	Gambia
12382.40144	2016	Georgia	Georgia	Georgia	Georgia
4473.717598	2016	Ghana	Ghana	Ghana	Ghana
12789.16357	2016	Grenada	Grenada	Grenada	Grenada
8028.819158	2016	Guatemala	Guatemala	Guatemala	Guatemala
2177.559702	2016	Guinea	Guinea	Guinea	Guinea
1861.915692	2016	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau
11916.9269	2016	Guyana	Guyana	Guyana	Guyana
3175.787928	2016	Haiti	Haiti	Haiti	Haiti
4919.994616	2016	Honduras	Honduras	Honduras	Honduras
5672.446778	2016	India	India	India	India
10185.95963	2016	Indonesia	Indonesia	Indonesia	Indonesia
14986.03292	2016	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)
10333.63631	2016	Iraq	Iraq	Iraq	Iraq
9490.387771	2016	Jamaica	Jamaica	Jamaica	Jamaica
9595.578453	2016	Jordan	Jordan	Jordan	Jordan
22005.08356	2016	Kazakhstan	Kazakhstan	Kazakhstan	Kazakhstan
4187.572651	2016	Kenya	Kenya	Kenya	Kenya
3522.375789	2016	Kiribati	Kiribati	Kiribati	Kiribati
59516.53996	2016	Kuwait	Kuwait	Kuwait	Kuwait
4659.189545	2016	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan
6556.077227	2016	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic
16929.97434	2016	Lebanon	Lebanon	Lebanon	Lebanon
3064.062291	2016	Lesotho	Lesotho	Lesotho	Lesotho
1389.189585	2016	Liberia	Liberia	Liberia	Liberia
18731.70808	2016	Libya	Libya	Libya	Libya
1464.426745	2016	Madagascar	Madagascar	Madagascar	Madagascar
1403.335355	2016	Malawi	Malawi	Malawi	Malawi
24178.17869	2016	Malaysia	Malaysia	Malaysia	Malaysia
16911.45422	2016	Maldives	Maldives	Maldives	Maldives
2053.328244	2016	Mali	Mali	Mali	Mali
5607.254104	2016	Marshall Islands	Marshall Islands	Marshall Islands	Marshall Islands
4986.597394	2016	Mauritania	Mauritania	Mauritania	Mauritania
21204.2628	2016	Mauritius	Mauritius	Mauritius	Mauritius
19305.80753	2016	Mexico	Mexico	Mexico	Mexico
3914.969406	2016	Micronesia (Federated States of)	Micronesia (Federated States of)	Micronesia (Federated States of)	Micronesia (Federated States of)
11438.70712	2016	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)
10266.59836	2016	Mongolia	Mongolia	Mongolia	Mongolia
18946.67029	2016	Montenegro	Montenegro	Montenegro	Montenegro
7525.547852	2016	Morocco	Morocco	Morocco	Morocco
1256.537367	2016	Mozambique	Mozambique	Mozambique	Mozambique
3977.693477	2016	Myanmar	Myanmar	Myanmar	Myanmar
10423.84319	2016	Namibia	Namibia	Namibia	Namibia
12630.97881	2016	Nauru	Nauru	Nauru	Nauru
3284.577604	2016	Nepal	Nepal	Nepal	Nepal
5461.911633	2016	Nicaragua	Nicaragua	Nicaragua	Nicaragua
1181.386186	2016	Niger	Niger	Niger	Niger
5086.455609	2016	Nigeria	Nigeria	Nigeria	Nigeria
14934.70964	2016	North Macedonia	North Macedonia	North Macedonia	North Macedonia
34309.81837	2016	Oman	Oman	Oman	Oman
4666.19965	2016	Pakistan	Pakistan	Pakistan	Pakistan
18862.28819	2016	Palau	Palau	Palau	Palau
7258.742133	2016	Palestine, State of	Palestine, State of	Palestine, State of	Palestine, State of
28332.68145	2016	Panama	Panama	Panama	Panama
3880.977074	2016	Papua New Guinea	Papua New Guinea	Papua New Guinea	Papua New Guinea
12683.04196	2016	Paraguay	Paraguay	Paraguay	Paraguay
11820.51879	2016	Peru	Peru	Peru	Peru
8465.243346	2016	Philippines	Philippines	Philippines	Philippines
97153.05774	2016	Qatar	Qatar	Qatar	Qatar
1856.519828	2016	Rwanda	Rwanda	Rwanda	Rwanda
28360.95418	2016	Saint Kitts and Nevis	Saint Kitts and Nevis	Saint Kitts and Nevis	Saint Kitts and Nevis
13802.64924	2016	Saint Lucia	Saint Lucia	Saint Lucia	Saint Lucia
12876.96151	2016	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
6077.659633	2016	Samoa	Samoa	Samoa	Samoa
3862.713364	2016	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe
49717.08825	2016	Saudi Arabia	Saudi Arabia	Saudi Arabia	Saudi Arabia
3036.699901	2016	Senegal	Senegal	Senegal	Senegal
15290.44796	2016	Serbia	Serbia	Serbia	Serbia
24524.52094	2016	Seychelles	Seychelles	Seychelles	Seychelles
1561.705504	2016	Sierra Leone	Sierra Leone	Sierra Leone	Sierra Leone
86851.85179	2016	Singapore	Singapore	Singapore	Singapore
2529.422667	2016	Solomon Islands	Solomon Islands	Solomon Islands	Solomon Islands
13493.83332	2016	South Africa	South Africa	South Africa	South Africa
641.126871	2016	South Sudan	South Sudan	South Sudan	South Sudan
12452.13576	2016	Sri Lanka	Sri Lanka	Sri Lanka	Sri Lanka
4642.733887	2016	Sudan	Sudan	Sudan	Sudan
16743.14539	2016	Suriname	Suriname	Suriname	Suriname
4472.880813	2016	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic
3548.428111	2016	Tajikistan	Tajikistan	Tajikistan	Tajikistan
