y	x	label	key	clickSelects	showSelected2
63.081	2018	Afghanistan	Afghanistan	Afghanistan	Afghanistan
79.184	2018	Albania	Albania	Albania	Albania
76.066	2018	Algeria	Algeria	Algeria	Algeria
62.144	2018	Angola	Angola	Angola	Angola
78.511	2018	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda
76.999	2018	Argentina	Argentina	Argentina	Argentina
75.064	2018	Armenia	Armenia	Armenia	Armenia
72.76	2018	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
73.806	2018	Bahamas	Bahamas	Bahamas	Bahamas
79.857	2018	Bahrain	Bahrain	Bahrain	Bahrain
72.567	2018	Bangladesh	Bangladesh	Bangladesh	Bangladesh
77.067	2018	Barbados	Barbados	Barbados	Barbados
74.568	2018	Belarus	Belarus	Belarus	Belarus
73.703	2018	Belize	Belize	Belize	Belize
60.14	2018	Benin	Benin	Benin	Benin
71.129	2018	Bhutan	Bhutan	Bhutan	Bhutan
67.748	2018	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
77.093	2018	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
65.422	2018	Botswana	Botswana	Botswana	Botswana
75.109	2018	Brazil	Brazil	Brazil	Brazil
74.712	2018	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
60.047	2018	Burkina Faso	Burkina Faso	Burkina Faso	Burkina Faso
61.688	2018	Burundi	Burundi	Burundi	Burundi
75.733	2018	Cabo Verde	Cabo Verde	Cabo Verde	Cabo Verde
70.561	2018	Cambodia	Cambodia	Cambodia	Cambodia
61.18	2018	Cameroon	Cameroon	Cameroon	Cameroon
54.369	2018	Central African Republic	Central African Republic	Central African Republic	Central African Republic
52.825	2018	Chad	Chad	Chad	Chad
80.133	2018	Chile	Chile	Chile	Chile
77.744	2018	China	China	China	China
76.748	2018	Colombia	Colombia	Colombia	Colombia
63.912	2018	Comoros	Comoros	Comoros	Comoros
64.053	2018	Congo	Congo	Congo	Congo
59.942	2018	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
79.484	2018	Costa Rica	Costa Rica	Costa Rica	Costa Rica
58.849	2018	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
77.496	2018	Cuba	Cuba	Cuba	Cuba
63.038	2018	Djibouti	Djibouti	Djibouti	Djibouti
73.59	2018	Dominica	Dominica	Dominica	Dominica
73.232	2018	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
77.094	2018	Ecuador	Ecuador	Ecuador	Ecuador
71.367	2018	Egypt	Egypt	Egypt	Egypt
72.555	2018	El Salvador	El Salvador	El Salvador	El Salvador
61.191	2018	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea
67.067	2018	Eritrea	Eritrea	Eritrea	Eritrea
59.411	2018	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
65.412	2018	Ethiopia	Ethiopia	Ethiopia	Ethiopia
67.81	2018	Fiji	Fiji	Fiji	Fiji
66.306	2018	Gabon	Gabon	Gabon	Gabon
63.04	2018	Gambia	Gambia	Gambia	Gambia
73.341	2018	Georgia	Georgia	Georgia	Georgia
64.122	2018	Ghana	Ghana	Ghana	Ghana
74.808	2018	Grenada	Grenada	Grenada	Grenada
72.726	2018	Guatemala	Guatemala	Guatemala	Guatemala
59.349	2018	Guinea	Guinea	Guinea	Guinea
60.502	2018	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau
68.896	2018	Guyana	Guyana	Guyana	Guyana
64.019	2018	Haiti	Haiti	Haiti	Haiti
72.814	2018	Honduras	Honduras	Honduras	Honduras
70.71	2018	India	India	India	India
70.338	2018	Indonesia	Indonesia	Indonesia	Indonesia
76.195	2018	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)
71.514	2018	Iraq	Iraq	Iraq	Iraq
71.793	2018	Jamaica	Jamaica	Jamaica	Jamaica
75.774	2018	Jordan	Jordan	Jordan	Jordan
71.472	2018	Kazakhstan	Kazakhstan	Kazakhstan	Kazakhstan
62.676	2018	Kenya	Kenya	Kenya	Kenya
66.855	2018	Kiribati	Kiribati	Kiribati	Kiribati
79.722	2018	Kuwait	Kuwait	Kuwait	Kuwait
70.728	2018	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan
67.634	2018	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic
79.729	2018	Lebanon	Lebanon	Lebanon	Lebanon
53.733	2018	Lesotho	Lesotho	Lesotho	Lesotho
60.853	2018	Liberia	Liberia	Liberia	Liberia
72.794	2018	Libya	Libya	Libya	Libya
65.27	2018	Madagascar	Madagascar	Madagascar	Madagascar
63.276	2018	Malawi	Malawi	Malawi	Malawi
75.644	2018	Malaysia	Malaysia	Malaysia	Malaysia
80.013	2018	Maldives	Maldives	Maldives	Maldives
59.393	2018	Mali	Mali	Mali	Mali
64.5	2018	Marshall Islands	Marshall Islands	Marshall Islands	Marshall Islands
65.31	2018	Mauritania	Mauritania	Mauritania	Mauritania
74.919	2018	Mauritius	Mauritius	Mauritius	Mauritius
74.015	2018	Mexico	Mexico	Mexico	Mexico
71.318	2018	Micronesia (Federated States of)	Micronesia (Federated States of)	Micronesia (Federated States of)	Micronesia (Federated States of)
70.492	2018	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)
71.199	2018	Mongolia	Mongolia	Mongolia	Mongolia
77.159	2018	Montenegro	Montenegro	Montenegro	Montenegro
73.986	2018	Morocco	Morocco	Morocco	Morocco
60.526	2018	Mozambique	Mozambique	Mozambique	Mozambique
66.465	2018	Myanmar	Myanmar	Myanmar	Myanmar
62.586	2018	Namibia	Namibia	Namibia	Namibia
63.234	2018	Nauru	Nauru	Nauru	Nauru
68.979	2018	Nepal	Nepal	Nepal	Nepal
73.85	2018	Nicaragua	Nicaragua	Nicaragua	Nicaragua
62.454	2018	Niger	Niger	Niger	Niger
52.554	2018	Nigeria	Nigeria	Nigeria	Nigeria
77.314	2018	North Macedonia	North Macedonia	North Macedonia	North Macedonia
77.966	2018	Oman	Oman	Oman	Oman
66.482	2018	Pakistan	Pakistan	Pakistan	Pakistan
64.389	2018	Palau	Palau	Palau	Palau
74.793	2018	Palestine, State of	Palestine, State of	Palestine, State of	Palestine, State of
77.863	2018	Panama	Panama	Panama	Panama
65.182	2018	Papua New Guinea	Papua New Guinea	Papua New Guinea	Papua New Guinea
73.568	2018	Paraguay	Paraguay	Paraguay	Paraguay
76.009	2018	Peru	Peru	Peru	Peru
71.689	2018	Philippines	Philippines	Philippines	Philippines
80.898	2018	Qatar	Qatar	Qatar	Qatar
66.251	2018	Rwanda	Rwanda	Rwanda	Rwanda
71.467	2018	Saint Kitts and Nevis	Saint Kitts and Nevis	Saint Kitts and Nevis	Saint Kitts and Nevis
73.357	2018	Saint Lucia	Saint Lucia	Saint Lucia	Saint Lucia
74.128	2018	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
72.636	2018	Samoa	Samoa	Samoa	Samoa
68.355	2018	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe
77.212	2018	Saudi Arabia	Saudi Arabia	Saudi Arabia	Saudi Arabia
68.097	2018	Senegal	Senegal	Senegal	Senegal
76.511	2018	Serbia	Serbia	Serbia	Serbia
73.953	2018	Seychelles	Seychelles	Seychelles	Seychelles
59.796	2018	Sierra Leone	Sierra Leone	Sierra Leone	Sierra Leone
83.458	2018	Singapore	Singapore	Singapore	Singapore
70.173	2018	Solomon Islands	Solomon Islands	Solomon Islands	Solomon Islands
65.674	2018	South Africa	South Africa	South Africa	South Africa
55.95	2018	South Sudan	South Sudan	South Sudan	South Sudan
75.748	2018	Sri Lanka	Sri Lanka	Sri Lanka	Sri Lanka
65.681	2018	Sudan	Sudan	Sudan	Sudan
72.553	2018	Suriname	Suriname	Suriname	Suriname
70.145	2018	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic
70.353	2018	Tajikistan	Tajikistan	Tajikistan	Tajikistan
66.535	2018	Tanzania (United Republic of)	Tanzania (United Republic of)	Tanzania (United Republic of)	Tanzania (United Republic of)
78.662	2018	Thailand	Thailand	Thailand	Thailand
68.017	2018	Timor-Leste	Timor-Leste	Timor-Leste	Timor-Leste
60.244	2018	Togo	Togo	Togo	Togo
70.779	2018	Tonga	Tonga	Tonga	Tonga
73.802	2018	Trinidad and Tobago	Trinidad and Tobago	Trinidad and Tobago	Trinidad and Tobago
75.95	2018	Tunisia	Tunisia	Tunisia	Tunisia
77.563	2018	Türkiye	Türkiye	Türkiye	Türkiye
68.796	2018	Turkmenistan	Turkmenistan	Turkmenistan	Turkmenistan
64.212	2018	Tuvalu	Tuvalu	Tuvalu	Tuvalu
62.714	2018	Uganda	Uganda	Uganda	Uganda
74.412	2018	Ukraine	Ukraine	Ukraine	Ukraine
79.627	2018	United Arab Emirates	United Arab Emirates	United Arab Emirates	United Arab Emirates
77.611	2018	Uruguay	Uruguay	Uruguay	Uruguay
71.149	2018	Uzbekistan	Uzbekistan	Uzbekistan	Uzbekistan
69.795	2018	Vanuatu	Vanuatu	Vanuatu	Vanuatu
71.979	2018	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
73.976	2018	Viet Nam	Viet Nam	Viet Nam	Viet Nam
64.575	2018	Yemen	Yemen	Yemen	Yemen
62.342	2018	Zambia	Zambia	Zambia	Zambia
