yintercept	key	showSelected2
7.858029938	Afghanistan	Afghanistan
12.2344799	Albania	Albania
12.72078991	Algeria	Algeria
6.956728597	Angola	Angola
16.01845932	Argentina	Argentina
10.88076973	Armenia	Armenia
12.25235925	Azerbaijan	Azerbaijan
11.5501198	Bahamas	Bahamas
12.15157986	Bahrain	Bahrain
8.579440117	Bangladesh	Bangladesh
15.05956999	Barbados	Barbados
14.54701767	Belarus	Belarus
12.57670975	Belize	Belize
8.762456894	Benin	Benin
13.93571099	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
12.10950332	Bosnia and Herzegovina	Bosnia and Herzegovina
11.6691103	Botswana	Botswana
13.61777984	Brazil	Brazil
12.88778973	Brunei Darussalam	Brunei Darussalam
4.500529766	Burkina Faso	Burkina Faso
6.369110107	Burundi	Burundi
11.25413036	Cabo Verde	Cabo Verde
11.0031147	Cambodia	Cambodia
8.567790031	Cameroon	Cameroon
5.418814126	Central African Republic	Central African Republic
5.545400143	Chad	Chad
14.38132	Chile	Chile
11.54452419	China	China
13.17887974	Colombia	Colombia
9.526122284	Comoros	Comoros
9.010091782	Congo	Congo
7.321386814	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
12.34011868	Costa Rica	Costa Rica
7.128867912	Côte d'Ivoire	Côte d'Ivoire
14.8090601	Cuba	Cuba
4.365839958	Djibouti	Djibouti
14.56706701	Dominica	Dominica
12.17171191	Dominican Republic	Dominican Republic
13.75103982	Ecuador	Ecuador
10.84283428	Egypt	Egypt
12.4198103	El Salvador	El Salvador
7.60478694	Equatorial Guinea	Equatorial Guinea
8.337298298	Eritrea	Eritrea
10.31523991	Eswatini (Kingdom of)	Eswatini (Kingdom of)
6.314970016	Ethiopia	Ethiopia
12.45875078	Fiji	Fiji
11.72905474	Gabon	Gabon
6.884464667	Gambia	Gambia
13.76416016	Georgia	Georgia
8.221770287	Ghana	Ghana
16.0119798	Grenada	Grenada
9.746726227	Guatemala	Guatemala
7.105619907	Guinea	Guinea
8.702759743	Guinea-Bissau	Guinea-Bissau
11.19029045	Guyana	Guyana
9.607875761	Haiti	Haiti
9.757064056	Honduras	Honduras
9.490990162	India	India
11.23674011	Indonesia	Indonesia
12.03252029	Iran (Islamic Republic of)	Iran (Islamic Republic of)
9.659049664	Iraq	Iraq
