yintercept	key	showSelected2
1838.976743	Afghanistan	Afghanistan
9962.428183	Albania	Albania
10744.04508	Algeria	Algeria
6489.314406	Angola	Angola
22102.01363	Antigua and Barbuda	Antigua and Barbuda
22448.2236	Argentina	Argentina
10843.06722	Armenia	Armenia
11339.80921	Azerbaijan	Azerbaijan
36036.85528	Bahamas	Bahamas
44742.87699	Bahrain	Bahrain
3366.654655	Bangladesh	Bangladesh
16508.26701	Barbados	Barbados
15749.94108	Belarus	Belarus
8526.531726	Belize	Belize
2670.798814	Benin	Benin
6034.141102	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
10888.69015	Bosnia and Herzegovina	Bosnia and Herzegovina
13318.67583	Botswana	Botswana
13726.16212	Brazil	Brazil
68476.43652	Brunei Darussalam	Brunei Darussalam
1574.069374	Burkina Faso	Burkina Faso
810.3300636	Burundi	Burundi
6561.835465	Cabo Verde	Cabo Verde
2527.830797	Cambodia	Cambodia
3261.031221	Cameroon	Cameroon
1094.313874	Central African Republic	Central African Republic
1312.525135	Chad	Chad
19131.06769	Chile	Chile
7457.823582	China	China
11113.6822	Colombia	Colombia
2936.375921	Comoros	Comoros
3725.990047	Congo	Congo
766.6702174	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
16094.49154	Costa Rica	Costa Rica
2492.569279	Côte d'Ivoire	Côte d'Ivoire
6884.921853	Cuba	Cuba
2304.032393	Djibouti	Djibouti
12823.67074	Dominica	Dominica
11481.17006	Dominican Republic	Dominican Republic
10034.13063	Ecuador	Ecuador
9851.848451	Egypt	Egypt
7311.621508	El Salvador	El Salvador
23182.57038	Equatorial Guinea	Equatorial Guinea
1208.345029	Eritrea	Eritrea
6924.959311	Eswatini (Kingdom of)	Eswatini (Kingdom of)
1069.598727	Ethiopia	Ethiopia
9684.419303	Fiji	Fiji
11148.18129	Gabon	Gabon
2013.658583	Gambia	Gambia
9297.166066	Georgia	Georgia
3423.2786	Ghana	Ghana
12709.23517	Grenada	Grenada
7251.735236	Guatemala	Guatemala
1858.594538	Guinea	Guinea
1625.483493	Guinea-Bissau	Guinea-Bissau
8426.125111	Guyana	Guyana
3029.257921	Haiti	Haiti
4794.636624	Honduras	Honduras
3679.706235	India	India
7312.883437	Indonesia	Indonesia
14583.96808	Iran (Islamic Republic of)	Iran (Islamic Republic of)
8177.345931	Iraq	Iraq
9959.391136	Jamaica	Jamaica
11794.46595	Jordan	Jordan
16779.20776	Kazakhstan	Kazakhstan
3542.692558	Kenya	Kenya
2595.156691	Kiribati	Kiribati
80851.05972	Kuwait	Kuwait
