y	x	label	key	clickSelects	showSelected2
1534.135377	2021	Afghanistan	Afghanistan	Afghanistan	Afghanistan
14399.78047	2021	Albania	Albania	Albania	Albania
10823.11813	2021	Algeria	Algeria	Algeria	Algeria
5332.94813	2021	Angola	Angola	Angola	Angola
17420.06637	2021	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda	Antigua and Barbuda
21093.47399	2021	Argentina	Argentina	Argentina	Argentina
13813.88142	2021	Armenia	Armenia	Armenia	Armenia
14408.1067	2021	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
28178.29448	2021	Bahamas	Bahamas	Bahamas	Bahamas
46757.30276	2021	Bahrain	Bahrain	Bahrain	Bahrain
6220.542581	2021	Bangladesh	Bangladesh	Bangladesh	Bangladesh
13484.80353	2021	Barbados	Barbados	Barbados	Barbados
19104.25276	2021	Belarus	Belarus	Belarus	Belarus
8509.834544	2021	Belize	Belize	Belize	Belize
3304.543545	2021	Benin	Benin	Benin	Benin
10240.74671	2021	Bhutan	Bhutan	Bhutan	Bhutan
7842.712067	2021	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
15651.40053	2021	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
14101.88489	2021	Botswana	Botswana	Botswana	Botswana
14342.1	2021	Brazil	Brazil	Brazil	Brazil
60717.05667	2021	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
2059.353254	2021	Burkina Faso	Burkina Faso	Burkina Faso	Burkina Faso
716.4907921	2021	Burundi	Burundi	Burundi	Burundi
6499.392743	2021	Cabo Verde	Cabo Verde	Cabo Verde	Cabo Verde
4124.445747	2021	Cambodia	Cambodia	Cambodia	Cambodia
3473.286903	2021	Cameroon	Cameroon	Cameroon	Cameroon
900.4155606	2021	Central African Republic	Central African Republic	Central African Republic	Central African Republic
1404.785882	2021	Chad	Chad	Chad	Chad
23852.84341	2021	Chile	Chile	Chile	Chile
17499.16075	2021	China	China	China	China
14402.64416	2021	Colombia	Colombia	Colombia	Colombia
3243.685399	2021	Comoros	Comoros	Comoros	Comoros
3038.124886	2021	Congo	Congo	Congo	Congo
1023.863411	2021	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
19913.07739	2021	Costa Rica	Costa Rica	Costa Rica	Costa Rica
5156.435765	2021	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
7767.608571	2021	Cuba	Cuba	Cuba	Cuba
4798.002265	2021	Djibouti	Djibouti	Djibouti	Djibouti
11821.72973	2021	Dominica	Dominica	Dominica	Dominica
17784.08631	2021	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
10496.98153	2021	Ecuador	Ecuador	Ecuador	Ecuador
11826.91033	2021	Egypt	Egypt	Egypt	Egypt
8718.945387	2021	El Salvador	El Salvador	El Salvador	El Salvador
10785.21824	2021	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea
1854.318504	2021	Eritrea	Eritrea	Eritrea	Eritrea
8139.39063	2021	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
2307.076754	2021	Ethiopia	Ethiopia	Ethiopia	Ethiopia
9727.721631	2021	Fiji	Fiji	Fiji	Fiji
9746.300931	2021	Gabon	Gabon	Gabon	Gabon
2022.240716	2021	Gambia	Gambia	Gambia	Gambia
14489.377	2021	Georgia	Georgia	Georgia	Georgia
5278.769982	2021	Ghana	Ghana	Ghana	Ghana
12933.4338	2021	Grenada	Grenada	Grenada	Grenada
8716.445741	2021	Guatemala	Guatemala	Guatemala	Guatemala
2258.271562	2021	Guinea	Guinea	Guinea	Guinea
1855.808396	2021	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau	Guinea-Bissau
22793.3016	2021	Guyana	Guyana	Guyana	Guyana
2883.605279	2021	Haiti	Haiti	Haiti	Haiti
5089.140793	2021	Honduras	Honduras	Honduras	Honduras
6542.449788	2021	India	India	India	India
11531.41412	2021	Indonesia	Indonesia	Indonesia	Indonesia
14477.66149	2021	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)
8684.231347	2021	Iraq	Iraq	Iraq	Iraq
9328.313974	2021	Jamaica	Jamaica	Jamaica	Jamaica
9179.676654	2021	Jordan	Jordan	Jordan	Jordan
22601.71819	2021	Kazakhstan	Kazakhstan	Kazakhstan	Kazakhstan
4665.799107	2021	Kenya	Kenya	Kenya	Kenya
3449.467912	2021	Kiribati	Kiribati	Kiribati	Kiribati
52672.16933	2021	Kuwait	Kuwait	Kuwait	Kuwait
4542.389407	2021	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan
7646.722985	2021	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic
12145.93186	2021	Lebanon	Lebanon	Lebanon	Lebanon
2721.557356	2021	Lesotho	Lesotho	Lesotho	Lesotho
1296.093176	2021	Liberia	Liberia	Liberia	Liberia
20227.77591	2021	Libya	Libya	Libya	Libya
1454.431899	2021	Madagascar	Madagascar	Madagascar	Madagascar
1456.158176	2021	Malawi	Malawi	Malawi	Malawi
25619.19829	2021	Malaysia	Malaysia	Malaysia	Malaysia
16857.60546	2021	Maldives	Maldives	Maldives	Maldives
2020.453152	2021	Mali	Mali	Mali	Mali
6676.669316	2021	Marshall Islands	Marshall Islands	Marshall Islands	Marshall Islands
5210.342944	2021	Mauritania	Mauritania	Mauritania	Mauritania
21199.46345	2021	Mauritius	Mauritius	Mauritius	Mauritius
18582.11081	2021	Mexico	Mexico	Mexico	Mexico
3766.358646	2021	Micronesia (Federated States of)	Micronesia (Federated States of)	Micronesia (Federated States of)	Micronesia (Federated States of)
13872.06309	2021	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)
9747.023192	2021	Mongolia	Mongolia	Mongolia	Mongolia
21142.48906	2021	Montenegro	Montenegro	Montenegro	Montenegro
7947.897949	2021	Morocco	Morocco	Morocco	Morocco
1203.247321	2021	Mozambique	Mozambique	Mozambique	Mozambique
3923.009853	2021	Myanmar	Myanmar	Myanmar	Myanmar
8991.686884	2021	Namibia	Namibia	Namibia	Namibia
14776.9579	2021	Nauru	Nauru	Nauru	Nauru
3874.43281	2021	Nepal	Nepal	Nepal	Nepal
5342.753986	2021	Nicaragua	Nicaragua	Nicaragua	Nicaragua
1208.85424	2021	Niger	Niger	Niger	Niger
4716.009665	2021	Nigeria	Nigeria	Nigeria	Nigeria
15961.20117	2021	North Macedonia	North Macedonia	North Macedonia	North Macedonia
31995.18658	2021	Oman	Oman	Oman	Oman
5164.940484	2021	Pakistan	Pakistan	Pakistan	Pakistan
19739.0929	2021	Palau	Palau	Palau	Palau
6778.574396	2021	Palestine, State of	Palestine, State of	Palestine, State of	Palestine, State of
29285.65116	2021	Panama	Panama	Panama	Panama
3616.030578	2021	Papua New Guinea	Papua New Guinea	Papua New Guinea	Papua New Guinea
13201.59678	2021	Paraguay	Paraguay	Paraguay	Paraguay
11509.57787	2021	Peru	Peru	Peru	Peru
8369.319556	2021	Philippines	Philippines	Philippines	Philippines
91760.27693	2021	Qatar	Qatar	Qatar	Qatar
2192.841147	2021	Rwanda	Rwanda	Rwanda	Rwanda
26121.23865	2021	Saint Kitts and Nevis	Saint Kitts and Nevis	Saint Kitts and Nevis	Saint Kitts and Nevis
12820.87708	2021	Saint Lucia	Saint Lucia	Saint Lucia	Saint Lucia
13336.86524	2021	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
5437.882716	2021	Samoa	Samoa	Samoa	Samoa
4093.797072	2021	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe
47441.15392	2021	Saudi Arabia	Saudi Arabia	Saudi Arabia	Saudi Arabia
3421.108367	2021	Senegal	Senegal	Senegal	Senegal
19042.57961	2021	Serbia	Serbia	Serbia	Serbia
25875.66819	2021	Seychelles	Seychelles	Seychelles	Seychelles
1592.366646	2021	Sierra Leone	Sierra Leone	Sierra Leone	Sierra Leone
88518.78332	2021	Singapore	Singapore	Singapore	Singapore
2424.547216	2021	Solomon Islands	Solomon Islands	Solomon Islands	Solomon Islands
13047.6365	2021	South Africa	South Africa	South Africa	South Africa
707.324608	2021	South Sudan	South Sudan	South Sudan	South Sudan
12958.82226	2021	Sri Lanka	Sri Lanka	Sri Lanka	Sri Lanka
3554.029785	2021	Sudan	Sudan	Sudan	Sudan
12181.55782	2021	Suriname	Suriname	Suriname	Suriname
3711.22231	2021	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic
4543.671622	2021	Tajikistan	Tajikistan	Tajikistan	Tajikistan
2538.313232	2021	Tanzania (United Republic of)	Tanzania (United Republic of)	Tanzania (United Republic of)	Tanzania (United Republic of)
16481.48412	2021	Thailand	Thailand	Thailand	Thailand
2004.954106	2021	Timor-Leste	Timor-Leste	Timor-Leste	Timor-Leste
2141.919708	2021	Togo	Togo	Togo	Togo
6471.289699	2021	Tonga	Tonga	Tonga	Tonga
22006.33443	2021	Trinidad and Tobago	Trinidad and Tobago	Trinidad and Tobago	Trinidad and Tobago
10122.96434	2021	Tunisia	Tunisia	Tunisia	Tunisia
31310.01246	2021	Türkiye	Türkiye	Türkiye	Türkiye
12836.3618	2021	Turkmenistan	Turkmenistan	Turkmenistan	Turkmenistan
4767.988644	2021	Tuvalu	Tuvalu	Tuvalu	Tuvalu
2207.360004	2021	Uganda	Uganda	Uganda	Uganda
12566.9043	2021	Ukraine	Ukraine	Ukraine	Ukraine
69550.4956	2021	United Arab Emirates	United Arab Emirates	United Arab Emirates	United Arab Emirates
20850.71255	2021	Uruguay	Uruguay	Uruguay	Uruguay
7783.785717	2021	Uzbekistan	Uzbekistan	Uzbekistan	Uzbekistan
3236.883003	2021	Vanuatu	Vanuatu	Vanuatu	Vanuatu
5587.197	2021	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
10084.94372	2021	Viet Nam	Viet Nam	Viet Nam	Viet Nam
1112.162989	2021	Yemen	Yemen	Yemen	Yemen
3098.623658	2021	Zambia	Zambia	Zambia	Zambia
2051.668129	2021	Zimbabwe	Zimbabwe	Zimbabwe	Zimbabwe
