group	size	y	x
1	1.81366507184273	2112.986381	2019
2	1.22411323949891	13481.9718	2019
3	1.86521174115178	11353.52181	2019
4	1.75305630663688	5918.032996	2019
5	1.03813240259927	21761.67633	2019
6	1.88564173998537	21205.4712	2019
7	1.22201926020288	14521.83832	2019
8	1.42337885250699	13897.39335	2019
9	1.08325919188049	32291.86455	2019
10	1.16135854444469	46857.13387	2019
11	2.70347631122694	5689.300542	2019
12	1.06893028989945	15151.97401	2019
13	1.4116461336607	18714.05989	2019
14	1.08161493798575	8417.43203	2019
15	1.46403351928799	3124.691348	2019
16	1.11530328003125	10730.47215	2019
17	1.45423608176857	8353.240651	2019
18	1.24240934284545	14828.72897	2019
19	1.20896463517956	14328.00939	2019
20	2.92692082803573	14290.61164	2019
21	1.08671389057121	63269.65924	2019
22	1.60595681532966	1993.479007	2019
23	1.45611434477985	732.0425962	2019
24	1.09978009513502	7646.222457	2019
25	1.53292502565942	4187.775988	2019
26	1.67222039655063	3675.295147	2019
27	1.30195029966543	930.6433366	2019
28	1.53159290400282	1538.014243	2019
29	1.57763129571255	23892.70513	2019
30	5.99293020339591	15933.62146	2019
31	1.93796256665871	14293.69558	2019
32	1.11707837031836	3306.297177	2019
33	1.31226678105417	3230.177098	2019
34	2.25545795553492	998.122451	2019
35	1.29830519664944	19584.57771	2019
36	1.67696638100346	4990.608151	2019
37	1.4452576916742	8568.631766	2019
38	1.13663571377824	4622.513134	2019
39	1.0330355729491	13154.17454	2019
40	1.43661290294096	17341.01196	2019
41	1.55129524879034	11053.23762	2019
42	2.36075310203359	11376.21416	2019
43	1.33158697169299	8575.426578	2019
44	1.16452433087359	11833.25181	2019
45	1.24735340697533	1740.14217	2019
46	1.14263871933518	7668.51484	2019
47	2.41446563699035	2168.379787	2019
48	1.12626330715228	12117.82642	2019
49	1.19789319284778	12653.01115	2019
50	1.20934948429403	2049.419807	2019
51	1.2568122794749	14314.32324	2019
52	1.743315996136	5121.491225	2019
53	1.04461739608958	13640.36663	2019
54	1.54750714094794	8514.176034	2019
55	1.47499539250325	2436.389436	2019
56	1.18543725888039	1930.554865	2019
57	1.1176585035123	13328.10241	2019
58	1.442170481722	3122.553358	2019
59	1.41766846763109	5188.036351	2019
60	5.92442020365748	6554.320413	2019
61	3.17403544057974	11497.97066	2019
62	2.23189585149196	14203.02399	2019
63	1.85356391639189	10236.62335	2019
64	1.22174947113807	9957.949582	2019
65	1.43291893316134	9556.638624	2019
66	1.57328616401856	22786.55302	2019
67	1.94507657654402	4527.724842	2019
68	1.04491456701693	4124.780937	2019
69	1.27875564610387	54606.28912	2019
70	1.33273308667385	4756.633268	2019
71	1.35536992184324	7386.419301	2019
72	1.31813998802178	16724.40905	2019
73	1.19713493437857	2824.238412	2019
74	1.29537429411289	1325.606239	2019
75	1.33913815641867	22994.23912	2019
76	1.69467753630446	1530.056557	2019
77	1.57501272062962	1482.104454	2019
78	1.75828174661835	26950.91546	2019
79	1.09319083578333	18679.92536	2019
80	1.60037257457135	2131.324826	2019
81	1.0249645206631	6861.458554	2019
82	1.27694932681123	5432.671932	2019
83	1.15022195792993	24213.21981	2019
84	2.48086366604847	19471.08158	2019
85	1.04232966312821	4022.603414	2019
86	1.23314726162596	13450.20058	2019
87	1.23772489102542	11073.97333	2019
88	1.10436342082651	21767.12591	2019
89	1.79772391123731	8093.258789	2019
90	1.72858473902309	1265.071119	2019
91	1.96425720480232	4668.94162	2019
92	1.20672680391877	9758.482157	2019
93	1.00719060197506	12943.70846	2019
94	1.71088575600079	3963.226102	2019
95	1.3415808056521	5212.721307	2019
96	1.6409926162055	1271.732938	2019
97	2.88795458107252	4914.227713	2019
98	1.19211144692329	15981.28082	2019
99	1.28379436348006	31512.60032	2019
100	2.97859432727032	5067.070251	2019
101	1.012374693677	18828.43223	2019
102	1.29312451183182	7355.601356	2019
103	1.27211743883383	30609.73608	2019
104	1.40883640587895	3781.402618	2019
105	1.33812693571708	13196.09334	2019
106	1.75852265100119	12279.26893	2019
107	2.3910943153066	9589.807294	2019
108	1.2214908515708	88646.63743	2019
109	1.47421017193976	2117.985372	2019
110	1.02599092476246	29909.86839	2019
111	1.05449866303699	14481.81019	2019
112	1.04097102631613	13895.50757	2019
113	1.05961827084196	6090.185431	2019
114	1.06001302607491	3999.636164	2019
115	1.79246413770742	47528.62848	2019
116	1.52950956424133	3342.119769	2019
117	1.36000216433073	17311.52991	2019
118	1.04085295981507	27323.04524	2019
119	1.37539829933188	1634.793784	2019
120	1.32045992331809	86455.56452	2019
121	1.10804462918939	2588.386655	2019
123	2.00909769212178	13506.04814	2019
124	1.42780570121181	784.4743975	2019
125	1.61597249947675	13262.95822	2019
126	1.87053225496046	3939.3396	2019
127	1.10180402654041	15742.5635	2019
128	1.59348229665108	4173.953395	2019
129	1.40440633810154	4110.545244	2019
130	2.02449192679417	2537.389893	2019
131	2.1180682249146	17334.87989	2019
132	1.14929463469389	5016.217124	2019
133	1.37995395893495	2079.602948	2019
134	1.04097680304569	6866.449473	2019
135	1.16275239900998	24662.08966	2019
136	1.4594555156831	10821.4147	2019
137	2.20976099449127	27950.46628	2019
138	1.32835111615974	13019.58106	2019
139	1.00557626571054	6054.228334	2019
140	1.86767755864627	2190.260893	2019
141	1.88033585649398	12964.43652	2019
142	1.40167996892926	72131.13487	2019
143	1.24484529731442	22393.3673	2019
144	1.76027834318284	7487.419553	2019
145	1.07194526597215	3578.563323	2019
146	1.71260012520751	7836.525	2019
147	2.29579713592716	9733.786723	2019
148	1.7436037199653	1165.09074	2019
149	1.56754164820783	3270.200936	2019
150	1.51870128501844	2156.431862	2019
