yintercept	key	showSelected2
6.732409954	Afghanistan	Afghanistan
11.37574959	Albania	Albania
12.13883018	Algeria	Algeria
6.102771858	Angola	Angola
16.26638985	Argentina	Argentina
10.58751011	Armenia	Armenia
12.0927542	Azerbaijan	Azerbaijan
11.51539773	Bahamas	Bahamas
12.98038006	Bahrain	Bahrain
8.174194781	Bangladesh	Bangladesh
14.71155008	Barbados	Barbados
13.95940971	Belarus	Belarus
12.84974003	Belize	Belize
7.986030102	Benin	Benin
12.82747857	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
11.770566	Bosnia and Herzegovina	Bosnia and Herzegovina
11.59051991	Botswana	Botswana
13.52351815	Brazil	Brazil
12.22157955	Brunei Darussalam	Brunei Darussalam
3.762650013	Burkina Faso	Burkina Faso
5.523624897	Burundi	Burundi
11.19349957	Cabo Verde	Cabo Verde
10.32608032	Cambodia	Cambodia
8.556240082	Cameroon	Cameroon
5.215141212	Central African Republic	Central African Republic
5.634170055	Chad	Chad
13.74680042	Chile	Chile
10.85249233	China	China
12.40696001	Colombia	Colombia
9.028400421	Comoros	Comoros
8.589189529	Congo	Congo
7.167953491	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
11.91671515	Costa Rica	Costa Rica
6.872231992	Côte d'Ivoire	Côte d'Ivoire
13.4489603	Cuba	Cuba
3.835530043	Djibouti	Djibouti
14.70811705	Dominica	Dominica
11.75157232	Dominican Republic	Dominican Republic
13.39264556	Ecuador	Ecuador
10.73254967	Egypt	Egypt
11.84412956	El Salvador	El Salvador
7.001248209	Equatorial Guinea	Equatorial Guinea
9.7072649	Eswatini (Kingdom of)	Eswatini (Kingdom of)
5.178480148	Ethiopia	Ethiopia
12.22679996	Fiji	Fiji
11.63809953	Gabon	Gabon
6.452307738	Gambia	Gambia
13.32161045	Georgia	Georgia
7.127200127	Ghana	Ghana
15.86309746	Grenada	Grenada
9.193762207	Guatemala	Guatemala
6.276719928	Guinea	Guinea
10.45386982	Guyana	Guyana
9.376664834	Haiti	Haiti
9.520846685	Honduras	Honduras
8.993630409	India	India
11.18869972	Indonesia	Indonesia
12.28151989	Iran (Islamic Republic of)	Iran (Islamic Republic of)
9.155619621	Iraq	Iraq
10.3431797	Jamaica	Jamaica
12.44591999	Jordan	Jordan
13.44246483	Kazakhstan	Kazakhstan
8.804689884	Kenya	Kenya
11.71214962	Kiribati	Kiribati
13.4649601	Kuwait	Kuwait
12.03870964	Kyrgyzstan	Kyrgyzstan
8.68212986	Lao People's Democratic Republic	Lao People's Democratic Republic
10.47169971	Lesotho	Lesotho
10.21329948	Liberia	Liberia
15.80348969	Libya	Libya
8.349554761	Madagascar	Madagascar
10.79578495	Malawi	Malawi
12.62555027	Malaysia	Malaysia
12.01966953	Maldives	Maldives
5.274199903	Mali	Mali
6.434689999	Mauritania	Mauritania
12.92984009	Mauritius	Mauritius
12.58868027	Mexico	Mexico
12.82312672	Micronesia (Federated States of)	Micronesia (Federated States of)
11.73703957	Moldova (Republic of)	Moldova (Republic of)
11.13086987	Mongolia	Mongolia
11.96914959	Montenegro	Montenegro
9.695070267	Morocco	Morocco
7.360409975	Mozambique	Mozambique
8.187379837	Myanmar	Myanmar
11.81025982	Namibia	Namibia
8.860610008	Nepal	Nepal
10.67584637	Nicaragua	Nicaragua
2.971169949	Niger	Niger
8.471205235	Nigeria	Nigeria
11.68556023	North Macedonia	North Macedonia
11.56634998	Oman	Oman
4.789559841	Pakistan	Pakistan
14.35911487	Palau	Palau
12.824265	Panama	Panama
6.720365708	Papua New Guinea	Papua New Guinea
12.49347973	Paraguay	Paraguay
12.32927036	Peru	Peru
11.73099041	Philippines	Philippines
11.90894985	Qatar	Qatar
8.123869896	Rwanda	Rwanda
12.4102348	Saint Lucia	Saint Lucia
12.58899975	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
11.73373922	Samoa	Samoa
9.331330299	Sao Tome and Principe	Sao Tome and Principe
12.80707848	Saudi Arabia	Saudi Arabia
6.319156075	Senegal	Senegal
12.99446011	Serbia	Serbia
12.16674995	Seychelles	Seychelles
6.834935596	Sierra Leone	Sierra Leone
15.7333133	Singapore	Singapore
7.904266675	Solomon Islands	Solomon Islands
13.3492651	South Africa	South Africa
12.64645064	Sri Lanka	Sri Lanka
5.778049946	Sudan	Sudan
10.47317982	Syrian Arab Republic	Syrian Arab Republic
10.30994034	Tajikistan	Tajikistan
7.224333176	Tanzania (United Republic of)	Tanzania (United Republic of)
13.02565002	Thailand	Thailand
10.7194628	Timor-Leste	Timor-Leste
9.980640411	Togo	Togo
13.9333601	Tonga	Tonga
11.71137307	Trinidad and Tobago	Trinidad and Tobago
12.99831009	Tunisia	Tunisia
12.22653008	Türkiye	Türkiye
11.13891734	Tuvalu	Tuvalu
10.08279885	Uganda	Uganda
14.2719202	Ukraine	Ukraine
11.35291448	United Arab Emirates	United Arab Emirates
15.54574966	Uruguay	Uruguay
11.44124031	Uzbekistan	Uzbekistan
11.66431999	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
11.73630043	Viet Nam	Viet Nam
7.85695982	Yemen	Yemen
9.211090851	Zambia	Zambia
10.28876972	Zimbabwe	Zimbabwe
