y	x	label	key	clickSelects	showSelected2
3115.670448	1990	Afghanistan	Afghanistan	Afghanistan	Afghanistan
4964.172443	1990	Albania	Albania	Albania	Albania
8592.763017	1990	Algeria	Algeria	Algeria	Algeria
13588.67644	1990	Argentina	Argentina	Argentina	Argentina
5183.292903	1990	Armenia	Armenia	Armenia	Armenia
34032.56457	1990	Bahamas	Bahamas	Bahamas	Bahamas
39137.16858	1990	Bahrain	Bahrain	Bahrain	Bahrain
1771.688554	1990	Bangladesh	Bangladesh	Bangladesh	Bangladesh
13706.56564	1990	Barbados	Barbados	Barbados	Barbados
6293.162351	1990	Belize	Belize	Belize	Belize
2068.828449	1990	Benin	Benin	Benin	Benin
4210.133687	1990	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
8945.25068	1990	Botswana	Botswana	Botswana	Botswana
10130.85589	1990	Brazil	Brazil	Brazil	Brazil
70593.80145	1990	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
1114.726878	1990	Burundi	Burundi	Burundi	Burundi
1013.44038	1990	Cambodia	Cambodia	Cambodia	Cambodia
3362.222816	1990	Cameroon	Cameroon	Cameroon	Cameroon
1299.64873	1990	Central African Republic	Central African Republic	Central African Republic	Central African Republic
9302.786094	1990	Chile	Chile	Chile	Chile
1425.257315	1990	China	China	China	China
8054.813305	1990	Colombia	Colombia	Colombia	Colombia
4320.851334	1990	Congo	Congo	Congo	Congo
1633.639887	1990	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
9381.0255	1990	Costa Rica	Costa Rica	Costa Rica	Costa Rica
2861.19546	1990	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
5254.767284	1990	Cuba	Cuba	Cuba	Cuba
5945.853794	1990	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
7482.469619	1990	Ecuador	Ecuador	Ecuador	Ecuador
6131.438951	1990	Egypt	Egypt	Egypt	Egypt
5047.765852	1990	El Salvador	El Salvador	El Salvador	El Salvador
5175.991722	1990	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
7780.496138	1990	Fiji	Fiji	Fiji	Fiji
16224.83635	1990	Gabon	Gabon	Gabon	Gabon
2039.632056	1990	Gambia	Gambia	Gambia	Gambia
2263.132657	1990	Ghana	Ghana	Ghana	Ghana
5418.050785	1990	Guatemala	Guatemala	Guatemala	Guatemala
1403.309843	1990	Guinea	Guinea	Guinea	Guinea
2038.707505	1990	Guyana	Guyana	Guyana	Guyana
3598.510892	1990	Haiti	Haiti	Haiti	Haiti
3696.388877	1990	Honduras	Honduras	Honduras	Honduras
1795.941836	1990	India	India	India	India
4184.535574	1990	Indonesia	Indonesia	Indonesia	Indonesia
9438.505018	1990	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)
7153.107833	1990	Iraq	Iraq	Iraq	Iraq
9071.383773	1990	Jamaica	Jamaica	Jamaica	Jamaica
7329.316799	1990	Jordan	Jordan	Jordan	Jordan
13967.87015	1990	Kazakhstan	Kazakhstan	Kazakhstan	Kazakhstan
3530.979505	1990	Kenya	Kenya	Kenya	Kenya
54641.72695	1990	Kuwait	Kuwait	Kuwait	Kuwait
5158.771317	1990	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan
1918.79479	1990	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic
2264.706006	1990	Lesotho	Lesotho	Lesotho	Lesotho
26943.62201	1990	Libya	Libya	Libya	Libya
915.0086761	1990	Malawi	Malawi	Malawi	Malawi
10209.35456	1990	Malaysia	Malaysia	Malaysia	Malaysia
1330.966126	1990	Mali	Mali	Mali	Mali
4448.710057	1990	Mauritania	Mauritania	Mauritania	Mauritania
8174.476757	1990	Mauritius	Mauritius	Mauritius	Mauritius
14735.41298	1990	Mexico	Mexico	Mexico	Mexico
14067.23025	1990	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)
4551.658099	1990	Mongolia	Mongolia	Mongolia	Mongolia
3999.676758	1990	Morocco	Morocco	Morocco	Morocco
443.6287718	1990	Mozambique	Mozambique	Mozambique	Mozambique
552.4215807	1990	Myanmar	Myanmar	Myanmar	Myanmar
6331.557309	1990	Namibia	Namibia	Namibia	Namibia
1515.347144	1990	Nepal	Nepal	Nepal	Nepal
2981.449734	1990	Nicaragua	Nicaragua	Nicaragua	Nicaragua
1085.825979	1990	Niger	Niger	Niger	Niger
2982.54961	1990	Pakistan	Pakistan	Pakistan	Pakistan
