y	x	label	key	clickSelects	showSelected2
1047.342686	2000	Afghanistan	Afghanistan	Afghanistan	Afghanistan
6065.186702	2000	Albania	Albania	Albania	Albania
8459.649799	2000	Algeria	Algeria	Algeria	Algeria
3912.938567	2000	Angola	Angola	Angola	Angola
18080.92481	2000	Argentina	Argentina	Argentina	Argentina
4047.936378	2000	Armenia	Armenia	Armenia	Armenia
3893.550199	2000	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
36076.12626	2000	Bahamas	Bahamas	Bahamas	Bahamas
45069.75225	2000	Bahrain	Bahrain	Bahrain	Bahrain
2342.487219	2000	Bangladesh	Bangladesh	Bangladesh	Bangladesh
15001.52448	2000	Barbados	Barbados	Barbados	Barbados
8026.399109	2000	Belarus	Belarus	Belarus	Belarus
8276.974953	2000	Belize	Belize	Belize	Belize
2423.301401	2000	Benin	Benin	Benin	Benin
5168.398742	2000	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
7445.600593	2000	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
10909.68254	2000	Botswana	Botswana	Botswana	Botswana
11209.66683	2000	Brazil	Brazil	Brazil	Brazil
69095.87657	2000	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
1266.382218	2000	Burkina Faso	Burkina Faso	Burkina Faso	Burkina Faso
850.1308118	2000	Burundi	Burundi	Burundi	Burundi
4388.312922	2000	Cabo Verde	Cabo Verde	Cabo Verde	Cabo Verde
1446.761838	2000	Cambodia	Cambodia	Cambodia	Cambodia
2778.869194	2000	Cameroon	Cameroon	Cameroon	Cameroon
1185.110741	2000	Central African Republic	Central African Republic	Central African Republic	Central African Republic
892.7627008	2000	Chad	Chad	Chad	Chad
14965.909	2000	Chile	Chile	Chile	Chile
3416.481283	2000	China	China	China	China
8951.095656	2000	Colombia	Colombia	Colombia	Colombia
2864.976133	2000	Comoros	Comoros	Comoros	Comoros
2970.375681	2000	Congo	Congo	Congo	Congo
719.0529603	2000	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
12000.36025	2000	Costa Rica	Costa Rica	Costa Rica	Costa Rica
2777.411129	2000	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
4358.602934	2000	Cuba	Cuba	Cuba	Cuba
1770.234158	2000	Djibouti	Djibouti	Djibouti	Djibouti
9283.587576	2000	Dominica	Dominica	Dominica	Dominica
8841.374814	2000	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
7695.853471	2000	Ecuador	Ecuador	Ecuador	Ecuador
7906.167983	2000	Egypt	Egypt	Egypt	Egypt
6354.106152	2000	El Salvador	El Salvador	El Salvador	El Salvador
9186.112394	2000	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea	Equatorial Guinea
5572.211204	2000	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
716.8392405	2000	Ethiopia	Ethiopia	Ethiopia	Ethiopia
9405.877372	2000	Fiji	Fiji	Fiji	Fiji
