yintercept	key	showSelected2
21199.46345	Mauritius	Mauritius
18582.11081	Mexico	Mexico
3766.358646	Micronesia (Federated States of)	Micronesia (Federated States of)
13872.06309	Moldova (Republic of)	Moldova (Republic of)
9747.023192	Mongolia	Mongolia
21142.48906	Montenegro	Montenegro
7947.897949	Morocco	Morocco
1203.247321	Mozambique	Mozambique
3923.009853	Myanmar	Myanmar
8991.686884	Namibia	Namibia
14776.9579	Nauru	Nauru
3874.43281	Nepal	Nepal
5342.753986	Nicaragua	Nicaragua
1208.85424	Niger	Niger
4716.009665	Nigeria	Nigeria
15961.20117	North Macedonia	North Macedonia
31995.18658	Oman	Oman
5164.940484	Pakistan	Pakistan
19739.0929	Palau	Palau
6778.574396	Palestine, State of	Palestine, State of
29285.65116	Panama	Panama
3616.030578	Papua New Guinea	Papua New Guinea
13201.59678	Paraguay	Paraguay
11509.57787	Peru	Peru
8369.319556	Philippines	Philippines
91760.27693	Qatar	Qatar
2192.841147	Rwanda	Rwanda
26121.23865	Saint Kitts and Nevis	Saint Kitts and Nevis
12820.87708	Saint Lucia	Saint Lucia
13336.86524	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
5437.882716	Samoa	Samoa
4093.797072	Sao Tome and Principe	Sao Tome and Principe
47441.15392	Saudi Arabia	Saudi Arabia
3421.108367	Senegal	Senegal
19042.57961	Serbia	Serbia
25875.66819	Seychelles	Seychelles
1592.366646	Sierra Leone	Sierra Leone
88518.78332	Singapore	Singapore
2424.547216	Solomon Islands	Solomon Islands
13047.6365	South Africa	South Africa
707.324608	South Sudan	South Sudan
12958.82226	Sri Lanka	Sri Lanka
3554.029785	Sudan	Sudan
12181.55782	Suriname	Suriname
3711.22231	Syrian Arab Republic	Syrian Arab Republic
4543.671622	Tajikistan	Tajikistan
2538.313232	Tanzania (United Republic of)	Tanzania (United Republic of)
16481.48412	Thailand	Thailand
2004.954106	Timor-Leste	Timor-Leste
2141.919708	Togo	Togo
6471.289699	Tonga	Tonga
22006.33443	Trinidad and Tobago	Trinidad and Tobago
10122.96434	Tunisia	Tunisia
31310.01246	Türkiye	Türkiye
12836.3618	Turkmenistan	Turkmenistan
4767.988644	Tuvalu	Tuvalu
2207.360004	Uganda	Uganda
12566.9043	Ukraine	Ukraine
69550.4956	United Arab Emirates	United Arab Emirates
20850.71255	Uruguay	Uruguay
7783.785717	Uzbekistan	Uzbekistan
3236.883003	Vanuatu	Vanuatu
5587.197	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
10084.94372	Viet Nam	Viet Nam
1112.162989	Yemen	Yemen
3098.623658	Zambia	Zambia
2051.668129	Zimbabwe	Zimbabwe
