group	size	y	x
1	1.76918035072019	10.48297477	2015
2	1.22444927075866	15.91224003	2015
3	1.83255529759662	14.83802509	2015
4	1.70214084140721	11.7487	2015
5	1.03762882358564	15.55905576	2015
6	1.87078369831948	17.58465958	2015
7	1.22429744088034	13.13249016	2015
8	1.41566235911361	13.07270512	2015
9	1.08200097963642	11.72522743	2015
10	1.1540175680823	16.06879997	2015
11	2.66345097938515	10.42712522	2015
12	1.06866314130555	16.05262844	2015
13	1.41221303092902	15.26385021	2015
14	1.0784131003554	12.87318993	2015
15	1.43763372037336	12.34691048	2015
16	1.11344959794978	12.63375797	2015
17	1.44077346331283	13.97757206	2015
18	1.24825572323578	13.62532043	2015
19	1.20063780361436	11.5660107	2015
20	2.89668120951084	15.24540043	2015
21	1.08501788612587	14.33631992	2015
22	1.57273174957812	8.038040161	2015
23	1.43349495839413	11.1534996	2015
24	1.09757109517954	12.34346008	2015
25	1.51976352243705	11.41005992	2015
26	1.63507421963412	12.20610046	2015
27	1.2904070771598	6.580602192	2015
28	1.49775509904794	7.421199799	2015
29	1.55960300436328	16.39200974	2015
30	5.94326041219146	13.97832615	2015
31	1.90883894721387	14.64527988	2015
32	1.11243601229677	11.82644926	2015
33	1.29771257902221	11.17015669	2015
34	2.17427802748619	9.26720372	2015
35	1.29268956491646	14.69305038	2015
36	1.64308644938429	8.547829628	2015
37	1.44571418340536	13.85789013	2015
38	1.13221846281153	6.515558137	2015
39	1.03265617781693	13.88088645	2015
40	1.42694758849515	14.46397018	2015
41	1.53273015905242	15.13148022	2015
42	2.3089034977461	11.88743496	2015
43	1.3302849622939	12.01471996	2015
44	1.15315173362006	10.62248059	2015
45	1.24165938920347	7.23029995	2015
46	1.14042891490472	13.42878494	2015
47	2.34032706983351	8.858927792	2015
48	1.12617548208887	13.32746279	2015
49	1.1881620326783	12.19460518	2015
50	1.19835107019656	8.180476728	2015
51	1.25682325389658	15.39435959	2015
52	1.71135967497818	11.17568016	2015
53	1.04387560322422	16.77652931	2015
54	1.52951495314854	10.97344017	2015
55	1.45130632351347	9.286886149	2015
56	1.17664677665231	10.0302576	2015
57	1.11435447746293	12.45615992	2015
58	1.43017803189035	10.84758034	2015
59	1.40348404986722	9.744292656	2015
60	5.81597657954706	11.81404018	2015
61	3.13131255625571	13.63879967	2015
62	2.19744567277357	14.88681984	2015
63	1.81353915624114	11.56616143	2015
64	1.22098403054139	12.84877014	2015
65	1.40780072752553	12.17423738	2015
66	1.55906674273274	14.19941998	2015
67	1.90624786581728	10.93651341	2015
68	1.04341907525176	11.57782368	2015
69	1.26147832528565	14.66771984	2015
70	1.32178600917743	12.61999035	2015
71	1.34473566990149	11.17383957	2015
72	1.33471103800742	12.04765813	2015
73	1.19230959432311	11.20116997	2015
74	1.28408955200915	10.0992136	2015
75	1.32925268896038	14.51428544	2015
76	1.65996177516089	10.31361961	2015
77	1.54482026278417	11.09798983	2015
78	1.73794864931542	13.28528023	2015
79	1.08646417595673	12.13138247	2015
80	1.5633934886967	7.026150227	2015
81	1.02655746918146	14.54261858	2015
82	1.26273178205766	8.634659767	2015
83	1.15003942331985	14.78390026	2015
84	2.45135271155485	14.23423958	2015
85	1.04193077221688	12.9221812	2015
86	1.23937706714559	14.06130028	2015
87	1.22763979948087	14.48235745	2015
88	1.10466291181779	15.29378986	2015
89	1.77967349906675	12.60133171	2015
90	1.68591623283545	10.35270023	2015
91	1.95000317348015	10.73586759	2015
92	1.19965371526875	11.63539444	2015
93	1.00592609129923	10.87070661	2015
94	1.69565097314589	12.6352396	2015
95	1.33207257263146	11.57827169	2015
96	1.5939233876272	5.835669994	2015
97	2.7960605042038	9.309317044	2015
98	1.19182767814862	12.97245979	2015
99	1.27080128354284	14.15594959	2015
100	2.92321589947569	6.739069939	2015
101	1.01228760569036	16.83656065	2015
102	1.28012076022311	13.23941994	2015
103	1.26309452785639	12.81215954	2015
104	1.38995305206553	9.425192185	2015
105	1.32887212495806	14.05043959	2015
106	1.73369576124877	14.58991671	2015
107	2.3439813322529	12.61225033	2015
108	1.20536225003046	12.4894104	2015
109	1.45163565596984	10.63661003	2015
110	1.02601738858733	18.40703011	2015
111	1.05402034697029	13.74295998	2015
112	1.041303149348	15.09107018	2015
113	1.058379798162	12.22973506	2015
114	1.0580111854078	12.4100399	2015
115	1.7576552114594	14.22388126	2015
116	1.50154324128894	9.290579796	2015
117	1.36287487263525	14.54675961	2015
118	1.03973633485851	13.40485954	2015
119	1.35789491336524	8.781952034	2015
120	1.31448474303526	16.56835513	2015
121	1.10286281485982	10.43735016	2015
123	1.98970733386954	14.60560989	2015
124	1.4428413123164	5.634770141	2015
125	1.61150215441957	13.36060333	2015
126	1.81798134917958	7.932330132	2015
127	1.09964333813871	11.02933788	2015
128	1.58014049008679	8.005896733	2015
129	1.38638221635487	10.91729242	2015
130	1.95972457226139	7.91933012	2015
131	2.11009424383008	16.45110989	2015
132	1.14484646393391	13.18550173	2015
133	1.36175539534001	12.31624985	2015
134	1.04122666944366	15.59509945	2015
135	1.15949999424463	13.43764126	2015
136	1.44997921927207	14.18632984	2015
137	2.18164031084122	17.78837967	2015
138	1.31771328130815	11.611313	2015
139	1.00545065444586	12.82337999	2015
140	1.81051139452301	11.15899464	2015
141	1.88798501069245	13.77066994	2015
142	1.39519465007225	12.63283962	2015
143	1.24392731117426	15.8863802	2015
144	1.73652868801604	11.72280979	2015
145	1.06845285961183	11.33353016	2015
146	1.73151615870323	13.85754005	2015
147	2.27130991213144	12.78036876	2015
148	1.70697878640162	8.052447627	2015
149	1.53359056224709	11.00518704	2015
150	1.49801327764199	10.86762838	2015
