yintercept	key	showSelected2
2006.788911	Afghanistan	Afghanistan
10643.04263	Albania	Albania
10955.31455	Algeria	Algeria
6909.368945	Angola	Angola
17736.69548	Antigua and Barbuda	Antigua and Barbuda
22733.14315	Argentina	Argentina
9517.273781	Armenia	Armenia
13284.94553	Azerbaijan	Azerbaijan
33591.01194	Bahamas	Bahamas
41243.30109	Bahrain	Bahrain
3673.457097	Bangladesh	Bangladesh
15623.61226	Barbados	Barbados
16988.21859	Belarus	Belarus
8313.384667	Belize	Belize
2619.711256	Benin	Benin
7499.169622	Bhutan	Bhutan
6184.584537	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
10809.66481	Bosnia and Herzegovina	Bosnia and Herzegovina
12163.34347	Botswana	Botswana
14364.74082	Brazil	Brazil
66217.42487	Brunei Darussalam	Brunei Darussalam
1614.946134	Burkina Faso	Burkina Faso
799.8836871	Burundi	Burundi
6337.389066	Cabo Verde	Cabo Verde
2619.522589	Cambodia	Cambodia
3267.73722	Cameroon	Cameroon
1146.736919	Central African Republic	Central African Republic
1677.488582	Chad	Chad
19825.32272	Chile	Chile
8846.375168	China	China
11472.10244	Colombia	Colombia
3021.772787	Comoros	Comoros
4464.773481	Congo	Congo
809.7331854	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
16160.57354	Costa Rica	Costa Rica
2670.426555	Côte d'Ivoire	Côte d'Ivoire
7107.366451	Cuba	Cuba
2813.874781	Djibouti	Djibouti
13041.66426	Dominica	Dominica
12229.39414	Dominican Republic	Dominican Republic
10209.0123	Ecuador	Ecuador
10130.44689	Egypt	Egypt
7200.449289	El Salvador	El Salvador
17020.66992	Equatorial Guinea	Equatorial Guinea
1429.313291	Eritrea	Eritrea
6872.288421	Eswatini (Kingdom of)	Eswatini (Kingdom of)
1234.251626	Ethiopia	Ethiopia
9679.915841	Fiji	Fiji
11492.06266	Gabon	Gabon
2132.033879	Gambia	Gambia
9581.980186	Georgia	Georgia
3640.64144	Ghana	Ghana
11646.19387	Grenada	Grenada
7154.321512	Guatemala	Guatemala
1836.011571	Guinea	Guinea
1689.464873	Guinea-Bissau	Guinea-Bissau
9289.958781	Guyana	Guyana
2948.218267	Haiti	Haiti
4574.168511	Honduras	Honduras
4167.862731	India	India
7986.456491	Indonesia	Indonesia
15102.61749	Iran (Islamic Republic of)	Iran (Islamic Republic of)
8256.523015	Iraq	Iraq
9343.559806	Jamaica	Jamaica
11817.51988	Jordan	Jordan
17976.27447	Kazakhstan	Kazakhstan
3286.193143	Kenya	Kenya
2485.526551	Kiribati	Kiribati
66599.17177	Kuwait	Kuwait
3889.734936	Kyrgyzstan	Kyrgyzstan
4494.575332	Lao People's Democratic Republic	Lao People's Democratic Republic
18970.02529	Lebanon	Lebanon
2963.310944	Lesotho	Lesotho
1291.946192	Liberia	Liberia
31983.02202	Libya	Libya
1486.927503	Madagascar	Madagascar
1322.92992	Malawi	Malawi
19501.46237	Malaysia	Malaysia
14363.23615	Maldives	Maldives
1937.948872	Mali	Mali
4711.317396	Mauritania	Mauritania
17522.67512	Mauritius	Mauritius
17819.56652	Mexico	Mexico
3976.606667	Micronesia (Federated States of)	Micronesia (Federated States of)
9022.111316	Moldova (Republic of)	Moldova (Republic of)
7001.737024	Mongolia	Mongolia
16626.07912	Montenegro	Montenegro
6684.600586	Morocco	Morocco
1014.95404	Mozambique	Mozambique
2760.973638	Myanmar	Myanmar
8669.277709	Namibia	Namibia
5007.766219	Nauru	Nauru
2702.041832	Nepal	Nepal
4477.400845	Nicaragua	Nicaragua
1081.26196	Niger	Niger
4565.006426	Nigeria	Nigeria
13364.56532	North Macedonia	North Macedonia
38022.88364	Oman	Oman
3983.657534	Pakistan	Pakistan
15920.93435	Palau	Palau
5735.492491	Palestine, State of	Palestine, State of
20207.53611	Panama	Panama
3037.600086	Papua New Guinea	Papua New Guinea
10686.0445	Paraguay	Paraguay
9252.910859	Peru	Peru
6554.04118	Philippines	Philippines
93527.4535	Qatar	Qatar
1456.563812	Rwanda	Rwanda
23555.68933	Saint Kitts and Nevis	Saint Kitts and Nevis
13710.48903	Saint Lucia	Saint Lucia
11252.48407	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
5429.020327	Samoa	Samoa
3334.900648	Sao Tome and Principe	Sao Tome and Principe
41867.96969	Saudi Arabia	Saudi Arabia
2807.689781	Senegal	Senegal
14206.5076	Serbia	Serbia
20727.50745	Seychelles	Seychelles
1418.260172	Sierra Leone	Sierra Leone
78557.98724	Singapore	Singapore
2276.741886	Solomon Islands	Solomon Islands
13208.48997	South Africa	South Africa
1237.603735	South Sudan	South Sudan
9258.837982	Sri Lanka	Sri Lanka
4341.393066	Sudan	Sudan
15729.28874	Suriname	Suriname
7005.285201	Syrian Arab Republic	Syrian Arab Republic
2838.116675	Tajikistan	Tajikistan
1937.365234	Tanzania (United Republic of)	Tanzania (United Republic of)
13578.51999	Thailand	Thailand
9654.634882	Timor-Leste	Timor-Leste
1580.534172	Togo	Togo
5159.695995	Tonga	Tonga
27360.75088	Trinidad and Tobago	Trinidad and Tobago
10003.15367	Tunisia	Tunisia
19681.24937	Türkiye	Türkiye
11395.29871	Turkmenistan	Turkmenistan
3995.52098	Tuvalu	Tuvalu
1848.499074	Uganda	Uganda
11795.40137	Ukraine	Ukraine
54658.849	United Arab Emirates	United Arab Emirates
18877.61386	Uruguay	Uruguay
4994.237541	Uzbekistan	Uzbekistan
2878.323649	Vanuatu	Vanuatu
18703.222	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
6143.898308	Viet Nam	Viet Nam
3651.689508	Yemen	Yemen
2833.253144	Zambia	Zambia
1659.43149	Zimbabwe	Zimbabwe
