yintercept	key	showSelected2
1335.205733	Afghanistan	Afghanistan
15293.32651	Albania	Albania
10978.40571	Algeria	Algeria
5327.788251	Angola	Angola
18783.96536	Antigua and Barbuda	Antigua and Barbuda
22047.97131	Argentina	Argentina
15388.29976	Armenia	Armenia
15018.05443	Azerbaijan	Azerbaijan
32534.88784	Bahamas	Bahamas
48731.44564	Bahrain	Bahrain
6511.122178	Bangladesh	Bangladesh
14810.23783	Barbados	Barbados
18425.01061	Belarus	Belarus
9242.082259	Belize	Belize
3406.072937	Benin	Benin
10624.87388	Bhutan	Bhutan
7987.842247	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
16571.41275	Bosnia and Herzegovina	Bosnia and Herzegovina
14841.57836	Botswana	Botswana
14615.89235	Brazil	Brazil
59245.63485	Brunei Darussalam	Brunei Darussalam
2036.997179	Burkina Faso	Burkina Faso
712.0260007	Burundi	Burundi
7601.085433	Cabo Verde	Cabo Verde
4291.113168	Cambodia	Cambodia
3681.469988	Cameroon	Cameroon
869.11237	Central African Republic	Central African Republic
1388.897502	Chad	Chad
24430.99593	Chile	Chile
18024.88747	China	China
15013.92724	Colombia	Colombia
3260.555466	Comoros	Comoros
2902.808037	Congo	Congo
1080.138308	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
20248.38031	Costa Rica	Costa Rica
5376.396062	Côte d'Ivoire	Côte d'Ivoire
7953.448426	Cuba	Cuba
4874.51828	Djibouti	Djibouti
12467.85548	Dominica	Dominica
18653.26836	Dominican Republic	Dominican Republic
10693.23484	Ecuador	Ecuador
12360.8163	Egypt	Egypt
8886.173528	El Salvador	El Salvador
10662.65921	Equatorial Guinea	Equatorial Guinea
1957.046464	Eritrea	Eritrea
8391.855111	Eswatini (Kingdom of)	Eswatini (Kingdom of)
2368.758391	Ethiopia	Ethiopia
11233.65882	Fiji	Fiji
11194.21884	Gabon	Gabon
2089.626826	Gambia	Gambia
15952.02452	Georgia	Georgia
5380.271535	Ghana	Ghana
13593.24958	Grenada	Grenada
8996.415822	Guatemala	Guatemala
2404.165832	Guinea	Guinea
1879.853611	Guinea-Bissau	Guinea-Bissau
35782.90961	Guyana	Guyana
2801.712516	Haiti	Haiti
5271.604988	Honduras	Honduras
6950.526798	India	India
12045.56544	Indonesia	Indonesia
14770.32307	Iran (Islamic Republic of)	Iran (Islamic Republic of)
9091.865377	Iraq	Iraq
9694.522766	Jamaica	Jamaica
9294.801499	Jordan	Jordan
22586.79889	Kazakhstan	Kazakhstan
4807.716317	Kenya	Kenya
3440.416745	Kiribati	Kiribati
56729.18152	Kuwait	Kuwait
