y	x	label	key	clickSelects	showSelected2
1508.275616	2005	Afghanistan	Afghanistan	Afghanistan	Afghanistan
8197.982293	2005	Albania	Albania	Albania	Albania
10106.23758	2005	Algeria	Algeria	Algeria	Algeria
5385.175682	2005	Angola	Angola	Angola	Angola
17191.18749	2005	Argentina	Argentina	Argentina	Argentina
7579.667948	2005	Armenia	Armenia	Armenia	Armenia
6251.171806	2005	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
36554.31412	2005	Bahamas	Bahamas	Bahamas	Bahamas
45664.45993	2005	Bahrain	Bahrain	Bahrain	Bahrain
2784.390803	2005	Bangladesh	Bangladesh	Bangladesh	Bangladesh
15448.4397	2005	Barbados	Barbados	Barbados	Barbados
11950.98438	2005	Belarus	Belarus	Belarus	Belarus
8908.249266	2005	Belize	Belize	Belize	Belize
2522.060101	2005	Benin	Benin	Benin	Benin
5432.848949	2005	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
8935.395199	2005	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
11696.33028	2005	Botswana	Botswana	Botswana	Botswana
12169.84951	2005	Brazil	Brazil	Brazil	Brazil
69714.5332	2005	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
1463.960229	2005	Burkina Faso	Burkina Faso	Burkina Faso	Burkina Faso
783.3718757	2005	Burundi	Burundi	Burundi	Burundi
5255.407629	2005	Cabo Verde	Cabo Verde	Cabo Verde	Cabo Verde
2040.3348	2005	Cambodia	Cambodia	Cambodia	Cambodia
3150.784011	2005	Cameroon	Cameroon	Cameroon	Cameroon
1043.743883	2005	Central African Republic	Central African Republic	Central African Republic	Central African Republic
1378.763277	2005	Chad	Chad	Chad	Chad
17046.35547	2005	Chile	Chile	Chile	Chile
5299.359222	2005	China	China	China	China
9905.979478	2005	Colombia	Colombia	Colombia	Colombia
2897.334374	2005	Comoros	Comoros	Comoros	Comoros
3387.866765	2005	Congo	Congo	Congo	Congo
727.5172759	2005	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
13543.77642	2005	Costa Rica	Costa Rica	Costa Rica	Costa Rica
2505.537046	2005	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
5530.208371	2005	Cuba	Cuba	Cuba	Cuba
