yintercept	key	showSelected2
5.272429209	Afghanistan	Afghanistan
10.54819012	Albania	Albania
10.69680341	Algeria	Algeria
14.11907005	Argentina	Argentina
10.73042965	Armenia	Armenia
11.70277844	Azerbaijan	Azerbaijan
11.42904853	Bahamas	Bahamas
11.11192354	Bahrain	Bahrain
7.161081441	Bangladesh	Bangladesh
14.04705249	Barbados	Barbados
12.49038982	Belarus	Belarus
11.5193493	Belize	Belize
6.076617031	Benin	Benin
14.92806925	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
11.25216961	Botswana	Botswana
13.29070864	Brazil	Brazil
11.32273006	Brunei Darussalam	Brunei Darussalam
4.56549865	Burundi	Burundi
7.743496524	Cambodia	Cambodia
7.290378928	Cameroon	Cameroon
4.705958927	Central African Republic	Central African Republic
12.61588001	Chile	Chile
9.392760038	China	China
11.77365971	Colombia	Colombia
9.557101822	Congo	Congo
6.784370184	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
11.15559006	Costa Rica	Costa Rica
6.237877375	Côte d'Ivoire	Côte d'Ivoire
12.09601498	Cuba	Cuba
3.082350016	Djibouti	Djibouti
10.72705386	Dominican Republic	Dominican Republic
12.49665991	Ecuador	Ecuador
10.5139879	Egypt	Egypt
10.58460999	El Salvador	El Salvador
9.706296603	Eswatini (Kingdom of)	Eswatini (Kingdom of)
11.9979376	Fiji	Fiji
11.41378538	Gabon	Gabon
5.371915414	Gambia	Gambia
6.694669052	Ghana	Ghana
7.918348585	Guatemala	Guatemala
4.547970057	Guinea	Guinea
9.827395399	Guyana	Guyana
8.822688123	Haiti	Haiti
8.930303256	Honduras	Honduras
8.191783269	India	India
10.78509998	Indonesia	Indonesia
11.6892848	Iran (Islamic Republic of)	Iran (Islamic Republic of)
8.180738923	Iraq	Iraq
10.57880747	Jamaica	Jamaica
12.12152004	Jordan	Jordan
11.97687607	Kazakhstan	Kazakhstan
8.471579859	Kenya	Kenya
11.90672493	Kuwait	Kuwait
10.85743364	Kyrgyzstan	Kyrgyzstan
7.761219978	Lao People's Democratic Republic	Lao People's Democratic Republic
8.886696815	Lesotho	Lesotho
16.31228418	Libya	Libya
10.95908324	Malawi	Malawi
12.20392036	Malaysia	Malaysia
10.50992012	Maldives	Maldives
3.705430031	Mali	Mali
6.089719772	Mauritania	Mauritania
11.3348999	Mauritius	Mauritius
11.70351982	Mexico	Mexico
11.16867288	Moldova (Republic of)	Moldova (Republic of)
8.431200027	Mongolia	Mongolia
7.678740025	Morocco	Morocco
5.215500116	Mozambique	Mozambique
7.853429794	Myanmar	Myanmar
12.44921017	Namibia	Namibia
8.350139618	Nepal	Nepal
9.431767327	Nicaragua	Nicaragua
2.540719943	Niger	Niger
11.28462029	North Macedonia	North Macedonia
4.577513658	Pakistan	Pakistan
11.85467307	Panama	Panama
5.758080006	Papua New Guinea	Papua New Guinea
11.56016318	Paraguay	Paraguay
12.36009502	Peru	Peru
11.3891201	Philippines	Philippines
12.63720989	Qatar	Qatar
5.656933149	Rwanda	Rwanda
12.1623575	Saint Lucia	Saint Lucia
11.68673992	Samoa	Samoa
8.851289117	Sao Tome and Principe	Sao Tome and Principe
12.11774415	Saudi Arabia	Saudi Arabia
5.093080044	Senegal	Senegal
12.92081367	Serbia	Serbia
5.742755985	Sierra Leone	Sierra Leone
15.39756895	Singapore	Singapore
13.24167898	South Africa	South Africa
12.19787264	Sri Lanka	Sri Lanka
4.875316429	Sudan	Sudan
9.895188877	Syrian Arab Republic	Syrian Arab Republic
9.532492399	Tajikistan	Tajikistan
5.699363929	Tanzania (United Republic of)	Tanzania (United Republic of)
10.87125969	Thailand	Thailand
9.15073967	Togo	Togo
13.05090656	Tonga	Tonga
11.15513646	Trinidad and Tobago	Trinidad and Tobago
11.93177986	Tunisia	Tunisia
10.12756014	Türkiye	Türkiye
10.54518986	Tuvalu	Tuvalu
7.294793447	Uganda	Uganda
12.65505219	Ukraine	Ukraine
10.81961234	United Arab Emirates	United Arab Emirates
14.09185028	Uruguay	Uruguay
10.50813484	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
10.18877983	Viet Nam	Viet Nam
6.792561796	Yemen	Yemen
8.355757831	Zambia	Zambia
10.15273598	Zimbabwe	Zimbabwe
