yintercept	key	showSelected2
1953.65815	Afghanistan	Afghanistan
10153.08169	Albania	Albania
10708.17326	Algeria	Algeria
7000.983424	Angola	Angola
19225.41262	Antigua and Barbuda	Antigua and Barbuda
20779.32028	Argentina	Argentina
9186.422728	Armenia	Armenia
12625.62044	Azerbaijan	Azerbaijan
33789.6262	Bahamas	Bahamas
40494.84868	Bahrain	Bahrain
3512.515113	Bangladesh	Bangladesh
15749.63089	Barbados	Barbados
15705.63009	Belarus	Belarus
8647.544249	Belize	Belize
2647.648776	Benin	Benin
6095.945494	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
10757.99383	Bosnia and Herzegovina	Bosnia and Herzegovina
11578.69125	Botswana	Botswana
13611.11891	Brazil	Brazil
66277.66465	Brunei Darussalam	Brunei Darussalam
1561.114558	Burkina Faso	Burkina Faso
794.0373254	Burundi	Burundi
6399.245718	Cabo Verde	Cabo Verde
2483.750246	Cambodia	Cambodia
3285.454823	Cameroon	Cameroon
1110.788224	Central African Republic	Central African Republic
1514.11897	Chad	Chad
18917.49378	Chile	Chile
8056.028397	China	China
11169.2851	Colombia	Colombia
2971.68615	Comoros	Comoros
4323.090428	Congo	Congo
782.8943254	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
15528.73779	Costa Rica	Costa Rica
2562.097626	Côte d'Ivoire	Côte d'Ivoire
6916.018671	Cuba	Cuba
2570.013354	Djibouti	Djibouti
12832.38285	Dominica	Dominica
11435.12522	Dominican Republic	Dominican Republic
9965.533264	Ecuador	Ecuador
10036.67864	Egypt	Egypt
7058.044685	El Salvador	El Salvador
23244.84747	Equatorial Guinea	Equatorial Guinea
1320.929136	Eritrea	Eritrea
6861.930591	Eswatini (Kingdom of)	Eswatini (Kingdom of)
1129.002301	Ethiopia	Ethiopia
9701.509166	Fiji	Fiji
11685.39239	Gabon	Gabon
2075.716046	Gambia	Gambia
9037.946485	Georgia	Georgia
3501.737818	Ghana	Ghana
11409.52028	Grenada	Grenada
7124.618243	Guatemala	Guatemala
1774.329626	Guinea	Guinea
1644.447024	Guinea-Bissau	Guinea-Bissau
8758.286926	Guyana	Guyana
3158.425873	Haiti	Haiti
4616.401304	Honduras	Honduras
3913.922525	India	India
7558.922199	Indonesia	Indonesia
