yintercept	key	showSelected2
1364.239872	Afghanistan	Afghanistan
6920.545333	Albania	Albania
9026.512358	Algeria	Algeria
4658.73107	Angola	Angola
14647.64818	Argentina	Argentina
5144.307204	Armenia	Armenia
4566.538056	Azerbaijan	Azerbaijan
36841.47622	Bahamas	Bahamas
44454.77914	Bahrain	Bahrain
2478.738954	Bangladesh	Bangladesh
14540.30513	Barbados	Barbados
8943.528547	Belarus	Belarus
8515.889069	Belize	Belize
2507.159202	Benin	Benin
5202.962169	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
7801.875608	Bosnia and Herzegovina	Bosnia and Herzegovina
10678.78811	Botswana	Botswana
11360.43717	Brazil	Brazil
70867.86366	Brunei Darussalam	Brunei Darussalam
1315.082118	Burkina Faso	Burkina Faso
833.5666126	Burundi	Burundi
4759.867716	Cabo Verde	Cabo Verde
1590.691057	Cambodia	Cambodia
2883.257535	Cameroon	Cameroon
1139.302459	Central African Republic	Central African Republic
988.6876959	Chad	Chad
15542.03015	Chile	Chile
3988.393541	China	China
9000.437442	Colombia	Colombia
2872.4931	Comoros	Comoros
3269.927531	Congo	Congo
672.7434858	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
12399.23685	Costa Rica	Costa Rica
2613.705314	Côte d'Ivoire	Côte d'Ivoire
4559.6451	Cuba	Cuba
1756.648947	Djibouti	Djibouti
9375.044356	Dominica	Dominica
9195.327189	Dominican Republic	Dominican Republic
8236.865838	Ecuador	Ecuador
8012.491734	Egypt	Egypt
6423.783483	El Salvador	El Salvador
13279.34611	Equatorial Guinea	Equatorial Guinea
5662.490275	Eswatini (Kingdom of)	Eswatini (Kingdom of)
743.2334114	Ethiopia	Ethiopia
9622.009513	Fiji	Fiji
14318.46781	Gabon	Gabon
1945.441517	Gambia	Gambia
5596.452661	Georgia	Georgia
2813.442443	Ghana	Ghana
10024.02538	Grenada	Grenada
6489.613841	Guatemala	Guatemala
1788.521678	Guinea	Guinea
4885.347596	Guyana	Guyana
2900.00335	Haiti	Haiti
3937.678927	Honduras	Honduras
2682.473037	India	India
5747.042726	Indonesia	Indonesia
11915.81494	Iran (Islamic Republic of)	Iran (Islamic Republic of)
6707.992261	Iraq	Iraq
9156.400456	Jamaica	Jamaica
9449.941899	Jordan	Jordan
12765.0785	Kazakhstan	Kazakhstan
3217.051331	Kenya	Kenya
2989.490138	Kiribati	Kiribati
63524.52338	Kuwait	Kuwait
3069.604945	Kyrgyzstan	Kyrgyzstan
2927.219155	Lao People's Democratic Republic	Lao People's Democratic Republic
2724.225264	Lesotho	Lesotho
1587.106628	Liberia	Liberia
24723.40468	Libya	Libya
1349.739504	Madagascar	Madagascar
1004.041368	Malawi	Malawi
15142.33417	Malaysia	Malaysia
13142.89429	Maldives	Maldives
1670.312065	Mali	Mali
4120.646237	Mauritania	Mauritania
12699.47416	Mauritius	Mauritius
17028.0568	Mexico	Mexico
3843.154617	Micronesia (Federated States of)	Micronesia (Federated States of)
6284.207721	Moldova (Republic of)	Moldova (Republic of)
4737.96457	Mongolia	Mongolia
5113.145996	Morocco	Morocco
657.7826961	Mozambique	Mozambique
1222.974918	Myanmar	Myanmar
6954.73357	Namibia	Namibia
2052.604656	Nepal	Nepal
3820.782762	Nicaragua	Nicaragua
1004.902007	Niger	Niger
10002.87629	North Macedonia	North Macedonia
36398.36463	Oman	Oman
3277.086276	Pakistan	Pakistan
14252.35855	Palau	Palau
14305.13727	Panama	Panama
3049.21796	Papua New Guinea	Papua New Guinea
7743.154975	Paraguay	Paraguay
6473.99404	Peru	Peru
5016.931175	Philippines	Philippines
78557.99057	Qatar	Qatar
1000.495575	Rwanda	Rwanda
11379.94071	Saint Lucia	Saint Lucia
8920.091061	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
4426.16604	Samoa	Samoa
2445.589826	Sao Tome and Principe	Sao Tome and Principe
37209.65292	Saudi Arabia	Saudi Arabia
2574.260476	Senegal	Senegal
10109.13455	Serbia	Serbia
18167.81992	Seychelles	Seychelles
1093.554547	Sierra Leone	Sierra Leone
56146.6032	Singapore	Singapore
1773.15293	Solomon Islands	Solomon Islands
10859.54095	South Africa	South Africa
6101.385601	Sri Lanka	Sri Lanka
4106.773926	Sudan	Sudan
6136.165828	Syrian Arab Republic	Syrian Arab Republic
1599.570825	Tajikistan	Tajikistan
1466.36438	Tanzania (United Republic of)	Tanzania (United Republic of)
10187.28002	Thailand	Thailand
3724.107593	Timor-Leste	Timor-Leste
1642.96737	Togo	Togo
5642.368292	Tonga	Tonga
17959.2544	Trinidad and Tobago	Trinidad and Tobago
7651.933763	Tunisia	Tunisia
14903.61525	Türkiye	Türkiye
5556.744316	Tuvalu	Tuvalu
1307.932424	Uganda	Uganda
8408.250977	Ukraine	Ukraine
91452.14791	United Arab Emirates	United Arab Emirates
13112.05779	Uruguay	Uruguay
2787.764698	Uzbekistan	Uzbekistan
14654.861	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
4034.296364	Viet Nam	Viet Nam
3298.796431	Yemen	Yemen
2066.032149	Zambia	Zambia
1369.481884	Zimbabwe	Zimbabwe
