y	x	label	key	clickSelects	showSelected2
4.688436912	1996	Afghanistan	Afghanistan	Afghanistan	Afghanistan
10.16149998	1996	Albania	Albania	Albania	Albania
10.12388992	1996	Algeria	Algeria	Algeria	Algeria
13.67585993	1996	Argentina	Argentina	Argentina	Argentina
9.8751297	1996	Armenia	Armenia	Armenia	Armenia
11.55033249	1996	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
11.39469043	1996	Bahamas	Bahamas	Bahamas	Bahamas
11.00928974	1996	Bahrain	Bahrain	Bahrain	Bahrain
6.755836105	1996	Bangladesh	Bangladesh	Bangladesh	Bangladesh
13.77275689	1996	Barbados	Barbados	Barbados	Barbados
12.36343956	1996	Belarus	Belarus	Belarus	Belarus
11.15894396	1996	Belize	Belize	Belize	Belize
5.72241148	1996	Benin	Benin	Benin	Benin
13.79787932	1996	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
10.88468329	1996	Botswana	Botswana	Botswana	Botswana
13.19871093	1996	Brazil	Brazil	Brazil	Brazil
11.5422349	1996	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
4.531231105	1996	Burundi	Burundi	Burundi	Burundi
7.52852318	1996	Cambodia	Cambodia	Cambodia	Cambodia
7.542916417	1996	Cameroon	Cameroon	Cameroon	Cameroon
4.502286013	1996	Central African Republic	Central African Republic	Central African Republic	Central African Republic
12.26519184	1996	Chile	Chile	Chile	Chile
8.975049973	1996	China	China	China	China
11.07009983	1996	Colombia	Colombia	Colombia	Colombia
9.935347939	1996	Congo	Congo	Congo	Congo
6.630936861	1996	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
10.85114002	1996	Costa Rica	Costa Rica	Costa Rica	Costa Rica
6.002584636	1996	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
11.97091961	1996	Cuba	Cuba	Cuba	Cuba
2.960400105	1996	Djibouti	Djibouti	Djibouti	Djibouti
10.34672505	1996	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
12.13826566	1996	Ecuador	Ecuador	Ecuador	Ecuador
10.15294278	1996	Egypt	Egypt	Egypt	Egypt
