yintercept	key	showSelected2
2174.350605	Afghanistan	Afghanistan
11146.24731	Albania	Albania
11103.42939	Algeria	Algeria
7256.369381	Angola	Angola
17301.81341	Antigua and Barbuda	Antigua and Barbuda
23555.62317	Argentina	Argentina
10718.40027	Armenia	Armenia
13272.62095	Azerbaijan	Azerbaijan
33977.48273	Bahamas	Bahamas
46027.82681	Bahrain	Bahrain
4073.633889	Bangladesh	Bangladesh
15166.06931	Barbados	Barbados
18187.99412	Belarus	Belarus
8370.261821	Belize	Belize
2665.523826	Benin	Benin
8128.851491	Bhutan	Bhutan
6488.234119	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
11132.69242	Bosnia and Herzegovina	Bosnia and Herzegovina
13117.66171	Botswana	Botswana
15036.04477	Brazil	Brazil
66053.56848	Brunei Darussalam	Brunei Darussalam
1732.087808	Burkina Faso	Burkina Faso
811.9726884	Burundi	Burundi
6510.948703	Cabo Verde	Cabo Verde
2876.206767	Cambodia	Cambodia
3322.769684	Cameroon	Cameroon
1224.833041	Central African Republic	Central African Republic
1720.438497	Chad	Chad
22185.81902	Chile	Chile
10346.76811	China	China
12421.56175	Colombia	Colombia
3109.118404	Comoros	Comoros
4835.445078	Congo	Congo
848.942355	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
17279.65217	Costa Rica	Costa Rica
2654.962055	Côte d'Ivoire	Côte d'Ivoire
7580.792638	Cuba	Cuba
3456.500428	Djibouti	Djibouti
12841.02167	Dominica	Dominica
12583.49887	Dominican Republic	Dominican Republic
11248.72366	Ecuador	Ecuador
10036.41388	Egypt	Egypt
7537.686573	El Salvador	El Salvador
18840.51277	Equatorial Guinea	Equatorial Guinea
1773.347615	Eritrea	Eritrea
7215.886902	Eswatini (Kingdom of)	Eswatini (Kingdom of)
1408.061934	Ethiopia	Ethiopia
9956.767954	Fiji	Fiji
12396.71705	Gabon	Gabon
1933.804073	Gambia	Gambia
11196.55969	Georgia	Georgia
4165.29783	Ghana	Ghana
11518.91645	Grenada	Grenada
7437.345084	Guatemala	Guatemala
1944.646071	Guinea	Guinea
