y	x	label	key	clickSelects	showSelected2
52.943	1998	Afghanistan	Afghanistan	Afghanistan	Afghanistan
74.99	1998	Albania	Albania	Albania	Albania
69.451	1998	Algeria	Algeria	Algeria	Algeria
73.474	1998	Argentina	Argentina	Argentina	Argentina
70.514	1998	Armenia	Armenia	Armenia	Armenia
63.561	1998	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
71.456	1998	Bahamas	Bahamas	Bahamas	Bahamas
74.641	1998	Bahrain	Bahrain	Bahrain	Bahrain
63.917	1998	Bangladesh	Bangladesh	Bangladesh	Bangladesh
73.728	1998	Barbados	Barbados	Barbados	Barbados
68.641	1998	Belarus	Belarus	Belarus	Belarus
68.599	1998	Belize	Belize	Belize	Belize
56.218	1998	Benin	Benin	Benin	Benin
61.332	1998	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
52.523	1998	Botswana	Botswana	Botswana	Botswana
69.189	1998	Brazil	Brazil	Brazil	Brazil
73.619	1998	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
46.552	1998	Burundi	Burundi	Burundi	Burundi
57.028	1998	Cambodia	Cambodia	Cambodia	Cambodia
52.582	1998	Cameroon	Cameroon	Cameroon	Cameroon
46.025	1998	Central African Republic	Central African Republic	Central African Republic	Central African Republic
75.669	1998	Chile	Chile	Chile	Chile
71.172	1998	China	China	China	China
70.738	1998	Colombia	Colombia	Colombia	Colombia
50.894	1998	Congo	Congo	Congo	Congo
49.696	1998	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
76.896	1998	Costa Rica	Costa Rica	Costa Rica	Costa Rica
51.108	1998	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
75.564	1998	Cuba	Cuba	Cuba	Cuba
56.176	1998	Djibouti	Djibouti	Djibouti	Djibouti
69.096	1998	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
72.045	1998	Ecuador	Ecuador	Ecuador	Ecuador
67.471	1998	Egypt	Egypt	Egypt	Egypt
68.478	1998	El Salvador	El Salvador	El Salvador	El Salvador
50.333	1998	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)	Eswatini (Kingdom of)
66.68	1998	Fiji	Fiji	Fiji	Fiji
60.79	1998	Gabon	Gabon	Gabon	Gabon
56.554	1998	Gambia	Gambia	Gambia	Gambia
57.6	1998	Ghana	Ghana	Ghana	Ghana
66.114	1998	Guatemala	Guatemala	Guatemala	Guatemala
52.049	1998	Guinea	Guinea	Guinea	Guinea
63.9	1998	Guyana	Guyana	Guyana	Guyana
57.135	1998	Haiti	Haiti	Haiti	Haiti
62.721	1998	Honduras	Honduras	Honduras	Honduras
61.792	1998	India	India	India	India
65.962	1998	Indonesia	Indonesia	Indonesia	Indonesia
68.73	1998	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)	Iran (Islamic Republic of)
65.486	1998	Iraq	Iraq	Iraq	Iraq
70.99	1998	Jamaica	Jamaica	Jamaica	Jamaica
71.474	1998	Jordan	Jordan	Jordan	Jordan
63.812	1998	Kazakhstan	Kazakhstan	Kazakhstan	Kazakhstan
54.526	1998	Kenya	Kenya	Kenya	Kenya
76.157	1998	Kuwait	Kuwait	Kuwait	Kuwait
65.114	1998	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan	Kyrgyzstan
57.665	1998	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic	Lao People's Democratic Republic
51.783	1998	Lesotho	Lesotho	Lesotho	Lesotho
71.079	1998	Libya	Libya	Libya	Libya
42.848	1998	Malawi	Malawi	Malawi	Malawi
72.168	1998	Malaysia	Malaysia	Malaysia	Malaysia
69.572	1998	Maldives	Maldives	Maldives	Maldives
49.164	1998	Mali	Mali	Mali	Mali
60.609	1998	Mauritania	Mauritania	Mauritania	Mauritania
70.788	1998	Mauritius	Mauritius	Mauritius	Mauritius
72.845	1998	Mexico	Mexico	Mexico	Mexico
65.505	1998	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)	Moldova (Republic of)
61.765	1998	Mongolia	Mongolia	Mongolia	Mongolia
66.018	1998	Morocco	Morocco	Morocco	Morocco
48.024	1998	Mozambique	Mozambique	Mozambique	Mozambique
59.794	1998	Myanmar	Myanmar	Myanmar	Myanmar
54.101	1998	Namibia	Namibia	Namibia	Namibia
61.549	1998	Nepal	Nepal	Nepal	Nepal
65.209	1998	Nicaragua	Nicaragua	Nicaragua	Nicaragua
48.191	1998	Niger	Niger	Niger	Niger
72.405	1998	North Macedonia	North Macedonia	North Macedonia	North Macedonia
61.09	1998	Pakistan	Pakistan	Pakistan	Pakistan
73.279	1998	Panama	Panama	Panama	Panama
60.629	1998	Papua New Guinea	Papua New Guinea	Papua New Guinea	Papua New Guinea
69.478	1998	Paraguay	Paraguay	Paraguay	Paraguay
69.082	1998	Peru	Peru	Peru	Peru
69.1	1998	Philippines	Philippines	Philippines	Philippines
74.809	1998	Qatar	Qatar	Qatar	Qatar
41.681	1998	Rwanda	Rwanda	Rwanda	Rwanda
70.69	1998	Saint Lucia	Saint Lucia	Saint Lucia	Saint Lucia
70.171	1998	Samoa	Samoa	Samoa	Samoa
61.187	1998	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe	Sao Tome and Principe
71.879	1998	Saudi Arabia	Saudi Arabia	Saudi Arabia	Saudi Arabia
56.418	1998	Senegal	Senegal	Senegal	Senegal
71.243	1998	Serbia	Serbia	Serbia	Serbia
42.789	1998	Sierra Leone	Sierra Leone	Sierra Leone	Sierra Leone
77.987	1998	Singapore	Singapore	Singapore	Singapore
60.001	1998	South Africa	South Africa	South Africa	South Africa
72.081	1998	Sri Lanka	Sri Lanka	Sri Lanka	Sri Lanka
48.81	1998	Sudan	Sudan	Sudan	Sudan
70.196	1998	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic	Syrian Arab Republic
61.519	1998	Tajikistan	Tajikistan	Tajikistan	Tajikistan
50.914	1998	Tanzania (United Republic of)	Tanzania (United Republic of)	Tanzania (United Republic of)	Tanzania (United Republic of)
72.862	1998	Thailand	Thailand	Thailand	Thailand
54.199	1998	Togo	Togo	Togo	Togo
68.642	1998	Tonga	Tonga	Tonga	Tonga
69.16	1998	Trinidad and Tobago	Trinidad and Tobago	Trinidad and Tobago	Trinidad and Tobago
73.169	1998	Tunisia	Tunisia	Tunisia	Tunisia
71.039	1998	Türkiye	Türkiye	Türkiye	Türkiye
63.418	1998	Tuvalu	Tuvalu	Tuvalu	Tuvalu
47.175	1998	Uganda	Uganda	Uganda	Uganda
68.399	1998	Ukraine	Ukraine	Ukraine	Ukraine
73.066	1998	United Arab Emirates	United Arab Emirates	United Arab Emirates	United Arab Emirates
74.527	1998	Uruguay	Uruguay	Uruguay	Uruguay
72.668	1998	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
72.107	1998	Viet Nam	Viet Nam	Viet Nam	Viet Nam
61.375	1998	Yemen	Yemen	Yemen	Yemen
44.701	1998	Zambia	Zambia	Zambia	Zambia
46.819	1998	Zimbabwe	Zimbabwe	Zimbabwe	Zimbabwe
