yintercept	key	showSelected2
3.812448465	Afghanistan	Afghanistan
10.07353973	Albania	Albania
9.915590286	Algeria	Algeria
13.27257983	Argentina	Argentina
10.7276001	Armenia	Armenia
11.34334683	Bahamas	Bahamas
11.5489397	Bahrain	Bahrain
6.147968102	Bangladesh	Bangladesh
13.3613135	Barbados	Barbados
10.63936773	Belize	Belize
5.24912074	Benin	Benin
12.32392686	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
10.47222042	Botswana	Botswana
13.06190699	Brazil	Brazil
12.0296402	Brunei Darussalam	Brunei Darussalam
4.479829788	Burundi	Burundi
7.206063165	Cambodia	Cambodia
7.921722651	Cameroon	Cameroon
4.196776643	Central African Republic	Central African Republic
11.73915958	Chile	Chile
8.60599041	China	China
10.41952991	Colombia	Colombia
10.50271711	Congo	Congo
6.406792029	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
10.39446497	Costa Rica	Costa Rica
5.666181491	Côte d'Ivoire	Côte d'Ivoire
12.27513027	Cuba	Cuba
9.80136539	Dominican Republic	Dominican Republic
11.60067427	Ecuador	Ecuador
9.611375093	Egypt	Egypt
8.96173954	El Salvador	El Salvador
9.430410385	Eswatini (Kingdom of)	Eswatini (Kingdom of)
11.76907523	Fiji	Fiji
11.19379468	Gabon	Gabon
4.350077852	Gambia	Gambia
6.024967843	Ghana	Ghana
7.029280186	Guatemala	Guatemala
3.172029972	Guinea	Guinea
8.954183327	Guyana	Guyana
8.301440555	Haiti	Haiti
8.339759827	Honduras	Honduras
8.081838401	India	India
9.861129761	Indonesia	Indonesia
11.09279205	Iran (Islamic Republic of)	Iran (Islamic Republic of)
7.618872444	Iraq	Iraq
10.96779513	Jamaica	Jamaica
12.00277042	Jordan	Jordan
11.66178465	Kazakhstan	Kazakhstan
8.093303384	Kenya	Kenya
7.967619896	Kuwait	Kuwait
11.02869034	Kyrgyzstan	Kyrgyzstan
6.733469963	Lao People's Democratic Republic	Lao People's Democratic Republic
8.696909904	Lesotho	Lesotho
16.53843681	Libya	Libya
6.444399834	Malawi	Malawi
10.74794006	Malaysia	Malaysia
2.360039949	Mali	Mali
4.563419819	Mauritania	Mauritania
10.36658001	Mauritius	Mauritius
10.95479012	Mexico	Mexico
10.61424491	Moldova (Republic of)	Moldova (Republic of)
7.619840145	Mongolia	Mongolia
6.738800049	Morocco	Morocco
3.953269958	Mozambique	Mozambique
7.771729946	Myanmar	Myanmar
12.88539982	Namibia	Namibia
7.676449776	Nepal	Nepal
8.188419978	Nicaragua	Nicaragua
2.110269937	Niger	Niger
4.365467475	Pakistan	Pakistan
11.05078983	Panama	Panama
5.017605322	Papua New Guinea	Papua New Guinea
10.02418041	Paraguay	Paraguay
11.35470963	Peru	Peru
10.83234692	Philippines	Philippines
12.20510006	Qatar	Qatar
11.91448021	Saint Lucia	Saint Lucia
8.395943185	Sao Tome and Principe	Sao Tome and Principe
11.46551288	Saudi Arabia	Saudi Arabia
4.594187927	Senegal	Senegal
4.64686594	Sierra Leone	Sierra Leone
15.06898929	Singapore	Singapore
12.92787679	South Africa	South Africa
11.75127918	Sri Lanka	Sri Lanka
4.0161316	Sudan	Sudan
10.0685997	Syrian Arab Republic	Syrian Arab Republic
10.82005024	Tajikistan	Tajikistan
5.497560024	Tanzania (United Republic of)	Tanzania (United Republic of)
9.63049984	Thailand	Thailand
7.488199949	Togo	Togo
12.23492723	Tonga	Tonga
10.59889984	Trinidad and Tobago	Trinidad and Tobago
10.24203014	Tunisia	Tunisia
9.371190071	Türkiye	Türkiye
10.72158384	Tuvalu	Tuvalu
5.566840172	Uganda	Uganda
11.90876961	Ukraine	Ukraine
10.2863102	United Arab Emirates	United Arab Emirates
12.98691773	Uruguay	Uruguay
10.6458478	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
8.625973761	Viet Nam	Viet Nam
5.880804551	Yemen	Yemen
7.972610085	Zambia	Zambia
9.644214358	Zimbabwe	Zimbabwe
