yintercept	key	showSelected2
4.396440763	Afghanistan	Afghanistan
10.05914021	Albania	Albania
9.958029747	Algeria	Algeria
13.45425487	Argentina	Argentina
10.17511988	Armenia	Armenia
11.47485582	Azerbaijan	Azerbaijan
11.37755013	Bahamas	Bahamas
11.17031956	Bahrain	Bahrain
6.553213437	Bangladesh	Bangladesh
13.6356091	Barbados	Barbados
12.00144958	Belarus	Belarus
10.98299209	Belize	Belize
5.560086862	Benin	Benin
13.23278436	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
10.70094013	Botswana	Botswana
13.15295115	Brazil	Brazil
11.65198731	Brunei Darussalam	Brunei Darussalam
4.514097333	Burundi	Burundi
7.421036508	Cambodia	Cambodia
7.669185162	Cameroon	Cameroon
4.400449556	Central African Republic	Central African Republic
12.08984776	Chile	Chile
8.725359917	China	China
10.55655956	Colombia	Colombia
10.124471	Congo	Congo
6.5542202	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
10.698915	Costa Rica	Costa Rica
5.888287707	Côte d'Ivoire	Côte d'Ivoire
11.52468967	Cuba	Cuba
2.83547008	Djibouti	Djibouti
10.16164766	Dominican Republic	Dominican Republic
11.95906853	Ecuador	Ecuador
9.972420216	Egypt	Egypt
9.610887718	El Salvador	El Salvador
9.609889984	Eswatini (Kingdom of)	Eswatini (Kingdom of)
11.86062018	Fiji	Fiji
11.28127751	Gabon	Gabon
4.723680019	Gambia	Gambia
6.284409625	Ghana	Ghana
7.169149876	Guatemala	Guatemala
3.624340057	Guinea	Guinea
9.293749469	Guyana	Guyana
8.506138473	Haiti	Haiti
8.575977198	Honduras	Honduras
8.125499725	India	India
10.25559044	Indonesia	Indonesia
11.28991032	Iran (Islamic Republic of)	Iran (Islamic Republic of)
7.838833406	Iraq	Iraq
10.81220007	Jamaica	Jamaica
11.98447037	Jordan	Jordan
11.55536385	Kazakhstan	Kazakhstan
8.244613974	Kenya	Kenya
11.67164993	Kuwait	Kuwait
10.29623985	Kyrgyzstan	Kyrgyzstan
6.697710037	Lao People's Democratic Republic	Lao People's Democratic Republic
9.087889671	Lesotho	Lesotho
16.44760193	Libya	Libya
10.48311996	Malawi	Malawi
10.84197998	Malaysia	Malaysia
9.679223577	Maldives	Maldives
2.827260017	Mali	Mali
5.381599903	Mauritania	Mauritania
10.62985325	Mauritius	Mauritius
11.21502972	Mexico	Mexico
10.83263452	Moldova (Republic of)	Moldova (Republic of)
7.490560055	Mongolia	Mongolia
7.261839867	Morocco	Morocco
4.153170109	Mozambique	Mozambique
7.768799782	Myanmar	Myanmar
13.08613968	Namibia	Namibia
7.769179821	Nepal	Nepal
8.529800415	Nicaragua	Nicaragua
2.282449939	Niger	Niger
11.13234997	North Macedonia	North Macedonia
4.450285948	Pakistan	Pakistan
11.18601036	Panama	Panama
5.316289902	Papua New Guinea	Papua New Guinea
10.40659046	Paraguay	Paraguay
11.8151598	Peru	Peru
10.89836025	Philippines	Philippines
12.51344967	Qatar	Qatar
5.693183263	Rwanda	Rwanda
12.01363113	Saint Lucia	Saint Lucia
11.6578	Samoa	Samoa
8.575200936	Sao Tome and Principe	Sao Tome and Principe
11.7220833	Saudi Arabia	Saudi Arabia
4.783363914	Senegal	Senegal
12.74917805	Serbia	Serbia
5.085221958	Sierra Leone	Sierra Leone
15.19957125	Singapore	Singapore
13.17712731	South Africa	South Africa
11.92872584	Sri Lanka	Sri Lanka
4.339961577	Sudan	Sudan
9.720040321	Syrian Arab Republic	Syrian Arab Republic
10.06548023	Tajikistan	Tajikistan
5.269070148	Tanzania (United Republic of)	Tanzania (United Republic of)
10.06676006	Thailand	Thailand
8.474849701	Togo	Togo
12.55501126	Tonga	Tonga
10.82139449	Trinidad and Tobago	Trinidad and Tobago
10.98894024	Tunisia	Tunisia
9.600279808	Türkiye	Türkiye
10.65102625	Tuvalu	Tuvalu
5.621990204	Uganda	Uganda
11.9802084	Ukraine	Ukraine
10.49963105	United Arab Emirates	United Arab Emirates
13.22863269	Uruguay	Uruguay
10.59076262	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
9.251096189	Viet Nam	Viet Nam
6.229819829	Yemen	Yemen
8.090736695	Zambia	Zambia
9.847623008	Zimbabwe	Zimbabwe
