yintercept	key	showSelected2
2244.209474	Afghanistan	Afghanistan
11552.96617	Albania	Albania
11118.24878	Algeria	Algeria
7437.535052	Angola	Angola
17327.14472	Antigua and Barbuda	Antigua and Barbuda
23913.50105	Argentina	Argentina
11336.71194	Armenia	Armenia
13956.4303	Azerbaijan	Azerbaijan
32498.22024	Bahamas	Bahamas
46836.14835	Bahrain	Bahrain
4247.481847	Bangladesh	Bangladesh
14845.30143	Barbados	Barbados
18137.47165	Belarus	Belarus
8601.869481	Belize	Belize
2776.709633	Benin	Benin
8300.058461	Bhutan	Bhutan
6807.268054	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
11633.91842	Bosnia and Herzegovina	Bosnia and Herzegovina
14048.25315	Botswana	Botswana
15529.69525	Brazil	Brazil
64910.12812	Brunei Darussalam	Brunei Darussalam
1776.231708	Burkina Faso	Burkina Faso
825.1565347	Burundi	Burundi
6523.980609	Cabo Verde	Cabo Verde
3022.219829	Cambodia	Cambodia
3378.477432	Cameroon	Cameroon
777.1837581	Central African Republic	Central African Republic
1714.003951	Chad	Chad
22956.33749	Chile	Chile
11012.3724	China	China
12981.46723	Colombia	Colombia
3184.874178	Comoros	Comoros
4861.756348	Congo	Congo
853.07681	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
17417.48018	Costa Rica	Costa Rica
2841.451299	Côte d'Ivoire	Côte d'Ivoire
7793.665262	Cuba	Cuba
3614.268254	Djibouti	Djibouti
12738.65751	Dominica	Dominica
12930.68766	Dominican Republic	Dominican Republic
11622.48997	Ecuador	Ecuador
9993.03	Egypt	Egypt
7642.278773	El Salvador	El Salvador
18288.04449	Equatorial Guinea	Equatorial Guinea
1566.83711	Eritrea	Eritrea
7623.226801	Eswatini (Kingdom of)	Eswatini (Kingdom of)
1514.788044	Ethiopia	Ethiopia
10588.31325	Fiji	Fiji
12857.19263	Gabon	Gabon
1927.935276	Gambia	Gambia
11544.51495	Georgia	Georgia
4469.515961	Ghana	Ghana
11779.34819	Grenada	Grenada
7557.659524	Guatemala	Guatemala
1904.024544	Guinea	Guinea
1685.666477	Guinea-Bissau	Guinea-Bissau
10510.01835	Guyana	Guyana
3117.048528	Haiti	Haiti
4691.298655	Honduras	Honduras
4720.380805	India	India
9117.764283	Indonesia	Indonesia
14217.48742	Iran (Islamic Republic of)	Iran (Islamic Republic of)
9441.922692	Iraq	Iraq
9497.8066	Jamaica	Jamaica
11472.07719	Jordan	Jordan
21068.97379	Kazakhstan	Kazakhstan
3500.859	Kenya	Kenya
2979.966304	Kiribati	Kiribati
63895.33145	Kuwait	Kuwait
4379.803244	Kyrgyzstan	Kyrgyzstan
5477.818458	Lao People's Democratic Republic	Lao People's Democratic Republic
18082.85798	Lebanon	Lebanon
2931.933532	Lesotho	Lesotho
1489.818888	Liberia	Liberia
25008.4857	Libya	Libya
1439.94405	Madagascar	Madagascar
1369.538709	Malawi	Malawi
21605.79184	Malaysia	Malaysia
15648.36655	Maldives	Maldives
1865.700614	Mali	Mali
4716.605108	Marshall Islands	Marshall Islands
4792.800933	Mauritania	Mauritania
19353.48581	Mauritius	Mauritius
18297.60348	Mexico	Mexico
3842.161925	Micronesia (Federated States of)	Micronesia (Federated States of)
10580.40618	Moldova (Republic of)	Moldova (Republic of)
10031.4993	Mongolia	Mongolia
17697.43086	Montenegro	Montenegro
7266.277832	Morocco	Morocco
1177.571146	Mozambique	Mozambique
3286.716192	Myanmar	Myanmar
10110.37765	Namibia	Namibia
6448.486196	Nauru	Nauru
3001.327391	Nepal	Nepal
4982.09697	Nicaragua	Nicaragua
1133.497043	Niger	Niger
4959.534838	Nigeria	Nigeria
13813.87749	North Macedonia	North Macedonia
34742.82415	Oman	Oman
4200.63565	Pakistan	Pakistan
16805.41821	Palau	Palau
6653.213036	Palestine, State of	Palestine, State of
25825.07861	Panama	Panama
3049.499632	Papua New Guinea	Papua New Guinea
11642.91524	Paraguay	Paraguay
11014.6226	Peru	Peru
7396.815799	Philippines	Philippines
103999.4295	Qatar	Qatar
1647.251746	Rwanda	Rwanda
25310.14911	Saint Kitts and Nevis	Saint Kitts and Nevis
13886.74772	Saint Lucia	Saint Lucia
12012.40736	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
5228.617973	Samoa	Samoa
3557.944689	Sao Tome and Principe	Sao Tome and Principe
47356.91601	Saudi Arabia	Saudi Arabia
2771.665049	Senegal	Senegal
14799.26953	Serbia	Serbia
23380.76524	Seychelles	Seychelles
1906.549776	Sierra Leone	Sierra Leone
82348.59009	Singapore	Singapore
2599.796505	Solomon Islands	Solomon Islands
13684.71642	South Africa	South Africa
678.3304913	South Sudan	South Sudan
10936.43671	Sri Lanka	Sri Lanka
4402.897461	Sudan	Sudan
17015.44982	Suriname	Suriname
4925.961492	Syrian Arab Republic	Syrian Arab Republic
3349.324547	Tajikistan	Tajikistan
2138.683105	Tanzania (United Republic of)	Tanzania (United Republic of)
14455.3447	Thailand	Thailand
8721.102382	Timor-Leste	Timor-Leste
1774.503385	Togo	Togo
5547.627599	Tonga	Tonga
27832.87674	Trinidad and Tobago	Trinidad and Tobago
10116.92469	Tunisia	Tunisia
23743.99735	Türkiye	Türkiye
12841.96301	Turkmenistan	Turkmenistan
4604.495532	Tuvalu	Tuvalu
1983.414609	Uganda	Uganda
12824.77344	Ukraine	Ukraine
62449.02496	United Arab Emirates	United Arab Emirates
21008.59086	Uruguay	Uruguay
6002.772638	Uzbekistan	Uzbekistan
2895.708754	Vanuatu	Vanuatu
19973.37	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
7020.053368	Viet Nam	Viet Nam
2994.007003	Yemen	Yemen
3320.860732	Zambia	Zambia
2124.83535	Zimbabwe	Zimbabwe
