y	x	label	key	clickSelects	showSelected2
58.361	2005	Afghanistan	Afghanistan	Afghanistan	Afghanistan
76.621	2005	Albania	Albania	Albania	Albania
72.061	2005	Algeria	Algeria	Algeria	Algeria
51.57	2005	Angola	Angola	Angola	Angola
75.139	2005	Argentina	Argentina	Argentina	Argentina
71.792	2005	Armenia	Armenia	Armenia	Armenia
67.562	2005	Azerbaijan	Azerbaijan	Azerbaijan	Azerbaijan
72.765	2005	Bahamas	Bahamas	Bahamas	Bahamas
76.931	2005	Bahrain	Bahrain	Bahrain	Bahrain
67.299	2005	Bangladesh	Bangladesh	Bangladesh	Bangladesh
74.89	2005	Barbados	Barbados	Barbados	Barbados
69.416	2005	Belarus	Belarus	Belarus	Belarus
69.376	2005	Belize	Belize	Belize	Belize
57.125	2005	Benin	Benin	Benin	Benin
64.386	2005	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
75.42	2005	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina	Bosnia and Herzegovina
52.61	2005	Botswana	Botswana	Botswana	Botswana
71.753	2005	Brazil	Brazil	Brazil	Brazil
74.731	2005	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam	Brunei Darussalam
53.092	2005	Burkina Faso	Burkina Faso	Burkina Faso	Burkina Faso
53.023	2005	Burundi	Burundi	Burundi	Burundi
72.68	2005	Cabo Verde	Cabo Verde	Cabo Verde	Cabo Verde
64.293	2005	Cambodia	Cambodia	Cambodia	Cambodia
54.362	2005	Cameroon	Cameroon	Cameroon	Cameroon
46.433	2005	Central African Republic	Central African Republic	Central African Republic	Central African Republic
48.312	2005	Chad	Chad	Chad	Chad
78.016	2005	Chile	Chile	Chile	Chile
74.111	2005	China	China	China	China
73.081	2005	Colombia	Colombia	Colombia	Colombia
59.604	2005	Comoros	Comoros	Comoros	Comoros
58.126	2005	Congo	Congo	Congo	Congo
53.927	2005	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
78.505	2005	Costa Rica	Costa Rica	Costa Rica	Costa Rica
51.824	2005	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire	Côte d'Ivoire
77.047	2005	Cuba	Cuba	Cuba	Cuba
58.316	2005	Djibouti	Djibouti	Djibouti	Djibouti
72.254	2005	Dominica	Dominica	Dominica	Dominica
70.875	2005	Dominican Republic	Dominican Republic	Dominican Republic	Dominican Republic
74.514	2005	Ecuador	Ecuador	Ecuador	Ecuador
68.779	2005	Egypt	Egypt	Egypt	Egypt
70.44	2005	El Salvador	El Salvador	El Salvador	El Salvador
