yintercept	key	showSelected2
10.51407	Nigeria	Nigeria
13.00483036	North Macedonia	North Macedonia
12.96403027	Oman	Oman
7.89510849	Pakistan	Pakistan
17.21987569	Palau	Palau
13.17508984	Palestine, State of	Palestine, State of
13.21381473	Panama	Panama
11.12736798	Papua New Guinea	Papua New Guinea
13.91056957	Paraguay	Paraguay
14.80487907	Peru	Peru
12.78335953	Philippines	Philippines
13.26426983	Qatar	Qatar
11.20700677	Rwanda	Rwanda
18.40703011	Saint Kitts and Nevis	Saint Kitts and Nevis
12.69952011	Saint Lucia	Saint Lucia
16.2530213	Saint Vincent and the Grenadines	Saint Vincent and the Grenadines
12.4364	Samoa	Samoa
12.6637182	Sao Tome and Principe	Sao Tome and Principe
15.17204484	Saudi Arabia	Saudi Arabia
9.067919731	Senegal	Senegal
14.48408985	Serbia	Serbia
13.84582043	Seychelles	Seychelles
9.016348244	Sierra Leone	Sierra Leone
16.90273094	Singapore	Singapore
10.30071445	Solomon Islands	Solomon Islands
14.26364994	South Africa	South Africa
5.634770141	South Sudan	South Sudan
13.64182201	Sri Lanka	Sri Lanka
8.501687381	Sudan	Sudan
10.95909977	Suriname	Suriname
7.418754527	Syrian Arab Republic	Syrian Arab Republic
10.86102637	Tajikistan	Tajikistan
8.585740089	Tanzania (United Republic of)	Tanzania (United Republic of)
15.58131027	Thailand	Thailand
13.24177562	Timor-Leste	Timor-Leste
12.96236085	Togo	Togo
16.28749084	Tonga	Tonga
14.1010764	Trinidad and Tobago	Trinidad and Tobago
14.61953746	Tunisia	Tunisia
19.68494987	Türkiye	Türkiye
12.91950035	Turkmenistan	Turkmenistan
12.23039007	Tuvalu	Tuvalu
11.49553237	Uganda	Uganda
13.32800961	Ukraine	Ukraine
17.20813942	United Arab Emirates	United Arab Emirates
17.35183907	Uruguay	Uruguay
11.99291039	Uzbekistan	Uzbekistan
11.81160992	Vanuatu	Vanuatu
13.50206427	Venezuela (Bolivarian Republic of)	Venezuela (Bolivarian Republic of)
13.05294705	Viet Nam	Viet Nam
7.935313345	Yemen	Yemen
11.01797045	Zambia	Zambia
11.02558696	Zimbabwe	Zimbabwe
