yintercept	key	showSelected2
8.37322979	Afghanistan	Afghanistan
12.9734602	Albania	Albania
12.98950005	Algeria	Algeria
7.810685337	Angola	Angola
15.63976002	Antigua and Barbuda	Antigua and Barbuda
16.18906021	Argentina	Argentina
11.92838955	Armenia	Armenia
12.41514501	Azerbaijan	Azerbaijan
11.58494657	Bahamas	Bahamas
12.65253201	Bahrain	Bahrain
8.669939995	Bangladesh	Bangladesh
15.40758991	Barbados	Barbados
15.13462563	Belarus	Belarus
12.95250988	Belize	Belize
9.533531189	Benin	Benin
14.26336461	Bolivia (Plurinational State of)	Bolivia (Plurinational State of)
12.45820045	Bosnia and Herzegovina	Bosnia and Herzegovina
11.79946041	Botswana	Botswana
13.71269855	Brazil	Brazil
13.42671967	Brunei Darussalam	Brunei Darussalam
5.230929852	Burkina Faso	Burkina Faso
8.63090992	Burundi	Burundi
11.8509903	Cabo Verde	Cabo Verde
11.16427994	Cambodia	Cambodia
9.09265995	Cameroon	Cameroon
5.62248704	Central African Republic	Central African Republic
6.07548666	Chad	Chad
14.70213032	Chile	Chile
12.20328999	China	China
13.78964996	Colombia	Colombia
10.02384415	Comoros	Comoros
9.430994034	Congo	Congo
7.474820137	Congo (Democratic Republic of the)	Congo (Democratic Republic of the)
12.88247572	Costa Rica	Costa Rica
7.385503832	Côte d'Ivoire	Côte d'Ivoire
17.0396595	Cuba	Cuba
4.811220169	Djibouti	Djibouti
14.46536759	Dominica	Dominica
12.5918515	Dominican Republic	Dominican Republic
14.10943408	Ecuador	Ecuador
10.96338215	Egypt	Egypt
12.88368988	El Salvador	El Salvador
8.208325671	Equatorial Guinea	Equatorial Guinea
7.889134121	Eritrea	Eritrea
11.26955566	Eswatini (Kingdom of)	Eswatini (Kingdom of)
7.380856514	Ethiopia	Ethiopia
12.63249318	Fiji	Fiji
11.82072079	Gabon	Gabon
7.316621597	Gambia	Gambia
13.94359016	Georgia	Georgia
9.311630249	Ghana	Ghana
16.16225947	Grenada	Grenada
10.29969025	Guatemala	Guatemala
7.853904724	Guinea	Guinea
9.232721901	Guinea-Bissau	Guinea-Bissau
10.90485001	Guyana	Guyana
9.844787915	Haiti	Haiti
9.993281428	Honduras	Honduras
9.988349915	India	India
12.01272011	Indonesia	Indonesia
12.49221992	Iran (Islamic Republic of)	Iran (Islamic Republic of)
10.12238978	Iraq	Iraq
13.07409032	Jamaica	Jamaica
11.4909296	Jordan	Jordan
14.60829234	Kazakhstan	Kazakhstan
10.04154015	Kenya	Kenya
11.05305004	Kiribati	Kiribati
13.72381086	Kuwait	Kuwait
12.2362299	Kyrgyzstan	Kyrgyzstan
9.382089615	Lao People's Democratic Republic	Lao People's Democratic Republic
10.638462	Lebanon	Lebanon
11.1377786	Lesotho	Lesotho
9.918005943	Liberia	Liberia
15.37375494	Libya	Libya
9.072059631	Madagascar	Madagascar
